r;l;t;f;y;ProductionByTechnology
RE1;S114;PWRSOL001S;ELC001;2050;16.8001
RE1;S114;PWRTRN;ELC002;2050;98.2122
RE1;S114;PWRDIST;ELC003;2050;98.2122
RE1;S114;PWRHYD004;ELC003;2050;0.0015
RE1;S114;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S114;DEMTRAMCYELC;TRAMCY;2050;6.4421
RE1;S114;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S114;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S114;DEMINDELC;INDELC;2050;0.4108
RE1;S114;INDENEFFDP;INDELC;2050;7.5916
RE1;S114;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S114;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S114;DEMRESELC;RESELC;2050;0.2051
RE1;S114;RESENEFFDP;RESELC;2050;3.7898
RE1;S114;DEMRESCKNELC;RESCKN;2050;16.6837
RE1;S114;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S114;DEMCOMELC;COMELC;2050;0.2119
RE1;S114;COMENEFFDP;COMELC;2050;3.9169
RE1;S114;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S115;MINSOL;SOL;2050;63.7268
RE1;S115;MINWND;WND;2050;23.0579
RE1;S115;MINGEO;GEO;2050;0.0151
RE1;S115;MINHYD;HYD;2050;0.1132
RE1;S115;PWRGEO;ELC001;2050;0.0015
RE1;S115;PWRSOL001;ELC001;2050;63.7268
RE1;S115;PWRHYD001;ELC001;2050;0.0943
RE1;S115;PWRHYD002;ELC001;2050;0.0038
RE1;S115;PWRHYD003;ELC001;2050;0.0136
RE1;S115;PWRWND001;ELC001;2050;15.8548
RE1;S115;PWRWND002;ELC001;2050;7.2031
RE1;S115;PWRSOL001S;ELC001;2050;16.8001
RE1;S115;PWRTRN;ELC002;2050;98.2122
RE1;S115;PWRDIST;ELC003;2050;98.2122
RE1;S115;PWRHYD004;ELC003;2050;0.0015
RE1;S115;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S115;DEMTRAMCYELC;TRAMCY;2050;7.6888
RE1;S115;DEMTRACARELC;TRACAR;2050;13.0644
RE1;S115;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S115;DEMINDELC;INDELC;2050;0.4108
RE1;S115;INDENEFFDP;INDELC;2050;7.5916
RE1;S115;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S115;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S115;DEMRESELC;RESELC;2050;0.2051
RE1;S115;RESENEFFDP;RESELC;2050;3.7898
RE1;S115;DEMRESCKNELC;RESCKN;2050;16.6837
RE1;S115;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S115;DEMCOMELC;COMELC;2050;0.2119
RE1;S115;COMENEFFDP;COMELC;2050;3.9169
RE1;S115;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S116;MINSOL;SOL;2050;63.7268
RE1;S116;MINWND;WND;2050;23.0579
RE1;S116;MINGEO;GEO;2050;0.0151
RE1;S116;MINHYD;HYD;2050;0.1132
RE1;S116;PWRGEO;ELC001;2050;0.0015
RE1;S116;PWRSOL001;ELC001;2050;63.7268
RE1;S116;PWRHYD001;ELC001;2050;0.0943
RE1;S116;PWRHYD002;ELC001;2050;0.0038
RE1;S116;PWRHYD003;ELC001;2050;0.0136
RE1;S116;PWRWND001;ELC001;2050;15.8548
RE1;S116;PWRWND002;ELC001;2050;7.2031
RE1;S116;PWRSOL001S;ELC001;2050;16.8001
RE1;S116;PWRTRN;ELC002;2050;98.2122
RE1;S116;PWRDIST;ELC003;2050;98.2122
RE1;S116;PWRHYD004;ELC003;2050;0.0015
RE1;S116;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S116;DEMTRAMCYELC;TRAMCY;2050;6.4421
RE1;S116;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S116;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S116;DEMINDELC;INDELC;2050;0.4108
RE1;S116;INDENEFFDP;INDELC;2050;7.5916
RE1;S116;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S116;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S116;DEMRESELC;RESELC;2050;0.2051
RE1;S116;RESENEFFDP;RESELC;2050;3.7898
RE1;S116;DEMRESCKNELC;RESCKN;2050;16.6837
RE1;S116;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S116;DEMCOMELC;COMELC;2050;0.2119
RE1;S116;COMENEFFDP;COMELC;2050;3.9169
RE1;S116;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S117;MINSOL;SOL;2050;63.7268
RE1;S117;MINWND;WND;2050;23.0579
RE1;S117;MINGEO;GEO;2050;0.0151
RE1;S117;MINHYD;HYD;2050;0.1132
RE1;S117;PWRGEO;ELC001;2050;0.0015
RE1;S117;PWRSOL001;ELC001;2050;63.7268
RE1;S117;PWRHYD001;ELC001;2050;0.0943
RE1;S117;PWRHYD002;ELC001;2050;0.0038
RE1;S117;PWRHYD003;ELC001;2050;0.0136
RE1;S117;PWRWND001;ELC001;2050;15.8548
RE1;S117;PWRWND002;ELC001;2050;7.2031
RE1;S117;PWRSOL001S;ELC001;2050;16.8001
RE1;S117;PWRTRN;ELC002;2050;98.2122
RE1;S117;PWRDIST;ELC003;2050;98.2122
RE1;S117;PWRHYD004;ELC003;2050;0.0015
RE1;S117;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S117;DEMTRAMCYELC;TRAMCY;2050;7.6888
RE1;S117;DEMTRACARELC;TRACAR;2050;13.0644
RE1;S117;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S117;DEMINDELC;INDELC;2050;0.4108
RE1;S117;INDENEFFDP;INDELC;2050;7.5916
RE1;S117;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S117;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S117;DEMRESELC;RESELC;2050;0.2051
RE1;S117;RESENEFFDP;RESELC;2050;3.7898
RE1;S117;DEMRESCKNELC;RESCKN;2050;16.6837
RE1;S117;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S117;DEMCOMELC;COMELC;2050;0.2119
RE1;S117;COMENEFFDP;COMELC;2050;3.9169
RE1;S117;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S118;MINSOL;SOL;2050;63.7268
RE1;S118;MINWND;WND;2050;23.0579
RE1;S118;MINGEO;GEO;2050;0.0151
RE1;S118;MINHYD;HYD;2050;0.1132
RE1;S118;PWRGEO;ELC001;2050;0.0015
RE1;S118;PWRSOL001;ELC001;2050;63.7268
RE1;S118;PWRHYD001;ELC001;2050;0.0943
RE1;S118;PWRHYD002;ELC001;2050;0.0038
RE1;S118;PWRHYD003;ELC001;2050;0.0136
RE1;S118;PWRWND001;ELC001;2050;15.8548
RE1;S118;PWRWND002;ELC001;2050;7.2031
RE1;S118;PWRSOL001S;ELC001;2050;16.8001
RE1;S118;PWRTRN;ELC002;2050;98.2122
RE1;S118;PWRDIST;ELC003;2050;98.2122
RE1;S118;PWRHYD004;ELC003;2050;0.0015
RE1;S118;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S118;DEMTRAMCYELC;TRAMCY;2050;6.4421
RE1;S118;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S118;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S118;DEMINDELC;INDELC;2050;0.4108
RE1;S118;INDENEFFDP;INDELC;2050;7.5916
RE1;S118;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S118;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S118;DEMRESELC;RESELC;2050;0.2051
RE1;S118;RESENEFFDP;RESELC;2050;3.7898
RE1;S118;DEMRESCKNELC;RESCKN;2050;16.6837
RE1;S118;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S118;DEMCOMELC;COMELC;2050;0.2119
RE1;S118;COMENEFFDP;COMELC;2050;3.9169
RE1;S118;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S119;MINWND;WND;2050;27.3196
RE1;S119;MINGEO;GEO;2050;0.0151
RE1;S119;MINHYD;HYD;2050;0.1132
RE1;S119;PWRGEO;ELC001;2050;0.0015
RE1;S119;PWRHYD001;ELC001;2050;0.0943
RE1;S119;PWRHYD002;ELC001;2050;0.0038
RE1;S119;PWRHYD003;ELC001;2050;0.0136
RE1;S119;PWRWND001;ELC001;2050;20.1165
RE1;S119;PWRWND002;ELC001;2050;7.2031
RE1;S119;PWRSOL001S;ELC001;2050;16.8001
RE1;S119;PWRTRN;ELC002;2050;42.0212
RE1;S119;PWRDIST;ELC003;2050;42.0212
RE1;S119;PWRHYD004;ELC003;2050;0.0015
RE1;S119;DEMTRAEVC;ELCEV;2050;24.0545
RE1;S119;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S119;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S119;INDENEFFDP;INDELC;2050;7.4615
RE1;S119;DEMINDHEEH;INDHEH;2050;3.7561
RE1;S119;RESENEFFDP;RESELC;2050;3.7248
RE1;S119;COMENEFFDP;COMELC;2050;3.8498
RE1;S120;MINWND;WND;2050;27.3196
RE1;S120;MINGEO;GEO;2050;0.0151
RE1;S120;MINHYD;HYD;2050;0.1132
RE1;S120;PWRGEO;ELC001;2050;0.0015
RE1;S120;PWRHYD001;ELC001;2050;0.0943
RE1;S120;PWRHYD002;ELC001;2050;0.0038
RE1;S120;PWRHYD003;ELC001;2050;0.0136
RE1;S120;PWRWND001;ELC001;2050;20.1165
RE1;S120;PWRWND002;ELC001;2050;7.2031
RE1;S120;PWRSOL001S;ELC001;2050;16.8001
RE1;S120;PWRTRNIMP;ELC001;2050;2.7761
RE1;S120;PWRTRN;ELC002;2050;44.6586
RE1;S120;PWRDIST;ELC003;2050;44.6586
RE1;S120;PWRHYD004;ELC003;2050;0.0015
RE1;S120;DEMTRAEVC;ELCEV;2050;29.8143
RE1;S120;DEMTRAMCYELC;TRAMCY;2050;5.189
RE1;S120;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S120;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S120;INDENEFFDP;INDELC;2050;7.4615
RE1;S120;RESENEFFDP;RESELC;2050;3.7248
RE1;S120;COMENEFFDP;COMELC;2050;3.8498
RE1;S121;MINWND;WND;2050;27.3196
RE1;S121;MINGEO;GEO;2050;0.0151
RE1;S121;MINHYD;HYD;2050;0.1132
RE1;S121;PWRGEO;ELC001;2050;0.0015
RE1;S121;PWRHYD001;ELC001;2050;0.0943
RE1;S121;PWRHYD002;ELC001;2050;0.0038
RE1;S121;PWRHYD003;ELC001;2050;0.0136
RE1;S121;PWRWND001;ELC001;2050;20.1165
RE1;S121;PWRWND002;ELC001;2050;7.2031
RE1;S121;PWRTRN;ELC002;2050;26.0611
RE1;S121;PWRDIST;ELC003;2050;26.0611
RE1;S121;PWRHYD004;ELC003;2050;0.0015
RE1;S121;DEMTRAEVC;ELCEV;2050;13.0598
RE1;S121;DEMTRAMCYELC;TRAMCY;2050;4.406
RE1;S121;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S121;INDENEFFDP;INDELC;2050;7.4615
RE1;S121;RESENEFFDP;RESELC;2050;3.7248
RE1;S121;COMENEFFDP;COMELC;2050;3.8498
RE1;S122;MINWND;WND;2050;27.3196
RE1;S122;MINGEO;GEO;2050;0.0151
RE1;S122;MINHYD;HYD;2050;0.1132
RE1;S122;PWRGEO;ELC001;2050;0.0015
RE1;S122;PWRHYD001;ELC001;2050;0.0943
RE1;S122;PWRHYD002;ELC001;2050;0.0038
RE1;S122;PWRHYD003;ELC001;2050;0.0136
RE1;S122;PWRWND001;ELC001;2050;20.1165
RE1;S122;PWRWND002;ELC001;2050;7.2031
RE1;S122;PWRTRNIMP;ELC001;2050;2.9748
RE1;S122;PWRTRN;ELC002;2050;28.8872
RE1;S122;PWRDIST;ELC003;2050;28.8872
RE1;S122;PWRHYD004;ELC003;2050;0.0015
RE1;S122;DEMTRAEVC;ELCEV;2050;8.1691
RE1;S122;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S122;INDENEFFDP;INDELC;2050;7.4615
RE1;S122;DEMINDHEEH;INDHEH;2050;8.2547
RE1;S122;RESENEFFDP;RESELC;2050;3.7248
RE1;S122;COMENEFFDP;COMELC;2050;3.8498
RE1;S123;MINWND;WND;2050;27.3196
RE1;S123;MINGEO;GEO;2050;0.0151
RE1;S123;MINHYD;HYD;2050;0.1132
RE1;S123;PWRGEO;ELC001;2050;0.0015
RE1;S123;PWRHYD001;ELC001;2050;0.0943
RE1;S123;PWRHYD002;ELC001;2050;0.0038
RE1;S123;PWRHYD003;ELC001;2050;0.0136
RE1;S123;PWRWND001;ELC001;2050;20.1165
RE1;S123;PWRWND002;ELC001;2050;7.2031
RE1;S123;PWRTRNIMP;ELC001;2050;2.9748
RE1;S123;PWRTRN;ELC002;2050;28.8872
RE1;S123;PWRDIST;ELC003;2050;28.8872
RE1;S123;PWRHYD004;ELC003;2050;0.0015
RE1;S123;DEMTRAEVC;ELCEV;2050;15.6058
RE1;S123;DEMTRACARELC;TRACAR;2050;6.6997
RE1;S123;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S123;INDENEFFDP;INDELC;2050;7.4615
RE1;S123;RESENEFFDP;RESELC;2050;3.7248
RE1;S123;COMENEFFDP;COMELC;2050;3.8498
RE1;S124;MINWND;WND;2050;27.3196
RE1;S124;MINGEO;GEO;2050;0.0151
RE1;S124;MINHYD;HYD;2050;0.1132
RE1;S124;PWRGEO;ELC001;2050;0.0015
RE1;S124;PWRHYD001;ELC001;2050;0.0943
RE1;S124;PWRHYD002;ELC001;2050;0.0038
RE1;S124;PWRHYD003;ELC001;2050;0.0136
RE1;S124;PWRWND001;ELC001;2050;20.1165
RE1;S124;PWRWND002;ELC001;2050;7.2031
RE1;S124;PWRTRNIMP;ELC001;2050;2.9748
RE1;S124;PWRTRN;ELC002;2050;28.8872
RE1;S124;PWRDIST;ELC003;2050;28.8872
RE1;S124;PWRHYD004;ELC003;2050;0.0015
RE1;S124;DEMTRAEVC;ELCEV;2050;15.6058
RE1;S124;DEMTRAMCYELC;TRAMCY;2050;6.6997
RE1;S124;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S124;INDENEFFDP;INDELC;2050;7.4615
RE1;S124;RESENEFFDP;RESELC;2050;3.7248
RE1;S124;COMENEFFDP;COMELC;2050;3.8498
RE1;S201;MINWND;WND;2050;24.9051
RE1;S201;MINGEO;GEO;2050;0.0151
RE1;S201;MINHYD;HYD;2050;0.275
RE1;S201;PWRGEO;ELC001;2050;0.0015
RE1;S201;PWRHYD001;ELC001;2050;0.2289
RE1;S201;PWRHYD002;ELC001;2050;0.0093
RE1;S201;PWRHYD003;ELC001;2050;0.033
RE1;S201;PWRWND001;ELC001;2050;17.702
RE1;S201;PWRWND002;ELC001;2050;7.2031
RE1;S201;PWRTRNIMP;ELC001;2050;2.9748
RE1;S201;PWRTRN;ELC002;2050;26.745
RE1;S201;PWRDIST;ELC003;2050;26.745
RE1;S201;PWRHYD004;ELC003;2050;0.0037
RE1;S201;DEMTRAEVC;ELCEV;2050;12.5661
RE1;S201;DEMTRACARELC;TRACAR;2050;3.9612
RE1;S201;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S201;DEMINDELC;INDELC;2050;0.5123
RE1;S201;INDENEFFDP;INDELC;2050;7.5916
RE1;S201;DEMRESELC;RESELC;2050;0.2558
RE1;S201;RESENEFFDP;RESELC;2050;3.7898
RE1;S201;DEMCOMELC;COMELC;2050;0.2643
RE1;S201;COMENEFFDP;COMELC;2050;3.9169
RE1;S202;MINWND;WND;2050;24.9051
RE1;S202;MINGEO;GEO;2050;0.0151
RE1;S202;MINHYD;HYD;2050;0.275
RE1;S202;PWRGEO;ELC001;2050;0.0015
RE1;S202;PWRHYD001;ELC001;2050;0.2289
RE1;S202;PWRHYD002;ELC001;2050;0.0093
RE1;S202;PWRHYD003;ELC001;2050;0.033
RE1;S202;PWRWND001;ELC001;2050;17.702
RE1;S202;PWRWND002;ELC001;2050;7.2031
RE1;S202;PWRTRNIMP;ELC001;2050;2.9748
RE1;S202;PWRTRN;ELC002;2050;26.745
RE1;S202;PWRDIST;ELC003;2050;26.745
RE1;S202;PWRHYD004;ELC003;2050;0.0037
RE1;S202;DEMTRAEVC;ELCEV;2050;12.5661
RE1;S202;DEMTRAMCYELC;TRAMCY;2050;3.9612
RE1;S202;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S202;DEMINDELC;INDELC;2050;0.5123
RE1;S202;INDENEFFDP;INDELC;2050;7.5916
RE1;S202;DEMRESELC;RESELC;2050;0.2558
RE1;S202;RESENEFFDP;RESELC;2050;3.7898
RE1;S202;DEMCOMELC;COMELC;2050;0.2643
RE1;S202;COMENEFFDP;COMELC;2050;3.9169
RE1;S203;MINWND;WND;2050;24.9051
RE1;S203;MINGEO;GEO;2050;0.0151
RE1;S203;MINHYD;HYD;2050;0.275
RE1;S203;PWRGEO;ELC001;2050;0.0015
RE1;S203;PWRHYD001;ELC001;2050;0.2289
RE1;S203;PWRHYD002;ELC001;2050;0.0093
RE1;S203;PWRHYD003;ELC001;2050;0.033
RE1;S203;PWRWND001;ELC001;2050;17.702
RE1;S203;PWRWND002;ELC001;2050;7.2031
RE1;S203;PWRTRNIMP;ELC001;2050;2.9748
RE1;S203;PWRTRN;ELC002;2050;26.745
RE1;S203;PWRDIST;ELC003;2050;26.745
RE1;S203;PWRHYD004;ELC003;2050;0.0037
RE1;S203;DEMTRAEVC;ELCEV;2050;12.5661
RE1;S203;DEMTRAMCYELC;TRAMCY;2050;3.9612
RE1;S203;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S203;DEMINDELC;INDELC;2050;0.5123
RE1;S203;INDENEFFDP;INDELC;2050;7.5916
RE1;S203;DEMRESELC;RESELC;2050;0.2558
RE1;S203;RESENEFFDP;RESELC;2050;3.7898
RE1;S203;DEMCOMELC;COMELC;2050;0.2643
RE1;S203;COMENEFFDP;COMELC;2050;3.9169
RE1;S204;MINWND;WND;2050;24.9051
RE1;S204;MINGEO;GEO;2050;0.0151
RE1;S204;MINHYD;HYD;2050;0.275
RE1;S204;PWRGEO;ELC001;2050;0.0015
RE1;S204;PWRHYD001;ELC001;2050;0.2289
RE1;S204;PWRHYD002;ELC001;2050;0.0093
RE1;S204;PWRHYD003;ELC001;2050;0.033
RE1;S204;PWRWND001;ELC001;2050;17.702
RE1;S204;PWRWND002;ELC001;2050;7.2031
RE1;S204;PWRTRN;ELC002;2050;23.919
RE1;S204;PWRDIST;ELC003;2050;23.919
RE1;S204;PWRHYD004;ELC003;2050;0.0037
RE1;S204;DEMTRAEVC;ELCEV;2050;8.1691
RE1;S204;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S204;DEMINDELC;INDELC;2050;0.5123
RE1;S204;INDENEFFDP;INDELC;2050;7.5916
RE1;S204;DEMINDHEEH;INDHEH;2050;2.0546
RE1;S204;DEMRESELC;RESELC;2050;0.2558
RE1;S204;RESENEFFDP;RESELC;2050;3.7898
RE1;S204;DEMCOMELC;COMELC;2050;0.2643
RE1;S204;COMENEFFDP;COMELC;2050;3.9169
RE1;S205;MINWND;WND;2050;24.9051
RE1;S205;MINGEO;GEO;2050;0.0151
RE1;S205;MINHYD;HYD;2050;0.275
RE1;S205;PWRGEO;ELC001;2050;0.0015
RE1;S205;PWRHYD001;ELC001;2050;0.2289
RE1;S205;PWRHYD002;ELC001;2050;0.0093
RE1;S205;PWRHYD003;ELC001;2050;0.033
RE1;S205;PWRWND001;ELC001;2050;17.702
RE1;S205;PWRWND002;ELC001;2050;7.2031
RE1;S205;PWRTRN;ELC002;2050;23.919
RE1;S205;PWRDIST;ELC003;2050;23.919
RE1;S205;PWRHYD004;ELC003;2050;0.0037
RE1;S205;DEMTRAEVC;ELCEV;2050;8.1691
RE1;S205;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S205;DEMINDELC;INDELC;2050;0.5123
RE1;S205;INDENEFFDP;INDELC;2050;7.5916
RE1;S205;DEMINDHEEH;INDHEH;2050;2.0546
RE1;S205;DEMRESELC;RESELC;2050;0.2558
RE1;S205;RESENEFFDP;RESELC;2050;3.7898
RE1;S205;DEMCOMELC;COMELC;2050;0.2643
RE1;S205;COMENEFFDP;COMELC;2050;3.9169
RE1;S206;MINWND;WND;2050;24.9051
RE1;S206;MINGEO;GEO;2050;0.0151
RE1;S206;MINHYD;HYD;2050;0.275
RE1;S206;PWRGEO;ELC001;2050;0.0015
RE1;S206;PWRHYD001;ELC001;2050;0.2289
RE1;S206;PWRHYD002;ELC001;2050;0.0093
RE1;S206;PWRHYD003;ELC001;2050;0.033
RE1;S206;PWRWND001;ELC001;2050;17.702
RE1;S206;PWRWND002;ELC001;2050;7.2031
RE1;S206;PWRTRNIMP;ELC001;2050;2.9748
RE1;S206;PWRTRN;ELC002;2050;26.745
RE1;S206;PWRDIST;ELC003;2050;26.745
RE1;S206;PWRHYD004;ELC003;2050;0.0037
RE1;S206;DEMTRAEVC;ELCEV;2050;12.5661
RE1;S206;DEMTRAMCYELC;TRAMCY;2050;3.9612
RE1;S206;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S206;DEMINDELC;INDELC;2050;0.5123
RE1;S206;INDENEFFDP;INDELC;2050;7.5916
RE1;S206;DEMRESELC;RESELC;2050;0.2558
RE1;S206;RESENEFFDP;RESELC;2050;3.7898
RE1;S206;DEMCOMELC;COMELC;2050;0.2643
RE1;S206;COMENEFFDP;COMELC;2050;3.9169
RE1;S207;MINSOL;SOL;2050;58.3849
RE1;S207;MINWND;WND;2050;16.2187
RE1;S207;MINGEO;GEO;2050;0.0151
RE1;S207;MINHYD;HYD;2050;0.275
RE1;S207;PWRGEO;ELC001;2050;0.0015
RE1;S207;PWRSOL001;ELC001;2050;58.3849
RE1;S207;PWRHYD001;ELC001;2050;0.2289
RE1;S207;PWRHYD002;ELC001;2050;0.0093
RE1;S207;PWRHYD003;ELC001;2050;0.033
RE1;S207;PWRWND001;ELC001;2050;9.0156
RE1;S207;PWRWND002;ELC001;2050;7.2031
RE1;S207;PWRSOL001S;ELC001;2050;15.3918
RE1;S207;PWRTRN;ELC002;2050;85.7548
RE1;S207;PWRDIST;ELC003;2050;85.7548
RE1;S207;PWRHYD004;ELC003;2050;0.0037
RE1;S207;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S207;DEMTRAMCYELC;TRAMCY;2050;6.4421
RE1;S207;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S207;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S207;DEMINDELC;INDELC;2050;1.1792
RE1;S207;INDENEFFDP;INDELC;2050;7.5916
RE1;S207;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S207;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S207;DEMRESELC;RESELC;2050;0.5887
RE1;S207;RESENEFFDP;RESELC;2050;3.7898
RE1;S207;DEMRESCKNELC;RESCKN;2050;3.3466
RE1;S207;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S207;DEMCOMELC;COMELC;2050;0.6084
RE1;S207;COMENEFFDP;COMELC;2050;3.9169
RE1;S207;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S208;MINSOL;SOL;2050;58.3849
RE1;S208;MINWND;WND;2050;16.2187
RE1;S208;MINGEO;GEO;2050;0.0151
RE1;S208;MINHYD;HYD;2050;0.275
RE1;S208;PWRGEO;ELC001;2050;0.0015
RE1;S208;PWRSOL001;ELC001;2050;58.3849
RE1;S208;PWRHYD001;ELC001;2050;0.2289
RE1;S208;PWRHYD002;ELC001;2050;0.0093
RE1;S208;PWRHYD003;ELC001;2050;0.033
RE1;S208;PWRWND001;ELC001;2050;9.0156
RE1;S208;PWRWND002;ELC001;2050;7.2031
RE1;S208;PWRSOL001S;ELC001;2050;15.3918
RE1;S208;PWRTRN;ELC002;2050;85.7548
RE1;S208;PWRDIST;ELC003;2050;85.7548
RE1;S208;PWRHYD004;ELC003;2050;0.0037
RE1;S208;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S208;DEMTRAMCYELC;TRAMCY;2050;6.4421
RE1;S208;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S208;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S208;DEMINDELC;INDELC;2050;1.1792
RE1;S208;INDENEFFDP;INDELC;2050;7.5916
RE1;S208;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S208;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S208;DEMRESELC;RESELC;2050;0.5887
RE1;S208;RESENEFFDP;RESELC;2050;3.7898
RE1;S208;DEMRESCKNELC;RESCKN;2050;3.3466
RE1;S208;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S208;DEMCOMELC;COMELC;2050;0.6084
RE1;S208;COMENEFFDP;COMELC;2050;3.9169
RE1;S208;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S209;MINSOL;SOL;2050;58.3849
RE1;S209;MINWND;WND;2050;16.2187
RE1;S209;MINGEO;GEO;2050;0.0151
RE1;S209;MINHYD;HYD;2050;0.275
RE1;S209;PWRGEO;ELC001;2050;0.0015
RE1;S209;PWRSOL001;ELC001;2050;58.3849
RE1;S209;PWRHYD001;ELC001;2050;0.2289
RE1;S209;PWRHYD002;ELC001;2050;0.0093
RE1;S209;PWRHYD003;ELC001;2050;0.033
RE1;S209;PWRWND001;ELC001;2050;9.0156
RE1;S209;PWRWND002;ELC001;2050;7.2031
RE1;S209;PWRSOL001S;ELC001;2050;15.3918
RE1;S209;PWRTRN;ELC002;2050;85.7548
RE1;S209;PWRDIST;ELC003;2050;85.7548
RE1;S209;PWRHYD004;ELC003;2050;0.0037
RE1;S209;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S209;DEMTRAMCYELC;TRAMCY;2050;6.4421
RE1;S209;DEMTRACARELC;TRACAR;2050;14.3111
RE1;S209;DEMTRABUSELC;TRABUS;2050;7.3596
RE1;S209;DEMINDELC;INDELC;2050;1.1792
RE1;S209;INDENEFFDP;INDELC;2050;7.5916
RE1;S209;DEMINDHEEH;INDHEH;2050;17.1293
RE1;S209;DEMINDHEEL;INDHEL;2050;12.2815
RE1;S209;DEMRESELC;RESELC;2050;0.5887
RE1;S209;RESENEFFDP;RESELC;2050;3.7898
RE1;S209;DEMRESCKNELC;RESCKN;2050;3.3466
RE1;S209;DEMRESHEEL;RESHEL;2050;2.7287
RE1;S209;DEMCOMELC;COMELC;2050;0.6084
RE1;S209;COMENEFFDP;COMELC;2050;3.9169
RE1;S209;DEMCOMHEEL;COMHEL;2050;1.323
RE1;S210;MINSOL;SOL;2050;58.3849
RE1;S210;MINWND;WND;2050;16.2187
RE1;S210;MINGEO;GEO;2050;0.0151
RE1;S210;MINHYD;HYD;2050;0.275
RE1;S210;PWRGEO;ELC001;2050;0.0015
RE1;S210;PWRSOL001;ELC001;2050;58.3849
RE1;S210;PWRHYD001;ELC001;2050;0.2289
RE1;S210;PWRHYD002;ELC001;2050;0.0093
RE1;S210;PWRHYD003;ELC001;2050;0.033
RE1;S210;PWRWND001;ELC001;2050;9.0156
RE1;S210;PWRWND002;ELC001;2050;7.2031
RE1;S210;PWRSOL001S;ELC001;2050;15.3918
RE1;S210;PWRTRN;ELC002;2050;85.7548
RE1;S210;PWRDIST;ELC003;2050;85.7548
RE1;S210;PWRHYD004;ELC003;2050;0.0037
RE1;S210;DEMTRAEVC;ELCEV;2050;31.2052
RE1;S210;DEMTRAMCYELC;TRAMCY;2050;7.6888
RE1;S210;DEMTRACARELC;TRACAR;2050;13.0644
RE1;S210;DEMTRABUSELC;TRABUS;2050;7.3596
