r,t,y,TotalCapacityAnnual
RE1,PWRHYD003,2033,0.63
RE1,PWRHYD003,2034,0.63
RE1,PWRHYD003,2035,0.63
RE1,PWRHYD003,2036,0.63
RE1,PWRHYD003,2037,0.63
RE1,PWRHYD003,2038,0.63
RE1,PWRHYD003,2039,0.63
RE1,PWRHYD003,2040,0.63
RE1,PWRHYD003,2041,0.63
RE1,PWRHYD003,2042,0.63
RE1,PWRHYD003,2043,0.63
RE1,PWRHYD003,2044,0.63
RE1,PWRHYD003,2045,0.63
RE1,PWRHYD003,2046,0.63
RE1,PWRHYD003,2047,0.63
RE1,PWRHYD003,2048,0.63
RE1,PWRHYD003,2049,0.63
RE1,PWRHYD003,2050,0.63
RE1,PWRHYD003,2051,0.63
RE1,PWRHYD003,2052,0.63
RE1,PWRHYD003,2053,0.63
RE1,PWRHYD003,2054,0.63
RE1,PWRHYD003,2055,0.63
RE1,PWRHYD003,2056,0.63
RE1,PWRHYD003,2057,0.63
RE1,PWRHYD003,2058,0.63
RE1,PWRHYD003,2059,0.63
RE1,PWRHYD003,2060,0.63
RE1,PWRHYD003,2061,0.63
RE1,PWRHYD003,2062,0.63
RE1,PWRHYD003,2063,0.63
RE1,PWRHYD003,2064,0.63
RE1,PWRHYD003,2065,0.63
RE1,PWRHYD003,2066,0.63
RE1,PWRHYD003,2067,0.63
RE1,PWRHYD003,2068,0.63
RE1,PWRHYD003,2069,0.63
RE1,PWRHYD003,2070,0.63
RE1,PWRWND001,2015,0.234
RE1,PWRWND001,2016,0.507
RE1,PWRWND001,2017,0.628
RE1,PWRWND001,2018,1.103
RE1,PWRWND001,2019,1.507
RE1,PWRWND001,2020,1.507
RE1,PWRWND001,2021,1.545
RE1,PWRWND001,2022,1.545
RE1,PWRWND001,2023,1.545
RE1,PWRWND001,2024,1.545
RE1,PWRWND001,2025,1.545
RE1,PWRWND001,2026,1.545
RE1,PWRWND001,2027,1.545
RE1,PWRWND001,2028,1.545
RE1,PWRWND001,2029,1.545
RE1,PWRWND001,2030,1.545
RE1,PWRWND001,2031,1.545
RE1,PWRWND001,2032,3.3392
RE1,PWRWND001,2033,23.695
RE1,PWRWND001,2034,44.4374
RE1,PWRWND001,2035,65.6961
RE1,PWRWND001,2036,86.2156
RE1,PWRWND001,2037,109.281
RE1,PWRWND001,2038,126.9406
RE1,PWRWND001,2039,140.7654
RE1,PWRWND001,2040,155.6371
RE1,PWRWND001,2041,174.309
RE1,PWRWND001,2042,196.4872
RE1,PWRWND001,2043,216.1378
RE1,PWRWND001,2044,256.4923
RE1,PWRWND001,2045,301.2859
RE1,PWRWND001,2046,301.2859
RE1,PWRWND001,2047,300.5209
RE1,PWRWND001,2048,300.4139
RE1,PWRWND001,2049,300.4139
RE1,PWRWND001,2050,300.0139
RE1,PWRWND001,2051,300.0139
RE1,PWRWND001,2052,300.0139
RE1,PWRWND001,2053,300.0139
RE1,PWRWND001,2054,300.0139
RE1,PWRWND001,2055,300.0139
RE1,PWRWND001,2056,300.0139
RE1,PWRWND001,2057,300.0139
RE1,PWRWND001,2058,300.0139
RE1,PWRWND001,2059,300.0139
RE1,PWRWND001,2060,300.0139
RE1,PWRWND001,2061,300.0139
RE1,PWRWND001,2062,298.2197
RE1,PWRWND001,2063,277.8639
RE1,PWRWND001,2064,257.1214
RE1,PWRWND001,2065,235.8628
RE1,PWRWND001,2066,215.0702
RE1,PWRWND001,2067,192.0048
RE1,PWRWND001,2068,174.3452
RE1,PWRWND001,2069,160.5205
RE1,PWRWND001,2070,145.6487
RE1,PWRWND002,2046,35.886
RE1,PWRWND002,2047,76.114
RE1,PWRWND002,2048,115.4608
RE1,PWRWND002,2049,115.4608
RE1,PWRWND002,2050,115.4608
RE1,PWRWND002,2051,115.4608
RE1,PWRWND002,2052,115.4608
RE1,PWRWND002,2053,115.4608
RE1,PWRWND002,2054,115.4608
RE1,PWRWND002,2055,115.4608
RE1,PWRWND002,2056,115.4608
RE1,PWRWND002,2057,115.4608
RE1,PWRWND002,2058,115.4608
RE1,PWRWND002,2059,115.4608
RE1,PWRWND002,2060,115.4608
RE1,PWRWND002,2061,115.4608
RE1,PWRWND002,2062,115.4608
RE1,PWRWND002,2063,115.4608
RE1,PWRWND002,2064,129.039
RE1,PWRWND002,2065,151.7872
RE1,PWRWND002,2066,174.1657
RE1,PWRWND002,2067,199.3235
RE1,PWRWND002,2068,219.8347
RE1,PWRWND002,2069,236.8246
RE1,PWRWND002,2070,236.8246
RE1,PWRSOL001S,2031,2.186
RE1,PWRSOL001S,2032,23.6106
RE1,PWRSOL001S,2033,26.6976
RE1,PWRSOL001S,2034,36.9128
RE1,PWRSOL001S,2035,51.5886
RE1,PWRSOL001S,2036,69.4543
RE1,PWRSOL001S,2037,82.3768
RE1,PWRSOL001S,2038,98.1906
RE1,PWRSOL001S,2039,98.1906
RE1,PWRSOL001S,2040,98.1906
RE1,PWRSOL001S,2041,98.1906
RE1,PWRSOL001S,2042,98.1906
RE1,PWRSOL001S,2043,98.1906
RE1,PWRSOL001S,2044,98.1906
RE1,PWRSOL001S,2045,98.1906
RE1,PWRSOL001S,2046,98.1906
RE1,PWRSOL001S,2047,98.1906
RE1,PWRSOL001S,2048,98.1906
RE1,PWRSOL001S,2049,118.9406
RE1,PWRSOL001S,2050,118.9406
RE1,PWRSOL001S,2051,118.9406
RE1,PWRSOL001S,2052,118.9406
RE1,PWRSOL001S,2053,118.9406
RE1,PWRSOL001S,2054,118.9406
RE1,PWRSOL001S,2055,118.9406
RE1,PWRSOL001S,2056,118.9406
RE1,PWRSOL001S,2057,118.9406
RE1,PWRSOL001S,2058,118.9406
RE1,PWRSOL001S,2059,118.9406
RE1,PWRSOL001S,2060,118.9406
RE1,PWRSOL001S,2061,116.7546
RE1,PWRSOL001S,2062,95.33
RE1,PWRSOL001S,2063,92.243
RE1,PWRSOL001S,2064,82.0278
RE1,PWRSOL001S,2065,67.352
RE1,PWRSOL001S,2066,51.6492
RE1,PWRSOL001S,2067,48.0459
RE1,PWRSOL001S,2068,45.1481
RE1,PWRSOL001S,2069,45.1481
RE1,PWRSOL001S,2070,45.1481
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,5.0822
RE1,PWRTRNIMP,2025,7.1746
RE1,PWRTRNIMP,2026,7.1949
RE1,PWRTRNIMP,2027,7.2152
RE1,PWRTRNIMP,2028,7.2567
RE1,PWRTRNIMP,2029,6.1232
RE1,PWRTRNIMP,2030,6.1232
RE1,PWRTRNIMP,2031,7.3481
RE1,PWRTRNIMP,2032,8.6346
RE1,PWRTRNIMP,2033,8.5916
RE1,PWRTRNIMP,2034,9.1071
RE1,PWRTRNIMP,2035,10.3419
RE1,PWRTRNIMP,2036,11.5576
RE1,PWRTRNIMP,2037,12.9254
RE1,PWRTRNIMP,2038,13.9702
RE1,PWRTRNIMP,2039,14.7861
RE1,PWRTRNIMP,2040,15.6645
RE1,PWRTRNIMP,2041,16.7701
RE1,PWRTRNIMP,2042,18.0851
RE1,PWRTRNIMP,2043,19.2491
RE1,PWRTRNIMP,2044,21.3845
RE1,PWRTRNIMP,2045,22.9061
RE1,PWRTRNIMP,2046,22.897
RE1,PWRTRNIMP,2047,22.8638
RE1,PWRTRNIMP,2048,22.8514
RE1,PWRTRNIMP,2049,7.3479
RE1,PWRTRNIMP,2050,9.1076
RE1,PWRTRNIMP,2051,11.5722
RE1,PWRTRNIMP,2052,12.8767
RE1,PWRTRNIMP,2053,14.1065
RE1,PWRTRNIMP,2054,15.3444
RE1,PWRTRNIMP,2055,22.8184
RE1,PWRTRNIMP,2056,22.8051
RE1,PWRTRNIMP,2057,22.7916
RE1,PWRTRNIMP,2058,22.778
RE1,PWRTRNIMP,2059,22.7642
RE1,PWRTRNIMP,2060,17.458
RE1,PWRTRNIMP,2061,18.3262
RE1,PWRTRNIMP,2062,19.4145
RE1,PWRTRNIMP,2063,21.8488
RE1,PWRTRNIMP,2064,21.1039
RE1,PWRTRNIMP,2065,20.0143
RE1,PWRTRNIMP,2066,18.9481
RE1,PWRTRNIMP,2067,17.6262
RE1,PWRTRNIMP,2068,16.5631
RE1,PWRTRNIMP,2069,15.7289
RE1,PWRTRNIMP,2070,3.0616
RE1,PWRTRN,2015,42.88
RE1,PWRTRN,2016,42.88
RE1,PWRTRN,2017,42.88
RE1,PWRTRN,2018,42.88
RE1,PWRTRN,2019,42.88
RE1,PWRTRN,2020,42.88
RE1,PWRTRN,2021,42.88
RE1,PWRTRN,2022,42.88
RE1,PWRTRN,2023,42.88
RE1,PWRTRN,2024,42.88
RE1,PWRTRN,2025,49.8599
RE1,PWRTRN,2026,51.9419
RE1,PWRTRN,2027,54.1919
RE1,PWRTRN,2028,57.6369
RE1,PWRTRN,2029,67.369
RE1,PWRTRN,2030,82.1733
RE1,PWRTRN,2031,93.7722
RE1,PWRTRN,2032,103.3692
RE1,PWRTRN,2033,112.6225
RE1,PWRTRN,2034,122.0372
RE1,PWRTRN,2035,131.2116
RE1,PWRTRN,2036,141.8094
RE1,PWRTRN,2037,151.021
RE1,PWRTRN,2038,163.9159
RE1,PWRTRN,2039,182.2523
RE1,PWRTRN,2040,200.6823
RE1,PWRTRN,2041,217.5783
RE1,PWRTRN,2042,233.2446
RE1,PWRTRN,2043,250.9249
RE1,PWRTRN,2044,258.5235
RE1,PWRTRN,2045,265.898
RE1,PWRTRN,2046,270.962
RE1,PWRTRN,2047,270.962
RE1,PWRTRN,2048,270.962
RE1,PWRTRN,2049,298.9308
RE1,PWRTRN,2050,316.5138
RE1,PWRTRN,2051,323.1112
RE1,PWRTRN,2052,328.1188
RE1,PWRTRN,2053,332.9739
RE1,PWRTRN,2054,337.8637
RE1,PWRTRN,2055,356.8346
RE1,PWRTRN,2056,358.9352
RE1,PWRTRN,2057,359.8962
RE1,PWRTRN,2058,359.8962
RE1,PWRTRN,2059,359.8962
RE1,PWRTRN,2060,359.8962
RE1,PWRTRN,2061,359.8962
RE1,PWRTRN,2062,366.0085
RE1,PWRTRN,2063,372.7427
RE1,PWRTRN,2064,375.2882
RE1,PWRTRN,2065,379.1012
RE1,PWRTRN,2066,383.0187
RE1,PWRTRN,2067,385.8858
RE1,PWRTRN,2068,388.7744
RE1,PWRTRN,2069,391.5701
RE1,PWRTRN,2070,391.5701
RE1,PWRDIST,2015,42.88
RE1,PWRDIST,2016,42.88
RE1,PWRDIST,2017,42.88
RE1,PWRDIST,2018,42.88
RE1,PWRDIST,2019,42.88
RE1,PWRDIST,2020,42.88
RE1,PWRDIST,2021,42.88
RE1,PWRDIST,2022,42.88
RE1,PWRDIST,2023,42.88
RE1,PWRDIST,2024,42.88
RE1,PWRDIST,2025,46.9826
RE1,PWRDIST,2026,48.9604
RE1,PWRDIST,2027,51.098
RE1,PWRDIST,2028,54.3641
RE1,PWRDIST,2029,63.5644
RE1,PWRDIST,2030,77.5579
RE1,PWRDIST,2031,88.5343
RE1,PWRDIST,2032,97.627
RE1,PWRDIST,2033,106.401
RE1,PWRDIST,2034,115.3333
RE1,PWRDIST,2035,124.0442
RE1,PWRDIST,2036,134.1067
RE1,PWRDIST,2037,142.8646
RE1,PWRDIST,2038,155.1136
RE1,PWRDIST,2039,172.5216
RE1,PWRDIST,2040,190.0294
RE1,PWRDIST,2041,206.0956
RE1,PWRDIST,2042,221.0071
RE1,PWRDIST,2043,237.8371
RE1,PWRDIST,2044,245.1191
RE1,PWRDIST,2045,252.1931
RE1,PWRDIST,2046,257.0797
RE1,PWRDIST,2047,257.0797
RE1,PWRDIST,2048,257.0797
RE1,PWRDIST,2049,283.8921
RE1,PWRDIST,2050,300.6881
RE1,PWRDIST,2051,306.9557
RE1,PWRDIST,2052,311.7129
RE1,PWRDIST,2053,316.3252
RE1,PWRDIST,2054,320.9705
RE1,PWRDIST,2055,338.9928
RE1,PWRDIST,2056,340.9884
RE1,PWRDIST,2057,341.9014
RE1,PWRDIST,2058,341.9014
RE1,PWRDIST,2059,341.9014
RE1,PWRDIST,2060,341.9014
RE1,PWRDIST,2061,341.9014
RE1,PWRDIST,2062,347.708
RE1,PWRDIST,2063,354.1055
RE1,PWRDIST,2064,356.5238
RE1,PWRDIST,2065,360.1461
RE1,PWRDIST,2066,363.8678
RE1,PWRDIST,2067,366.5915
RE1,PWRDIST,2068,369.3357
RE1,PWRDIST,2069,371.9916
RE1,PWRDIST,2070,371.9916
RE1,PWRHYD004,2032,0.07
RE1,PWRHYD004,2033,0.07
RE1,PWRHYD004,2034,0.07
RE1,PWRHYD004,2035,0.07
RE1,PWRHYD004,2036,0.07
RE1,PWRHYD004,2037,0.07
RE1,PWRHYD004,2038,0.07
RE1,PWRHYD004,2039,0.07
RE1,PWRHYD004,2040,0.07
RE1,PWRHYD004,2041,0.07
RE1,PWRHYD004,2042,0.07
RE1,PWRHYD004,2043,0.07
RE1,PWRHYD004,2044,0.07
RE1,PWRHYD004,2045,0.07
RE1,PWRHYD004,2046,0.07
RE1,PWRHYD004,2047,0.07
RE1,PWRHYD004,2048,0.07
RE1,PWRHYD004,2049,0.07
RE1,PWRHYD004,2050,0.07
RE1,PWRHYD004,2051,0.07
RE1,PWRHYD004,2052,0.07
RE1,PWRHYD004,2053,0.07
RE1,PWRHYD004,2054,0.07
RE1,PWRHYD004,2055,0.07
RE1,PWRHYD004,2056,0.07
RE1,PWRHYD004,2057,0.07
RE1,PWRHYD004,2058,0.07
RE1,PWRHYD004,2059,0.07
RE1,PWRHYD004,2060,0.07
RE1,PWRHYD004,2061,0.07
RE1,PWRHYD004,2062,0.07
RE1,PWRHYD004,2063,0.07
RE1,PWRHYD004,2064,0.07
RE1,PWRHYD004,2065,0.07
RE1,PWRHYD004,2066,0.07
RE1,PWRHYD004,2067,0.07
RE1,PWRHYD004,2068,0.07
RE1,PWRHYD004,2069,0.07
RE1,PWRHYD004,2070,0.07
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1385
RE1,PWRTRNEXP,2025,0.2424
RE1,PWRTRNEXP,2026,0.2424
RE1,PWRTRNEXP,2027,0.2424
RE1,PWRTRNEXP,2028,0.2424
RE1,PWRTRNEXP,2029,0.9695
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.9695
RE1,PWRTRNEXP,2033,0.9695
RE1,PWRTRNEXP,2034,0.9695
RE1,PWRTRNEXP,2035,0.9695
RE1,PWRTRNEXP,2036,0.9695
RE1,PWRTRNEXP,2037,0.9695
RE1,PWRTRNEXP,2038,0.9695
RE1,PWRTRNEXP,2039,0.9695
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9695
RE1,PWRTRNEXP,2056,0.9695
RE1,PWRTRNEXP,2057,0.9695
RE1,PWRTRNEXP,2058,0.9695
RE1,PWRTRNEXP,2059,0.9695
RE1,PWRTRNEXP,2060,0.9695
RE1,PWRTRNEXP,2061,0.9695
RE1,PWRTRNEXP,2062,0.9695
RE1,PWRTRNEXP,2063,0.9695
RE1,PWRTRNEXP,2064,0.9695
RE1,PWRTRNEXP,2065,0.9695
RE1,PWRTRNEXP,2066,0.9695
RE1,PWRTRNEXP,2067,0.9695
RE1,PWRTRNEXP,2068,0.9695
RE1,PWRTRNEXP,2069,0.9695
RE1,PWRTRNEXP,2070,0.1212
RE1,DEMTRAEVC,2025,10.055
RE1,DEMTRAEVC,2026,10.2347
RE1,DEMTRAEVC,2027,10.4144
RE1,DEMTRAEVC,2028,11.8046
RE1,DEMTRAEVC,2029,17.3951
RE1,DEMTRAEVC,2030,22.5228
RE1,DEMTRAEVC,2031,30.0668
RE1,DEMTRAEVC,2032,32.7602
RE1,DEMTRAEVC,2033,35.4047
RE1,DEMTRAEVC,2034,37.9057
RE1,DEMTRAEVC,2035,41.1581
RE1,DEMTRAEVC,2036,44.012
RE1,DEMTRAEVC,2037,46.3932
RE1,DEMTRAEVC,2038,48.8183
RE1,DEMTRAEVC,2039,51.2891
RE1,DEMTRAEVC,2040,53.5112
RE1,DEMTRAEVC,2041,56.3337
RE1,DEMTRAEVC,2042,58.9053
RE1,DEMTRAEVC,2043,61.5186
RE1,DEMTRAEVC,2044,64.1733
RE1,DEMTRAEVC,2045,65.2431
RE1,DEMTRAEVC,2046,69.1172
RE1,DEMTRAEVC,2047,71.8815
RE1,DEMTRAEVC,2048,74.4421
RE1,DEMTRAEVC,2049,83.0439
RE1,DEMTRAEVC,2050,95.5384
RE1,DEMTRAEVC,2051,100.2322
RE1,DEMTRAEVC,2052,104.4455
RE1,DEMTRAEVC,2053,111.3259
RE1,DEMTRAEVC,2054,112.8366
RE1,DEMTRAEVC,2055,112.8366
RE1,DEMTRAEVC,2056,115.2332
RE1,DEMTRAEVC,2057,116.1263
RE1,DEMTRAEVC,2058,117.0263
RE1,DEMTRAEVC,2059,117.9333
RE1,DEMTRAEVC,2060,117.9333
RE1,DEMTRAEVC,2061,117.9333
RE1,DEMTRAEVC,2062,120.4065
RE1,DEMTRAEVC,2063,121.6117
RE1,DEMTRAEVC,2064,122.5392
RE1,DEMTRAEVC,2065,123.4739
RE1,DEMTRAEVC,2066,124.4158
RE1,DEMTRAEVC,2067,125.365
RE1,DEMTRAEVC,2068,126.3216
RE1,DEMTRAEVC,2069,127.2856
RE1,DEMTRAEVC,2070,127.2856
RE1,DEMTRAMCYELC,2025,9.0585
RE1,DEMTRAMCYELC,2026,9.2205
RE1,DEMTRAMCYELC,2027,9.3824
RE1,DEMTRAMCYELC,2028,9.5442
RE1,DEMTRAMCYELC,2029,12.6148
RE1,DEMTRAMCYELC,2030,15.2031
RE1,DEMTRAMCYELC,2031,19.9249
RE1,DEMTRAMCYELC,2032,20.2223
RE1,DEMTRAMCYELC,2033,20.4212
RE1,DEMTRAMCYELC,2034,20.4364
RE1,DEMTRAMCYELC,2035,21.0741
RE1,DEMTRAMCYELC,2036,21.318
RE1,DEMTRAMCYELC,2037,21.5619
RE1,DEMTRAMCYELC,2038,21.8057
RE1,DEMTRAMCYELC,2039,22.0495
RE1,DEMTRAMCYELC,2040,22.03
RE1,DEMTRAMCYELC,2041,22.5252
RE1,DEMTRAMCYELC,2042,22.7571
RE1,DEMTRAMCYELC,2043,22.989
RE1,DEMTRAMCYELC,2044,23.2209
RE1,DEMTRAMCYELC,2045,21.9875
RE1,DEMTRAMCYELC,2046,23.3185
RE1,DEMTRAMCYELC,2047,23.6203
RE1,DEMTRAMCYELC,2048,23.9029
RE1,DEMTRAMCYELC,2049,24.1779
RE1,DEMTRAMCYELC,2050,23.5401
RE1,DEMTRAMCYELC,2051,23.2962
RE1,DEMTRAMCYELC,2052,23.6418
RE1,DEMTRAMCYELC,2053,24.0736
RE1,DEMTRAMCYELC,2054,24.4973
RE1,DEMTRAMCYELC,2055,24.3003
RE1,DEMTRAMCYELC,2056,25.4199
RE1,DEMTRAMCYELC,2057,25.6882
RE1,DEMTRAMCYELC,2058,25.8358
RE1,DEMTRAMCYELC,2059,26.0462
RE1,DEMTRAMCYELC,2060,26.2801
RE1,DEMTRAMCYELC,2061,25.8672
RE1,DEMTRAMCYELC,2062,26.4258
RE1,DEMTRAMCYELC,2063,26.8859
RE1,DEMTRAMCYELC,2064,27.091
RE1,DEMTRAMCYELC,2065,27.2976
RE1,DEMTRAMCYELC,2066,27.5058
RE1,DEMTRAMCYELC,2067,27.7157
RE1,DEMTRAMCYELC,2068,27.9272
RE1,DEMTRAMCYELC,2069,28.1403
RE1,DEMTRAMCYELC,2070,26.0677
RE1,DEMTRACARELC,2037,1.9014
RE1,DEMTRACARELC,2038,3.8423
RE1,DEMTRACARELC,2039,5.8245
RE1,DEMTRACARELC,2040,7.8459
RE1,DEMTRACARELC,2041,9.8934
RE1,DEMTRACARELC,2042,11.9783
RE1,DEMTRACARELC,2043,14.1006
RE1,DEMTRACARELC,2044,16.2604
RE1,DEMTRACARELC,2045,18.4576
RE1,DEMTRACARELC,2046,20.6168
RE1,DEMTRACARELC,2047,22.8053
RE1,DEMTRACARELC,2048,25.7964
RE1,DEMTRACARELC,2049,26.0729
RE1,DEMTRACARELC,2050,43.815
RE1,DEMTRACARELC,2051,45.4871
RE1,DEMTRACARELC,2052,47.5765
RE1,DEMTRACARELC,2053,53.169
RE1,DEMTRACARELC,2054,53.9306
RE1,DEMTRACARELC,2055,53.9506
RE1,DEMTRACARELC,2056,54.812
RE1,DEMTRACARELC,2057,55.1685
RE1,DEMTRACARELC,2058,55.6506
RE1,DEMTRACARELC,2059,56.0748
RE1,DEMTRACARELC,2060,55.6569
RE1,DEMTRACARELC,2061,55.8846
RE1,DEMTRACARELC,2062,57.3672
RE1,DEMTRACARELC,2063,57.8047
RE1,DEMTRACARELC,2064,58.2456
RE1,DEMTRACARELC,2065,58.6899
RE1,DEMTRACARELC,2066,59.1376
RE1,DEMTRACARELC,2067,59.5888
RE1,DEMTRACARELC,2068,60.0434
RE1,DEMTRACARELC,2069,60.5016
RE1,DEMTRACARELC,2070,42.7595
RE1,DEMTRABUSELC,2028,1.0906
RE1,DEMTRABUSELC,2029,3.0564
RE1,DEMTRABUSELC,2030,5.0878
RE1,DEMTRABUSELC,2031,7.1623
RE1,DEMTRABUSELC,2032,9.2914
RE1,DEMTRABUSELC,2033,11.4749
RE1,DEMTRABUSELC,2034,13.7129
RE1,DEMTRABUSELC,2035,16.0052
RE1,DEMTRABUSELC,2036,18.3324
RE1,DEMTRABUSELC,2037,18.3324
RE1,DEMTRABUSELC,2038,18.3324
RE1,DEMTRABUSELC,2039,18.3324
RE1,DEMTRABUSELC,2040,18.3324
RE1,DEMTRABUSELC,2041,18.3324
RE1,DEMTRABUSELC,2042,18.3324
RE1,DEMTRABUSELC,2043,18.3324
RE1,DEMTRABUSELC,2044,18.3324
RE1,DEMTRABUSELC,2045,18.3324
RE1,DEMTRABUSELC,2046,18.3324
RE1,DEMTRABUSELC,2047,18.3324
RE1,DEMTRABUSELC,2048,17.3657
RE1,DEMTRABUSELC,2049,24.5636
RE1,DEMTRABUSELC,2050,22.5322
RE1,DEMTRABUSELC,2051,22.7038
RE1,DEMTRABUSELC,2052,22.8767
RE1,DEMTRABUSELC,2053,23.051
RE1,DEMTRABUSELC,2054,23.2266
RE1,DEMTRABUSELC,2055,23.4036
RE1,DEMTRABUSELC,2056,23.5819
RE1,DEMTRABUSELC,2057,23.7616
RE1,DEMTRABUSELC,2058,23.9427
RE1,DEMTRABUSELC,2059,24.1252
RE1,DEMTRABUSELC,2060,24.3091
RE1,DEMTRABUSELC,2061,24.4945
RE1,DEMTRABUSELC,2062,24.6812
RE1,DEMTRABUSELC,2063,24.8695
RE1,DEMTRABUSELC,2064,25.0591
RE1,DEMTRABUSELC,2065,25.2503
RE1,DEMTRABUSELC,2066,25.4429
RE1,DEMTRABUSELC,2067,25.637
RE1,DEMTRABUSELC,2068,25.8326
RE1,DEMTRABUSELC,2069,26.0298
RE1,DEMTRABUSELC,2070,26.2284
RE1,DEMTRAMCYGSL,2015,7.3231
RE1,DEMTRAMCYGSL,2016,7.6038
RE1,DEMTRAMCYGSL,2017,7.7786
RE1,DEMTRAMCYGSL,2018,7.9671
RE1,DEMTRAMCYGSL,2019,8.1493
RE1,DEMTRAMCYGSL,2020,8.3314
RE1,DEMTRAMCYGSL,2021,8.4769
RE1,DEMTRAMCYGSL,2022,8.6223
RE1,DEMTRAMCYGSL,2023,8.7678
RE1,DEMTRAMCYGSL,2024,8.9132
RE1,DEMTRAMCYGSL,2025,8.9132
RE1,DEMTRAMCYGSL,2026,8.9132
RE1,DEMTRAMCYGSL,2027,8.9132
RE1,DEMTRAMCYGSL,2028,8.9132
RE1,DEMTRAMCYGSL,2029,8.9132
RE1,DEMTRAMCYGSL,2030,1.59
RE1,DEMTRAMCYGSL,2031,1.3094
RE1,DEMTRAMCYGSL,2032,1.1346
RE1,DEMTRAMCYGSL,2033,0.946
RE1,DEMTRAMCYGSL,2034,0.7639
RE1,DEMTRAMCYGSL,2035,0.5818
RE1,DEMTRAMCYGSL,2036,0.4363
RE1,DEMTRAMCYGSL,2037,0.2908
RE1,DEMTRAMCYGSL,2038,0.1454
RE1,DEMTRACARGSL,2015,15.9623
RE1,DEMTRACARGSL,2016,16.3482
RE1,DEMTRACARGSL,2017,17.9874
RE1,DEMTRACARGSL,2018,19.6662
RE1,DEMTRACARGSL,2019,21.3863
RE1,DEMTRACARGSL,2020,23.1457
RE1,DEMTRACARGSL,2021,24.9438
RE1,DEMTRACARGSL,2022,26.7794
RE1,DEMTRACARGSL,2023,28.6525
RE1,DEMTRACARGSL,2024,30.563
RE1,DEMTRACARGSL,2025,32.5109
RE1,DEMTRACARGSL,2026,34.4752
RE1,DEMTRACARGSL,2027,36.4688
RE1,DEMTRACARGSL,2028,39.265
RE1,DEMTRACARGSL,2029,39.265
RE1,DEMTRACARGSL,2030,39.265
RE1,DEMTRACARGSL,2031,39.265
RE1,DEMTRACARGSL,2032,39.265
RE1,DEMTRACARGSL,2033,39.265
RE1,DEMTRACARGSL,2034,39.265
RE1,DEMTRACARGSL,2035,23.3028
RE1,DEMTRACARGSL,2036,22.9169
RE1,DEMTRACARGSL,2037,21.2777
RE1,DEMTRACARGSL,2038,19.5988
RE1,DEMTRACARGSL,2039,17.8787
RE1,DEMTRACARGSL,2040,16.1194
RE1,DEMTRACARGSL,2041,14.3212
RE1,DEMTRACARGSL,2042,12.4856
RE1,DEMTRACARGSL,2043,10.6126
RE1,DEMTRACARGSL,2044,8.7021
RE1,DEMTRACARGSL,2045,6.7542
RE1,DEMTRACARGSL,2046,4.7898
RE1,DEMTRACARGSL,2047,2.7962
RE1,DEMTRABUSGSL,2015,15.1406
RE1,DEMTRABUSGSL,2016,15.8398
RE1,DEMTRABUSGSL,2017,15.8398
RE1,DEMTRABUSGSL,2018,15.8398
RE1,DEMTRABUSGSL,2019,16.2126
RE1,DEMTRABUSGSL,2020,16.8494
RE1,DEMTRABUSGSL,2021,17.3574
RE1,DEMTRABUSGSL,2022,17.3574
RE1,DEMTRABUSGSL,2023,17.3574
RE1,DEMTRABUSGSL,2024,17.3574
RE1,DEMTRABUSGSL,2025,17.3574
RE1,DEMTRABUSGSL,2026,17.3574
RE1,DEMTRABUSGSL,2027,17.3574
RE1,DEMTRABUSGSL,2028,17.3574
RE1,DEMTRABUSGSL,2029,19.7547
RE1,DEMTRABUSGSL,2030,22.1886
RE1,DEMTRABUSGSL,2031,22.1886
