r,t,f,y,ProductionByTechnologyAnnual
RE1,PWRNUC,ELC001,2070,0.0
RE1,PWRSOL001,ELC001,2015,8.5041
RE1,PWRSOL001,ELC001,2016,14.7357
RE1,PWRSOL001,ELC001,2017,16.2447
RE1,PWRSOL001,ELC001,2018,17.8379
RE1,PWRSOL001,ELC001,2019,17.9642
RE1,PWRSOL001,ELC001,2020,17.9642
RE1,PWRSOL001,ELC001,2021,18.4271
RE1,PWRSOL001,ELC001,2022,18.4271
RE1,PWRSOL001,ELC001,2023,18.4271
RE1,PWRSOL001,ELC001,2024,18.4271
RE1,PWRSOL001,ELC001,2025,562.9737
RE1,PWRSOL001,ELC001,2026,621.865
RE1,PWRSOL001,ELC001,2027,683.2219
RE1,PWRSOL001,ELC001,2028,792.7074
RE1,PWRSOL001,ELC001,2029,943.0392
RE1,PWRSOL001,ELC001,2030,1148.1625
RE1,PWRSOL001,ELC001,2031,1296.2751
RE1,PWRSOL001,ELC001,2032,1296.2751
RE1,PWRSOL001,ELC001,2033,1360.572
RE1,PWRSOL001,ELC001,2034,1383.3887
RE1,PWRSOL001,ELC001,2035,1374.8845
RE1,PWRSOL001,ELC001,2036,1368.653
RE1,PWRSOL001,ELC001,2037,1367.1439
RE1,PWRSOL001,ELC001,2038,1411.6188
RE1,PWRSOL001,ELC001,2039,1635.4448
RE1,PWRSOL001,ELC001,2040,1858.2156
RE1,PWRSOL001,ELC001,2041,2051.1135
RE1,PWRSOL001,ELC001,2042,2219.0281
RE1,PWRSOL001,ELC001,2043,2420.6273
RE1,PWRSOL001,ELC001,2044,2435.5151
RE1,PWRSOL001,ELC001,2045,2437.2804
RE1,PWRSOL001,ELC001,2046,2430.2819
RE1,PWRSOL001,ELC001,2047,2400.3063
RE1,PWRSOL001,ELC001,2048,2379.6816
RE1,PWRSOL001,ELC001,2049,2467.139
RE1,PWRSOL001,ELC001,2050,2712.4867
RE1,PWRSOL001,ELC001,2051,2807.69
RE1,PWRSOL001,ELC001,2052,2877.308
RE1,PWRSOL001,ELC001,2053,2944.8064
RE1,PWRSOL001,ELC001,2054,3012.7865
RE1,PWRSOL001,ELC001,2055,3276.5309
RE1,PWRSOL001,ELC001,2056,3305.7342
RE1,PWRSOL001,ELC001,2057,3335.1823
RE1,PWRSOL001,ELC001,2058,3364.8407
RE1,PWRSOL001,ELC001,2059,3394.7294
RE1,PWRSOL001,ELC001,2060,3258.8864
RE1,PWRSOL001,ELC001,2061,3332.2385
RE1,PWRSOL001,ELC001,2062,3550.0569
RE1,PWRSOL001,ELC001,2063,3708.0274
RE1,PWRSOL001,ELC001,2064,3811.9527
RE1,PWRSOL001,ELC001,2065,3940.6088
RE1,PWRSOL001,ELC001,2066,4076.8273
RE1,PWRSOL001,ELC001,2067,4123.43
RE1,PWRSOL001,ELC001,2068,4166.2691
RE1,PWRSOL001,ELC001,2069,4191.1192
RE1,PWRSOL001,ELC001,2070,699.9029
RE1,PWRSOL001S,ELC001,2031,15.3331
RE1,PWRSOL001S,ELC001,2032,165.6077
RE1,PWRSOL001S,ELC001,2033,187.2606
RE1,PWRSOL001S,ELC001,2034,258.9107
RE1,PWRSOL001S,ELC001,2035,361.8487
RE1,PWRSOL001S,ELC001,2036,487.1616
RE1,PWRSOL001S,ELC001,2037,577.8017
RE1,PWRSOL001S,ELC001,2038,688.7213
RE1,PWRSOL001S,ELC001,2039,688.7213
RE1,PWRSOL001S,ELC001,2040,688.7213
RE1,PWRSOL001S,ELC001,2041,688.7213
RE1,PWRSOL001S,ELC001,2042,688.7213
RE1,PWRSOL001S,ELC001,2043,688.7213
RE1,PWRSOL001S,ELC001,2044,688.7213
RE1,PWRSOL001S,ELC001,2045,688.7213
RE1,PWRSOL001S,ELC001,2046,688.7213
RE1,PWRSOL001S,ELC001,2047,688.7213
RE1,PWRSOL001S,ELC001,2048,688.7213
RE1,PWRSOL001S,ELC001,2049,834.2644
RE1,PWRSOL001S,ELC001,2050,834.2644
RE1,PWRSOL001S,ELC001,2051,834.2644
RE1,PWRSOL001S,ELC001,2052,834.2644
RE1,PWRSOL001S,ELC001,2053,834.2644
RE1,PWRSOL001S,ELC001,2054,834.2644
RE1,PWRSOL001S,ELC001,2055,834.2644
RE1,PWRSOL001S,ELC001,2056,834.2644
RE1,PWRSOL001S,ELC001,2057,834.2644
RE1,PWRSOL001S,ELC001,2058,834.2644
RE1,PWRSOL001S,ELC001,2059,834.2644
RE1,PWRSOL001S,ELC001,2060,834.2644
RE1,PWRSOL001S,ELC001,2061,818.9313
RE1,PWRSOL001S,ELC001,2062,668.6567
RE1,PWRSOL001S,ELC001,2063,647.0039
RE1,PWRSOL001S,ELC001,2064,575.3537
RE1,PWRSOL001S,ELC001,2065,472.4157
RE1,PWRSOL001S,ELC001,2066,362.2741
RE1,PWRSOL001S,ELC001,2067,336.9999
RE1,PWRSOL001S,ELC001,2068,316.6743
RE1,PWRSOL001S,ELC001,2069,316.6743
RE1,PWRSOL001S,ELC001,2070,316.6743
RE1,PWRTRN,ELC002,2015,668.4143
RE1,PWRTRN,ELC002,2016,706.2764
RE1,PWRTRN,ELC002,2017,739.1411
RE1,PWRTRN,ELC002,2018,772.1574
RE1,PWRTRN,ELC002,2019,804.5514
RE1,PWRTRN,ELC002,2020,836.9454
RE1,PWRTRN,ELC002,2021,861.7236
RE1,PWRTRN,ELC002,2022,886.5018
RE1,PWRTRN,ELC002,2023,911.2799
RE1,PWRTRN,ELC002,2024,936.0581
RE1,PWRTRN,ELC002,2025,1267.1449
RE1,PWRTRN,ELC002,2026,1311.3866
RE1,PWRTRN,ELC002,2027,1355.9642
RE1,PWRTRN,ELC002,2028,1443.9501
RE1,PWRTRN,ELC002,2029,1578.7339
RE1,PWRTRN,ELC002,2030,1783.127
RE1,PWRTRN,ELC002,2031,1903.916
RE1,PWRTRN,ELC002,2032,2035.2314
RE1,PWRTRN,ELC002,2033,2187.9421
RE1,PWRTRN,ELC002,2034,2351.4859
RE1,PWRTRN,ELC002,2035,2519.3714
RE1,PWRTRN,ELC002,2036,2713.2853
RE1,PWRTRN,ELC002,2037,2881.6231
RE1,PWRTRN,ELC002,2038,3103.0557
RE1,PWRTRN,ELC002,2039,3392.3043
RE1,PWRTRN,ELC002,2040,3683.7904
RE1,PWRTRN,ELC002,2041,3955.9743
RE1,PWRTRN,ELC002,2042,4213.2054
RE1,PWRTRN,ELC002,2043,4497.7062
RE1,PWRTRN,ELC002,2044,4657.4962
RE1,PWRTRN,ELC002,2045,4833.0027
RE1,PWRTRN,ELC002,2046,4971.3461
RE1,PWRTRN,ELC002,2047,5110.2343
RE1,PWRTRN,ELC002,2048,5249.0123
RE1,PWRTRN,ELC002,2049,5424.5027
RE1,PWRTRN,ELC002,2050,5583.0207
RE1,PWRTRN,ELC002,2051,5645.4473
RE1,PWRTRN,ELC002,2052,5711.5845
RE1,PWRTRN,ELC002,2053,5775.708
RE1,PWRTRN,ELC002,2054,5840.2891
RE1,PWRTRN,ELC002,2055,6090.8462
RE1,PWRTRN,ELC002,2056,6118.5895
RE1,PWRTRN,ELC002,2057,6146.5478
RE1,PWRTRN,ELC002,2058,6174.7233
RE1,PWRTRN,ELC002,2059,6203.1175
RE1,PWRTRN,ELC002,2060,6074.0839
RE1,PWRTRN,ELC002,2061,6129.2019
RE1,PWRTRN,ELC002,2062,6184.8126
RE1,PWRTRN,ELC002,2063,6217.2422
RE1,PWRTRN,ELC002,2064,6254.2576
RE1,PWRTRN,ELC002,2065,6306.7394
RE1,PWRTRN,ELC002,2066,6359.6809
RE1,PWRTRN,ELC002,2067,6413.086
RE1,PWRTRN,ELC002,2068,6466.9589
RE1,PWRTRN,ELC002,2069,6521.3039
RE1,PWRTRN,ELC002,2070,6757.1676
RE1,PWRTRNIMP,ELC001,2015,52.0
RE1,PWRTRNIMP,ELC001,2016,71.0
RE1,PWRTRNIMP,ELC001,2017,88.0
RE1,PWRTRNIMP,ELC001,2018,96.0
RE1,PWRTRNIMP,ELC001,2019,96.0
RE1,PWRTRNIMP,ELC001,2020,96.0
RE1,PWRTRNIMP,ELC001,2021,96.0
RE1,PWRTRNIMP,ELC001,2022,96.0
RE1,PWRTRNIMP,ELC001,2023,96.0
RE1,PWRTRNIMP,ELC001,2024,96.0
RE1,PWRTRNIMP,ELC001,2025,96.0
RE1,PWRTRNIMP,ELC001,2026,96.0
RE1,PWRTRNIMP,ELC001,2027,96.0
RE1,PWRTRNIMP,ELC001,2028,96.0
RE1,PWRTRNIMP,ELC001,2029,96.0
RE1,PWRTRNIMP,ELC001,2030,96.0
RE1,PWRTRNIMP,ELC001,2031,96.0
RE1,PWRTRNIMP,ELC001,2032,96.0
RE1,PWRTRNIMP,ELC001,2033,96.0
RE1,PWRTRNIMP,ELC001,2034,96.0
RE1,PWRTRNIMP,ELC001,2035,96.0
RE1,PWRTRNIMP,ELC001,2036,96.0
RE1,PWRTRNIMP,ELC001,2037,96.0
RE1,PWRTRNIMP,ELC001,2038,96.0
RE1,PWRTRNIMP,ELC001,2039,96.0
RE1,PWRTRNIMP,ELC001,2040,96.0
RE1,PWRTRNIMP,ELC001,2041,96.0
RE1,PWRTRNIMP,ELC001,2042,96.0
RE1,PWRTRNIMP,ELC001,2043,96.0
RE1,PWRTRNIMP,ELC001,2044,96.0
RE1,PWRTRNIMP,ELC001,2045,96.0
RE1,PWRTRNIMP,ELC001,2046,96.0
RE1,PWRTRNIMP,ELC001,2047,96.0
RE1,PWRTRNIMP,ELC001,2048,96.0
RE1,PWRTRNIMP,ELC001,2049,96.0
RE1,PWRTRNIMP,ELC001,2050,96.0
RE1,PWRTRNIMP,ELC001,2051,96.0
RE1,PWRTRNIMP,ELC001,2052,96.0
RE1,PWRTRNIMP,ELC001,2053,96.0
RE1,PWRTRNIMP,ELC001,2054,96.0
RE1,PWRTRNIMP,ELC001,2055,96.0
RE1,PWRTRNIMP,ELC001,2056,96.0
RE1,PWRTRNIMP,ELC001,2057,96.0
RE1,PWRTRNIMP,ELC001,2058,96.0
RE1,PWRTRNIMP,ELC001,2059,96.0
RE1,PWRTRNIMP,ELC001,2060,96.0
RE1,PWRTRNIMP,ELC001,2061,96.0
RE1,PWRTRNIMP,ELC001,2062,96.0
RE1,PWRTRNIMP,ELC001,2063,96.0
RE1,PWRTRNIMP,ELC001,2064,96.0
RE1,PWRTRNIMP,ELC001,2065,96.0
RE1,PWRTRNIMP,ELC001,2066,96.0
RE1,PWRTRNIMP,ELC001,2067,96.0
RE1,PWRTRNIMP,ELC001,2068,96.0
RE1,PWRTRNIMP,ELC001,2069,96.0
RE1,PWRTRNIMP,ELC001,2070,96.0
RE1,PWRWND001,ELC001,2015,1.1747
RE1,PWRWND001,ELC001,2016,2.545
RE1,PWRWND001,ELC001,2017,3.1524
RE1,PWRWND001,ELC001,2018,5.5368
RE1,PWRWND001,ELC001,2019,7.5648
RE1,PWRWND001,ELC001,2020,7.5648
RE1,PWRWND001,ELC001,2021,7.7555
RE1,PWRWND001,ELC001,2022,7.7555
RE1,PWRWND001,ELC001,2023,7.7555
RE1,PWRWND001,ELC001,2024,7.7555
RE1,PWRWND001,ELC001,2025,7.7555
RE1,PWRWND001,ELC001,2026,7.7555
RE1,PWRWND001,ELC001,2027,7.7555
RE1,PWRWND001,ELC001,2028,7.7555
RE1,PWRWND001,ELC001,2029,7.7555
RE1,PWRWND001,ELC001,2030,7.7555
RE1,PWRWND001,ELC001,2031,7.7555
RE1,PWRWND001,ELC001,2032,16.762
RE1,PWRWND001,ELC001,2033,118.9432
RE1,PWRWND001,ELC001,2034,223.0651
RE1,PWRWND001,ELC001,2035,329.7783
RE1,PWRWND001,ELC001,2036,432.7815
RE1,PWRWND001,ELC001,2037,548.5642
RE1,PWRWND001,ELC001,2038,637.2112
RE1,PWRWND001,ELC001,2039,706.6082
RE1,PWRWND001,ELC001,2040,781.2607
RE1,PWRWND001,ELC001,2041,874.9888
RE1,PWRWND001,ELC001,2042,986.3181
RE1,PWRWND001,ELC001,2043,1084.9596
RE1,PWRWND001,ELC001,2044,1287.5292
RE1,PWRWND001,ELC001,2045,1512.382
RE1,PWRWND001,ELC001,2046,1512.382
RE1,PWRWND001,ELC001,2047,1508.5419
RE1,PWRWND001,ELC001,2048,1501.9556
RE1,PWRWND001,ELC001,2049,1508.0048
RE1,PWRWND001,ELC001,2050,1505.9969
RE1,PWRWND001,ELC001,2051,1505.9969
RE1,PWRWND001,ELC001,2052,1505.9969
RE1,PWRWND001,ELC001,2053,1505.9969
RE1,PWRWND001,ELC001,2054,1505.9969
RE1,PWRWND001,ELC001,2055,1505.9969
RE1,PWRWND001,ELC001,2056,1505.9969
RE1,PWRWND001,ELC001,2057,1505.9969
RE1,PWRWND001,ELC001,2058,1505.9969
RE1,PWRWND001,ELC001,2059,1505.9969
RE1,PWRWND001,ELC001,2060,1505.9969
RE1,PWRWND001,ELC001,2061,1505.9969
RE1,PWRWND001,ELC001,2062,1496.9905
RE1,PWRWND001,ELC001,2063,1394.8092
RE1,PWRWND001,ELC001,2064,1290.6873
RE1,PWRWND001,ELC001,2065,1183.9741
RE1,PWRWND001,ELC001,2066,1079.6005
RE1,PWRWND001,ELC001,2067,963.8178
RE1,PWRWND001,ELC001,2068,875.1708
RE1,PWRWND001,ELC001,2069,805.7738
RE1,PWRWND001,ELC001,2070,4566.9618
RE1,PWRWND002,ELC001,2046,214.9209
RE1,PWRWND002,ELC001,2047,455.8466
RE1,PWRWND002,ELC001,2048,689.4233
RE1,PWRWND002,ELC001,2049,691.4944
RE1,PWRWND002,ELC001,2050,691.4944
RE1,PWRWND002,ELC001,2051,691.4944
RE1,PWRWND002,ELC001,2052,691.4944
RE1,PWRWND002,ELC001,2053,691.4944
RE1,PWRWND002,ELC001,2054,691.4944
RE1,PWRWND002,ELC001,2055,691.4944
RE1,PWRWND002,ELC001,2056,691.4944
RE1,PWRWND002,ELC001,2057,691.4944
RE1,PWRWND002,ELC001,2058,691.4944
RE1,PWRWND002,ELC001,2059,691.4944
RE1,PWRWND002,ELC001,2060,691.4944
RE1,PWRWND002,ELC001,2061,691.4944
RE1,PWRWND002,ELC001,2062,691.4944
RE1,PWRWND002,ELC001,2063,691.4944
RE1,PWRWND002,ELC001,2064,772.8139
RE1,PWRWND002,ELC001,2065,909.0531
RE1,PWRWND002,ELC001,2066,1043.0774
RE1,PWRWND002,ELC001,2067,1193.7475
RE1,PWRWND002,ELC001,2068,1316.5893
RE1,PWRWND002,ELC001,2069,1418.3415
RE1,PWRWND002,ELC001,2070,1418.3415
RE1,RESENEFFDP,RESELC,2025,229.221
RE1,RESENEFFDP,RESELC,2026,235.7357
RE1,RESENEFFDP,RESELC,2027,242.2505
RE1,RESENEFFDP,RESELC,2028,247.756
RE1,RESENEFFDP,RESELC,2029,249.3239
RE1,RESENEFFDP,RESELC,2030,263.8975
RE1,RESENEFFDP,RESELC,2031,271.4036
RE1,RESENEFFDP,RESELC,2032,280.2704
RE1,RESENEFFDP,RESELC,2033,287.8131
RE1,RESENEFFDP,RESELC,2034,295.3559
RE1,RESENEFFDP,RESELC,2035,301.428
RE1,RESENEFFDP,RESELC,2036,307.4709
RE1,RESENEFFDP,RESELC,2037,313.5139
RE1,RESENEFFDP,RESELC,2038,319.5568
RE1,RESENEFFDP,RESELC,2039,325.5997
RE1,RESENEFFDP,RESELC,2040,331.6426
RE1,RESENEFFDP,RESELC,2041,337.56
RE1,RESENEFFDP,RESELC,2042,343.4775
RE1,RESENEFFDP,RESELC,2043,349.395
RE1,RESENEFFDP,RESELC,2044,355.3125
RE1,RESENEFFDP,RESELC,2045,362.9923
RE1,RESENEFFDP,RESELC,2046,365.3503
RE1,RESENEFFDP,RESELC,2047,369.4707
RE1,RESENEFFDP,RESELC,2048,375.4136
RE1,RESENEFFDP,RESELC,2049,379.5541
RE1,RESENEFFDP,RESELC,2050,363.0373
RE1,RESENEFFDP,RESELC,2051,350.1633
RE1,RESENEFFDP,RESELC,2052,333.7884
RE1,RESENEFFDP,RESELC,2053,320.0618
RE1,RESENEFFDP,RESELC,2054,306.3351
RE1,RESENEFFDP,RESELC,2055,195.2313
RE1,RESENEFFDP,RESELC,2056,204.5939
RE1,RESENEFFDP,RESELC,2057,210.4872
RE1,RESENEFFDP,RESELC,2058,223.3386
RE1,RESENEFFDP,RESELC,2059,366.4445
RE1,RESENEFFDP,RESELC,2060,399.5323
RE1,RESENEFFDP,RESELC,2061,399.5323
RE1,RESENEFFDP,RESELC,2062,399.5323
RE1,RESENEFFDP,RESELC,2063,417.6906
RE1,RESENEFFDP,RESELC,2064,445.9841
RE1,RESENEFFDP,RESELC,2065,450.959
RE1,RESENEFFDP,RESELC,2066,455.9893
RE1,RESENEFFDP,RESELC,2067,461.0758
RE1,RESENEFFDP,RESELC,2068,466.219
RE1,RESENEFFDP,RESELC,2069,471.4197
RE1,RESENEFFDP,RESELC,2070,446.4045
RE1,UPSREF001,HFO,2024,214.165
RE1,UPSREF001,LFO,2024,1927.485
