r,t,f,y,UseByTechnologyAnnual
RE1,PWRTRNEXP,ELC001,2045,3.8
RE1,PWRTRNEXP,ELC001,2046,3.8
RE1,PWRTRNEXP,ELC001,2047,3.8
RE1,PWRTRNEXP,ELC001,2048,3.8
RE1,PWRTRNEXP,ELC001,2049,3.8
RE1,PWRTRNEXP,ELC001,2050,3.8
RE1,PWRTRNEXP,ELC001,2051,3.8
RE1,PWRTRNEXP,ELC001,2052,3.8
RE1,PWRTRNEXP,ELC001,2053,3.8
RE1,PWRTRNEXP,ELC001,2054,3.8
RE1,PWRTRNEXP,ELC001,2055,3.8
RE1,PWRTRNEXP,ELC001,2056,3.8
RE1,PWRTRNEXP,ELC001,2057,3.8
RE1,PWRTRNEXP,ELC001,2058,3.8
RE1,PWRTRNEXP,ELC001,2059,3.8
RE1,PWRTRNEXP,ELC001,2060,3.8
RE1,PWRTRNEXP,ELC001,2061,3.8
RE1,PWRTRNEXP,ELC001,2062,3.8
RE1,PWRTRNEXP,ELC001,2063,3.8
RE1,PWRTRNEXP,ELC001,2064,3.8
RE1,PWRTRNEXP,ELC001,2065,3.8
RE1,PWRTRNEXP,ELC001,2066,3.8
RE1,PWRTRNEXP,ELC001,2067,3.8
RE1,PWRTRNEXP,ELC001,2068,3.8
RE1,PWRTRNEXP,ELC001,2069,3.8
RE1,PWRTRNEXP,ELC001,2070,3.8
RE1,PWRWND001,WND,2015,1.1747
RE1,PWRWND001,WND,2016,2.545
RE1,PWRWND001,WND,2017,3.1524
RE1,PWRWND001,WND,2018,5.5368
RE1,PWRWND001,WND,2019,7.5648
RE1,PWRWND001,WND,2020,7.5648
RE1,PWRWND001,WND,2021,7.7555
RE1,PWRWND001,WND,2022,7.7555
RE1,PWRWND001,WND,2023,7.7555
RE1,PWRWND001,WND,2024,7.7555
RE1,PWRWND001,WND,2025,7.7555
RE1,PWRWND001,WND,2026,7.7555
RE1,PWRWND001,WND,2027,7.7555
RE1,PWRWND001,WND,2028,7.7555
RE1,PWRWND001,WND,2029,7.7555
RE1,PWRWND001,WND,2030,7.7555
RE1,PWRWND001,WND,2031,7.7555
RE1,PWRWND001,WND,2032,7.7555
RE1,PWRWND001,WND,2033,7.7555
RE1,PWRWND001,WND,2034,7.7555
RE1,PWRWND001,WND,2035,7.7555
RE1,PWRWND001,WND,2036,6.3851
RE1,PWRWND001,WND,2037,6.3851
RE1,PWRWND001,WND,2038,6.3851
RE1,PWRWND001,WND,2039,6.3851
RE1,PWRWND001,WND,2040,6.3851
RE1,PWRWND001,WND,2041,6.3851
RE1,PWRWND001,WND,2042,6.3851
RE1,PWRWND001,WND,2043,6.3851
RE1,PWRWND001,WND,2044,6.3851
RE1,PWRWND001,WND,2045,6.3851
RE1,PWRWND001,WND,2046,6.3851
RE1,PWRWND001,WND,2047,2.545
RE1,PWRWND001,WND,2048,2.0079
RE1,PWRWND001,WND,2049,2.0079
RE1,UPSREF001,OIL,2024,2141.65
