r,t,y,TotalCapacityAnnual
RE1,PWRDIST,2036,43.6818
RE1,PWRDIST,2037,44.5281
RE1,PWRDIST,2038,45.3744
RE1,PWRDIST,2039,46.2325
RE1,PWRDIST,2040,47.0905
RE1,PWRDIST,2041,47.9308
RE1,PWRDIST,2042,48.771
RE1,PWRDIST,2043,49.6112
RE1,PWRDIST,2044,50.4515
RE1,PWRDIST,2045,51.2917
RE1,PWRDIST,2046,51.8767
RE1,PWRDIST,2047,52.4618
RE1,PWRDIST,2048,53.0469
RE1,PWRDIST,2049,53.6319
RE1,PWRDIST,2050,54.217
RE1,PWRDIST,2051,54.8218
RE1,PWRDIST,2052,55.4333
RE1,PWRDIST,2053,56.0516
RE1,PWRDIST,2054,56.6769
RE1,PWRDIST,2055,57.3091
RE1,PWRDIST,2056,57.9484
RE1,PWRDIST,2057,58.5948
RE1,PWRDIST,2058,59.2484
RE1,PWRDIST,2059,59.9093
RE1,PWRDIST,2060,60.5776
RE1,PWRDIST,2061,61.2533
RE1,PWRDIST,2062,61.9366
RE1,PWRDIST,2063,62.6275
RE1,PWRDIST,2064,63.3261
RE1,PWRDIST,2065,64.0325
RE1,PWRDIST,2066,64.7468
RE1,PWRDIST,2067,65.469
RE1,PWRDIST,2068,66.1993
RE1,PWRDIST,2069,66.9377
RE1,PWRDIST,2070,67.6844
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1385
RE1,PWRTRNEXP,2025,0.1385
RE1,PWRTRNEXP,2026,0.1385
RE1,PWRTRNEXP,2027,0.1385
RE1,PWRTRNEXP,2028,0.1385
RE1,PWRTRNEXP,2029,0.1385
RE1,PWRTRNEXP,2030,0.1385
RE1,PWRTRNEXP,2031,0.1385
RE1,PWRTRNEXP,2032,0.1385
RE1,PWRTRNEXP,2033,0.1385
RE1,PWRTRNEXP,2034,0.1385
RE1,PWRTRNEXP,2035,0.1385
RE1,PWRTRNEXP,2036,0.1385
RE1,PWRTRNEXP,2037,0.1385
RE1,PWRTRNEXP,2038,0.2566
RE1,PWRTRNEXP,2039,0.3322
RE1,PWRTRNEXP,2040,0.4036
RE1,PWRTRNEXP,2041,0.4883
RE1,PWRTRNEXP,2042,0.5581
RE1,PWRTRNEXP,2043,0.6279
RE1,PWRTRNEXP,2044,0.697
RE1,PWRTRNEXP,2045,0.7667
RE1,PWRTRNEXP,2046,0.8148
RE1,PWRTRNEXP,2047,0.8283
RE1,PWRTRNEXP,2048,0.8714
RE1,PWRTRNEXP,2049,0.9194
RE1,PWRTRNEXP,2050,0.9306
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9595
RE1,PWRTRNEXP,2056,0.9139
RE1,PWRTRNEXP,2057,0.8677
RE1,PWRTRNEXP,2058,0.821
RE1,PWRTRNEXP,2059,0.7739
RE1,PWRTRNEXP,2060,0.7261
RE1,PWRTRNEXP,2061,0.6779
RE1,PWRTRNEXP,2062,0.6291
RE1,PWRTRNEXP,2063,0.5798
RE1,PWRTRNEXP,2064,0.5299
RE1,PWRTRNEXP,2065,0.4848
RE1,PWRTRNEXP,2066,0.4848
RE1,PWRTRNEXP,2067,0.4848
RE1,PWRTRNEXP,2068,0.4848
RE1,PWRTRNEXP,2069,0.4848
RE1,PWRTRNEXP,2070,0.4848
RE1,DEMTRAMCYGSL,2015,6.6437
RE1,DEMTRAMCYGSL,2016,6.6437
RE1,DEMTRAMCYGSL,2017,6.6437
RE1,DEMTRAMCYGSL,2018,6.6437
RE1,DEMTRAMCYGSL,2019,6.6437
RE1,DEMTRAMCYGSL,2020,6.6437
RE1,DEMTRAMCYGSL,2021,6.6437
RE1,DEMTRAMCYGSL,2022,8.6223
RE1,DEMTRAMCYGSL,2023,8.7678
RE1,DEMTRAMCYGSL,2024,8.9132
RE1,DEMTRAMCYGSL,2025,9.0585
RE1,DEMTRAMCYGSL,2026,9.2205
RE1,DEMTRAMCYGSL,2027,9.3824
RE1,DEMTRAMCYGSL,2028,9.5442
RE1,DEMTRAMCYGSL,2029,9.7061
RE1,DEMTRAMCYGSL,2030,9.8679
RE1,DEMTRAMCYGSL,2031,10.0018
RE1,DEMTRAMCYGSL,2032,10.1357
RE1,DEMTRAMCYGSL,2033,10.2695
RE1,DEMTRAMCYGSL,2034,13.2942
RE1,DEMTRAMCYGSL,2035,13.2942
RE1,DEMTRAMCYGSL,2036,13.2942
RE1,DEMTRAMCYGSL,2037,11.3156
RE1,DEMTRAMCYGSL,2038,11.1702
RE1,DEMTRAMCYGSL,2039,11.0248
RE1,DEMTRAMCYGSL,2040,11.1466
RE1,DEMTRAMCYGSL,2041,11.2626
RE1,DEMTRAMCYGSL,2042,11.3786
RE1,DEMTRAMCYGSL,2043,11.4945
RE1,DEMTRAMCYGSL,2044,11.6105
RE1,DEMTRAMCYGSL,2045,11.7264
RE1,DEMTRAMCYGSL,2046,11.817
RE1,DEMTRAMCYGSL,2047,11.9077
RE1,DEMTRAMCYGSL,2048,11.9983
RE1,DEMTRAMCYGSL,2049,12.089
RE1,DEMTRAMCYGSL,2050,12.1796
RE1,DEMTRAMCYGSL,2051,12.2723
RE1,DEMTRAMCYGSL,2052,12.3658
RE1,DEMTRAMCYGSL,2053,12.46
RE1,DEMTRAMCYGSL,2054,12.5549
RE1,DEMTRAMCYGSL,2055,12.6506
RE1,DEMTRAMCYGSL,2056,12.747
RE1,DEMTRAMCYGSL,2057,12.8441
RE1,DEMTRAMCYGSL,2058,12.942
RE1,DEMTRAMCYGSL,2059,13.0407
RE1,DEMTRAMCYGSL,2060,13.1401
RE1,DEMTRAMCYGSL,2061,13.2403
RE1,DEMTRAMCYGSL,2062,13.3412
RE1,DEMTRAMCYGSL,2063,13.443
RE1,DEMTRAMCYGSL,2064,13.5455
RE1,DEMTRAMCYGSL,2065,13.6488
RE1,DEMTRAMCYGSL,2066,13.7529
RE1,DEMTRAMCYGSL,2067,13.8579
RE1,DEMTRAMCYGSL,2068,13.9636
RE1,DEMTRAMCYGSL,2069,14.0701
RE1,DEMTRAMCYGSL,2070,14.1775
RE1,DEMTRACARGSL,2015,15.117
RE1,DEMTRACARGSL,2016,20.5201
RE1,DEMTRACARGSL,2017,20.5201
RE1,DEMTRACARGSL,2018,20.5201
RE1,DEMTRACARGSL,2019,20.5201
RE1,DEMTRACARGSL,2020,20.5201
RE1,DEMTRACARGSL,2021,20.5201
RE1,DEMTRACARGSL,2022,20.5201
RE1,DEMTRACARGSL,2023,20.5201
RE1,DEMTRACARGSL,2024,20.5201
RE1,DEMTRACARGSL,2025,20.5201
RE1,DEMTRACARGSL,2026,20.5201
RE1,DEMTRACARGSL,2027,20.5201
RE1,DEMTRACARGSL,2028,20.5201
RE1,DEMTRACARGSL,2029,44.4853
RE1,DEMTRACARGSL,2030,44.4853
RE1,DEMTRACARGSL,2031,44.4853
RE1,DEMTRACARGSL,2032,44.4853
RE1,DEMTRACARGSL,2033,44.4853
RE1,DEMTRACARGSL,2034,44.4853
RE1,DEMTRACARGSL,2035,29.3683
RE1,DEMTRACARGSL,2036,23.9653
RE1,DEMTRACARGSL,2037,23.9653
RE1,DEMTRACARGSL,2038,23.9653
RE1,DEMTRACARGSL,2039,23.9653
RE1,DEMTRACARGSL,2040,23.9653
RE1,DEMTRACARGSL,2041,24.2146
RE1,DEMTRACARGSL,2042,24.4639
RE1,DEMTRACARGSL,2043,24.7132
RE1,DEMTRACARGSL,2044,24.9625
RE1,DEMTRACARGSL,2045,25.2117
RE1,DEMTRACARGSL,2046,25.4066
RE1,DEMTRACARGSL,2047,25.6015
RE1,DEMTRACARGSL,2048,25.7964
RE1,DEMTRACARGSL,2049,26.5865
RE1,DEMTRACARGSL,2050,26.5865
RE1,DEMTRACARGSL,2051,26.5865
RE1,DEMTRACARGSL,2052,26.5865
RE1,DEMTRACARGSL,2053,26.789
RE1,DEMTRACARGSL,2054,26.9931
RE1,DEMTRACARGSL,2055,27.1987
RE1,DEMTRACARGSL,2056,27.406
RE1,DEMTRACARGSL,2057,27.6148
RE1,DEMTRACARGSL,2058,27.8253
RE1,DEMTRACARGSL,2059,28.0374
RE1,DEMTRACARGSL,2060,28.2512
RE1,DEMTRACARGSL,2061,28.4665
RE1,DEMTRACARGSL,2062,28.6836
RE1,DEMTRACARGSL,2063,28.9024
RE1,DEMTRACARGSL,2064,29.1228
RE1,DEMTRACARGSL,2065,29.3449
RE1,DEMTRACARGSL,2066,29.5688
RE1,DEMTRACARGSL,2067,29.7944
RE1,DEMTRACARGSL,2068,30.0217
RE1,DEMTRACARGSL,2069,30.2508
RE1,DEMTRACARGSL,2070,30.4817
RE1,DEMTRABUSGSL,2015,12.2909
RE1,DEMTRABUSGSL,2016,12.2909
RE1,DEMTRABUSGSL,2017,12.2909
RE1,DEMTRABUSGSL,2018,12.2909
RE1,DEMTRABUSGSL,2019,12.2909
RE1,DEMTRABUSGSL,2020,12.2909
RE1,DEMTRABUSGSL,2021,12.2909
RE1,DEMTRABUSGSL,2022,16.2154
RE1,DEMTRABUSGSL,2023,16.2204
RE1,DEMTRABUSGSL,2024,16.8
RE1,DEMTRABUSGSL,2025,17.2626
RE1,DEMTRABUSGSL,2026,17.2626
RE1,DEMTRABUSGSL,2027,17.3574
RE1,DEMTRABUSGSL,2028,17.6568
RE1,DEMTRABUSGSL,2029,17.9562
RE1,DEMTRABUSGSL,2030,18.2556
RE1,DEMTRABUSGSL,2031,18.5033
RE1,DEMTRABUSGSL,2032,18.751
RE1,DEMTRABUSGSL,2033,18.9986
RE1,DEMTRABUSGSL,2034,19.2461
RE1,DEMTRABUSGSL,2035,20.3803
RE1,DEMTRABUSGSL,2036,20.3851
RE1,DEMTRABUSGSL,2037,20.3851
RE1,DEMTRABUSGSL,2038,20.3851
RE1,DEMTRABUSGSL,2039,20.3958
RE1,DEMTRABUSGSL,2040,20.6213
RE1,DEMTRABUSGSL,2041,20.8358
RE1,DEMTRABUSGSL,2042,21.0504
RE1,DEMTRABUSGSL,2043,21.2649
RE1,DEMTRABUSGSL,2044,21.4794
RE1,DEMTRABUSGSL,2045,21.6938
RE1,DEMTRABUSGSL,2046,21.8615
RE1,DEMTRABUSGSL,2047,22.0292
RE1,DEMTRABUSGSL,2048,22.1969
RE1,DEMTRABUSGSL,2049,22.3646
RE1,DEMTRABUSGSL,2050,22.5322
RE1,DEMTRABUSGSL,2051,22.7038
RE1,DEMTRABUSGSL,2052,22.8767
RE1,DEMTRABUSGSL,2053,23.051
RE1,DEMTRABUSGSL,2054,23.2266
RE1,DEMTRABUSGSL,2055,23.4036
RE1,DEMTRABUSGSL,2056,23.5819
RE1,DEMTRABUSGSL,2057,23.7616
RE1,DEMTRABUSGSL,2058,23.9427
RE1,DEMTRABUSGSL,2059,24.1252
RE1,DEMTRABUSGSL,2060,24.3091
RE1,DEMTRABUSGSL,2061,24.4945
RE1,DEMTRABUSGSL,2062,24.6812
RE1,DEMTRABUSGSL,2063,24.8695
RE1,DEMTRABUSGSL,2064,25.0591
RE1,DEMTRABUSGSL,2065,25.2503
RE1,DEMTRABUSGSL,2066,25.4429
RE1,DEMTRABUSGSL,2067,25.637
RE1,DEMTRABUSGSL,2068,25.8326
RE1,DEMTRABUSGSL,2069,26.0298
RE1,DEMTRABUSGSL,2070,26.2284
RE1,DEMINDELC,2015,13.1955
RE1,DEMINDELC,2016,13.1955
RE1,DEMINDELC,2017,13.1955
RE1,DEMINDELC,2018,13.1955
RE1,DEMINDELC,2019,13.1955
RE1,DEMINDELC,2020,13.1955
RE1,DEMINDELC,2021,13.1955
RE1,DEMINDELC,2022,14.9965
RE1,DEMINDELC,2023,15.4247
RE1,DEMINDELC,2024,15.8529
RE1,DEMINDELC,2025,16.2811
RE1,DEMINDELC,2026,16.7438
RE1,DEMINDELC,2027,17.2066
RE1,DEMINDELC,2028,17.6693
RE1,DEMINDELC,2029,18.132
RE1,DEMINDELC,2030,18.5948
RE1,DEMINDELC,2031,19.1237
RE1,DEMINDELC,2032,19.6526
RE1,DEMINDELC,2033,20.1815
RE1,DEMINDELC,2034,20.7104
RE1,DEMINDELC,2035,21.2393
RE1,DEMINDELC,2036,21.665
RE1,DEMINDELC,2037,22.0908
RE1,DEMINDELC,2038,22.5166
RE1,DEMINDELC,2039,22.9424
RE1,DEMINDELC,2040,23.3682
RE1,DEMINDELC,2041,23.7852
RE1,DEMINDELC,2042,24.2022
RE1,DEMINDELC,2043,24.6191
RE1,DEMINDELC,2044,25.0361
RE1,DEMINDELC,2045,25.453
RE1,DEMINDELC,2046,25.7433
RE1,DEMINDELC,2047,26.0337
RE1,DEMINDELC,2048,26.324
RE1,DEMINDELC,2049,26.6143
RE1,DEMINDELC,2050,26.9047
RE1,DEMINDELC,2051,27.2048
RE1,DEMINDELC,2052,27.5082
RE1,DEMINDELC,2053,27.8151
RE1,DEMINDELC,2054,28.1254
RE1,DEMINDELC,2055,28.4391
RE1,DEMINDELC,2056,28.7563
RE1,DEMINDELC,2057,29.0771
RE1,DEMINDELC,2058,29.4015
RE1,DEMINDELC,2059,29.7294
RE1,DEMINDELC,2060,30.0611
RE1,DEMINDELC,2061,30.3964
RE1,DEMINDELC,2062,30.7355
RE1,DEMINDELC,2063,31.0783
RE1,DEMINDELC,2064,31.425
RE1,DEMINDELC,2065,31.7755
RE1,DEMINDELC,2066,32.13
RE1,DEMINDELC,2067,32.4884
RE1,DEMINDELC,2068,32.8508
RE1,DEMINDELC,2069,33.2172
RE1,DEMINDELC,2070,33.5878
RE1,DEMINDHEBIO,2015,15.3253
RE1,DEMINDHEBIO,2016,15.3253
RE1,DEMINDHEBIO,2017,15.3253
RE1,DEMINDHEBIO,2018,15.3253
RE1,DEMINDHEBIO,2019,15.3253
RE1,DEMINDHEBIO,2020,15.3253
RE1,DEMINDHEBIO,2021,15.3253
RE1,DEMINDHEBIO,2022,17.1674
RE1,DEMINDHEBIO,2023,17.4148
RE1,DEMINDHEBIO,2024,17.6619
RE1,DEMINDHEBIO,2025,17.9087
RE1,DEMINDHEBIO,2026,18.1811
RE1,DEMINDHEBIO,2027,18.4532
RE1,DEMINDHEBIO,2028,18.725
RE1,DEMINDHEBIO,2029,18.9964
RE1,DEMINDHEBIO,2030,19.2676
RE1,DEMINDHEBIO,2031,19.5121
RE1,DEMINDHEBIO,2032,19.7561
RE1,DEMINDHEBIO,2033,19.9997
RE1,DEMINDHEBIO,2034,20.2428
RE1,DEMINDHEBIO,2035,20.4856
RE1,DEMINDHEBIO,2036,20.6987
RE1,DEMINDHEBIO,2037,20.9116
RE1,DEMINDHEBIO,2038,21.1243
RE1,DEMINDHEBIO,2039,21.3367
RE1,DEMINDHEBIO,2040,21.549
RE1,DEMINDHEBIO,2041,21.7701
RE1,DEMINDHEBIO,2042,21.9911
RE1,DEMINDHEBIO,2043,22.212
RE1,DEMINDHEBIO,2044,22.4327
RE1,DEMINDHEBIO,2045,22.6533
RE1,DEMINDHEBIO,2046,22.8229
RE1,DEMINDHEBIO,2047,22.9925
RE1,DEMINDHEBIO,2048,23.1619
RE1,DEMINDHEBIO,2049,23.3313
RE1,DEMINDHEBIO,2050,23.5007
RE1,DEMINDHEBIO,2051,23.6741
RE1,DEMINDHEBIO,2052,23.8487
RE1,DEMINDHEBIO,2053,24.0248
RE1,DEMINDHEBIO,2054,24.2021
RE1,DEMINDHEBIO,2055,24.3808
RE1,DEMINDHEBIO,2056,24.5608
RE1,DEMINDHEBIO,2057,24.7423
RE1,DEMINDHEBIO,2058,24.9251
RE1,DEMINDHEBIO,2059,25.1093
RE1,DEMINDHEBIO,2060,25.2949
RE1,DEMINDHEBIO,2061,25.4819
RE1,DEMINDHEBIO,2062,25.6703
RE1,DEMINDHEBIO,2063,25.8602
RE1,DEMINDHEBIO,2064,26.0515
RE1,DEMINDHEBIO,2065,26.2443
RE1,DEMINDHEBIO,2066,26.4385
RE1,DEMINDHEBIO,2067,26.6342
RE1,DEMINDHEBIO,2068,26.8315
RE1,DEMINDHEBIO,2069,27.0302
RE1,DEMINDHEBIO,2070,27.2304
RE1,DEMRESELC,2015,5.0879
RE1,DEMRESELC,2016,5.0879
RE1,DEMRESELC,2017,5.0879
RE1,DEMRESELC,2018,5.0879
RE1,DEMRESELC,2019,5.0879
RE1,DEMRESELC,2020,5.0879
RE1,DEMRESELC,2021,5.0879
RE1,DEMRESELC,2022,7.4863
RE1,DEMRESELC,2023,7.7
RE1,DEMRESELC,2024,7.9138
RE1,DEMRESELC,2025,8.1276
RE1,DEMRESELC,2026,8.3586
RE1,DEMRESELC,2027,8.5896
RE1,DEMRESELC,2028,8.8206
RE1,DEMRESELC,2029,9.0516
RE1,DEMRESELC,2030,9.2826
RE1,DEMRESELC,2031,9.5466
RE1,DEMRESELC,2032,9.8106
RE1,DEMRESELC,2033,10.0746
RE1,DEMRESELC,2034,10.3387
RE1,DEMRESELC,2035,10.6027
RE1,DEMRESELC,2036,10.8152
RE1,DEMRESELC,2037,11.0278
RE1,DEMRESELC,2038,11.2404
RE1,DEMRESELC,2039,11.4529
RE1,DEMRESELC,2040,11.6655
RE1,DEMRESELC,2041,11.8736
RE1,DEMRESELC,2042,12.0818
RE1,DEMRESELC,2043,12.2899
RE1,DEMRESELC,2044,12.4981
RE1,DEMRESELC,2045,12.7062
RE1,DEMRESELC,2046,12.8511
RE1,DEMRESELC,2047,12.9961
RE1,DEMRESELC,2048,13.141
RE1,DEMRESELC,2049,13.2859
RE1,DEMRESELC,2050,13.4309
RE1,DEMRESELC,2051,13.5807
RE1,DEMRESELC,2052,13.7322
RE1,DEMRESELC,2053,13.8854
RE1,DEMRESELC,2054,14.0403
RE1,DEMRESELC,2055,14.1969
RE1,DEMRESELC,2056,14.3552
RE1,DEMRESELC,2057,14.5154
RE1,DEMRESELC,2058,14.6773
RE1,DEMRESELC,2059,14.841
RE1,DEMRESELC,2060,15.0066
RE1,DEMRESELC,2061,15.174
RE1,DEMRESELC,2062,15.3432
RE1,DEMRESELC,2063,15.5144
RE1,DEMRESELC,2064,15.6874
RE1,DEMRESELC,2065,15.8624
RE1,DEMRESELC,2066,16.0394
RE1,DEMRESELC,2067,16.2183
RE1,DEMRESELC,2068,16.3992
RE1,DEMRESELC,2069,16.5821
RE1,DEMRESELC,2070,16.7671
RE1,DEMRESCKNELC,2015,1.7885
RE1,DEMRESCKNELC,2016,1.7002
RE1,DEMRESCKNELC,2017,1.7252
RE1,DEMRESCKNELC,2018,1.7871
RE1,DEMRESCKNELC,2019,1.6977
RE1,DEMRESCKNELC,2020,1.6084
RE1,DEMRESCKNELC,2021,1.519
RE1,DEMRESCKNELC,2022,1.4297
RE1,DEMRESCKNELC,2023,1.3403
RE1,DEMRESCKNELC,2024,1.251
RE1,DEMRESCKNELC,2025,1.1616
RE1,DEMRESCKNELC,2026,1.0722
RE1,DEMRESCKNELC,2027,0.9829
RE1,DEMRESCKNELC,2028,0.8935
RE1,DEMRESCKNELC,2029,0.8042
RE1,DEMRESCKNELC,2030,0.7148
RE1,DEMRESCKNELC,2031,0.6255
RE1,DEMRESCKNELC,2032,0.5361
RE1,DEMRESCKNELC,2033,0.4468
RE1,DEMRESCKNELC,2034,0.3574
RE1,DEMRESCKNELC,2035,0.2681
RE1,DEMRESCKNELC,2036,0.1787
RE1,DEMRESCKNELC,2037,0.0894
RE1,DEMRESCKNOIL,2015,59.8163
RE1,DEMRESCKNOIL,2016,56.8634
RE1,DEMRESCKNOIL,2017,57.7007
RE1,DEMRESCKNOIL,2018,59.7694
RE1,DEMRESCKNOIL,2019,56.7809
RE1,DEMRESCKNOIL,2020,53.7924
RE1,DEMRESCKNOIL,2021,50.804
RE1,DEMRESCKNOIL,2022,47.8155
RE1,DEMRESCKNOIL,2023,44.827
RE1,DEMRESCKNOIL,2024,41.8386
RE1,DEMRESCKNOIL,2025,38.8501
RE1,DEMRESCKNOIL,2026,35.8616
RE1,DEMRESCKNOIL,2027,36.5616
RE1,DEMRESCKNOIL,2028,37.289
RE1,DEMRESCKNOIL,2029,38.0152
RE1,DEMRESCKNOIL,2030,38.7404
RE1,DEMRESCKNOIL,2031,39.412
RE1,DEMRESCKNOIL,2032,40.0818
RE1,DEMRESCKNOIL,2033,40.75
RE1,DEMRESCKNOIL,2034,41.4167
RE1,DEMRESCKNOIL,2035,42.0818
RE1,DEMRESCKNOIL,2036,42.6723
RE1,DEMRESCKNOIL,2037,43.2619
RE1,DEMRESCKNOIL,2038,43.8507
RE1,DEMRESCKNOIL,2039,44.3493
RE1,DEMRESCKNOIL,2040,44.8472
RE1,DEMRESCKNOIL,2041,45.3443
RE1,DEMRESCKNOIL,2042,45.8408
RE1,DEMRESCKNOIL,2043,46.3368
RE1,DEMRESCKNOIL,2044,46.8323
RE1,DEMRESCKNOIL,2045,47.3273
RE1,DEMRESCKNOIL,2046,47.7024
RE1,DEMRESCKNOIL,2047,48.0773
RE1,DEMRESCKNOIL,2048,48.452
RE1,DEMRESCKNOIL,2049,48.8264
RE1,DEMRESCKNOIL,2050,49.2006
RE1,DEMRESCKNOIL,2051,49.5841
RE1,DEMRESCKNOIL,2052,49.9706
RE1,DEMRESCKNOIL,2053,50.36
RE1,DEMRESCKNOIL,2054,50.7525
RE1,DEMRESCKNOIL,2055,51.1481
RE1,DEMRESCKNOIL,2056,51.5467
RE1,DEMRESCKNOIL,2057,51.9485
RE1,DEMRESCKNOIL,2058,52.3534
RE1,DEMRESCKNOIL,2059,52.7614
RE1,DEMRESCKNOIL,2060,53.1726
RE1,DEMRESCKNOIL,2061,53.5871
RE1,DEMRESCKNOIL,2062,54.0047
RE1,DEMRESCKNOIL,2063,54.4256
RE1,DEMRESCKNOIL,2064,54.8498
RE1,DEMRESCKNOIL,2065,55.2773
RE1,DEMRESCKNOIL,2066,55.7082
RE1,DEMRESCKNOIL,2067,56.1424
RE1,DEMRESCKNOIL,2068,56.5799
RE1,DEMRESCKNOIL,2069,57.0209
RE1,DEMRESCKNOIL,2070,57.4653
RE1,DEMRESCKNBIO,2015,55.4578
RE1,DEMRESCKNBIO,2016,52.7201
RE1,DEMRESCKNBIO,2017,53.4964
RE1,DEMRESCKNBIO,2018,55.4143
RE1,DEMRESCKNBIO,2019,52.6436
RE1,DEMRESCKNBIO,2020,49.8729
RE1,DEMRESCKNBIO,2021,47.1022
RE1,DEMRESCKNBIO,2022,44.3314
RE1,DEMRESCKNBIO,2023,41.5607
RE1,DEMRESCKNBIO,2024,38.79
RE1,DEMRESCKNBIO,2025,36.0193
RE1,DEMRESCKNBIO,2026,33.2486
RE1,DEMRESCKNBIO,2027,30.4779
RE1,DEMRESCKNBIO,2028,27.7072
RE1,DEMRESCKNBIO,2029,24.9364
RE1,DEMRESCKNBIO,2030,23.0728
RE1,DEMRESCKNBIO,2031,23.4133
RE1,DEMRESCKNBIO,2032,23.7528
RE1,DEMRESCKNBIO,2033,24.0913
RE1,DEMRESCKNBIO,2034,24.4289
RE1,DEMRESCKNBIO,2035,24.7656
RE1,DEMRESCKNBIO,2036,25.0587
RE1,DEMRESCKNBIO,2037,25.3512
RE1,DEMRESCKNBIO,2038,25.6433
RE1,DEMRESCKNBIO,2039,25.9349
RE1,DEMRESCKNBIO,2040,26.226
RE1,DEMRESCKNBIO,2041,26.5167
RE1,DEMRESCKNBIO,2042,26.8071
RE1,DEMRESCKNBIO,2043,27.0971
RE1,DEMRESCKNBIO,2044,27.3869
RE1,DEMRESCKNBIO,2045,27.6764
RE1,DEMRESCKNBIO,2046,27.8957
RE1,DEMRESCKNBIO,2047,28.1149
RE1,DEMRESCKNBIO,2048,28.334
RE1,DEMRESCKNBIO,2049,28.553
RE1,DEMRESCKNBIO,2050,28.7718
RE1,DEMRESCKNBIO,2051,28.9961
RE1,DEMRESCKNBIO,2052,29.2221
RE1,DEMRESCKNBIO,2053,29.4498
RE1,DEMRESCKNBIO,2054,29.6794
RE1,DEMRESCKNBIO,2055,29.9107
RE1,DEMRESCKNBIO,2056,30.1438
RE1,DEMRESCKNBIO,2057,30.3788
RE1,DEMRESCKNBIO,2058,30.6155
RE1,DEMRESCKNBIO,2059,30.8541
RE1,DEMRESCKNBIO,2060,31.0946
RE1,DEMRESCKNBIO,2061,31.337
RE1,DEMRESCKNBIO,2062,31.5812
RE1,DEMRESCKNBIO,2063,31.8274
RE1,DEMRESCKNBIO,2064,32.0754
RE1,DEMRESCKNBIO,2065,32.3254
RE1,DEMRESCKNBIO,2066,32.5774
RE1,DEMRESCKNBIO,2067,32.8313
RE1,DEMRESCKNBIO,2068,33.0872
RE1,DEMRESCKNBIO,2069,33.345
RE1,DEMRESCKNBIO,2070,33.6049
RE1,DEMRESHEBIO,2015,2.5184
RE1,DEMRESHEBIO,2016,2.5184
RE1,DEMRESHEBIO,2017,2.5184
RE1,DEMRESHEBIO,2018,2.5184
RE1,DEMRESHEBIO,2019,2.5184
RE1,DEMRESHEBIO,2020,2.5184
RE1,DEMRESHEBIO,2021,2.5184
RE1,DEMRESHEBIO,2022,3.6621
RE1,DEMRESHEBIO,2023,3.7244
RE1,DEMRESHEBIO,2024,3.7865
RE1,DEMRESHEBIO,2025,3.8486
RE1,DEMRESHEBIO,2026,3.9165
RE1,DEMRESHEBIO,2027,3.9844
RE1,DEMRESHEBIO,2028,4.0521
RE1,DEMRESHEBIO,2029,4.1197
RE1,DEMRESHEBIO,2030,4.1871
RE1,DEMRESHEBIO,2031,4.2489
RE1,DEMRESHEBIO,2032,4.3105
RE1,DEMRESHEBIO,2033,4.372
RE1,DEMRESHEBIO,2034,4.4332
RE1,DEMRESHEBIO,2035,4.4943
RE1,DEMRESHEBIO,2036,4.5475
RE1,DEMRESHEBIO,2037,4.6006
RE1,DEMRESHEBIO,2038,4.6536
RE1,DEMRESHEBIO,2039,4.7065
RE1,DEMRESHEBIO,2040,4.7594
RE1,DEMRESHEBIO,2041,4.8121
RE1,DEMRESHEBIO,2042,4.8648
RE1,DEMRESHEBIO,2043,4.9175
RE1,DEMRESHEBIO,2044,4.97
RE1,DEMRESHEBIO,2045,5.0226
RE1,DEMRESHEBIO,2046,5.0624
RE1,DEMRESHEBIO,2047,5.1022
RE1,DEMRESHEBIO,2048,5.1419
RE1,DEMRESHEBIO,2049,5.1817
RE1,DEMRESHEBIO,2050,5.2214
RE1,DEMRESHEBIO,2051,5.2621
RE1,DEMRESHEBIO,2052,5.3031
RE1,DEMRESHEBIO,2053,5.3444
RE1,DEMRESHEBIO,2054,5.3861
RE1,DEMRESHEBIO,2055,5.428
RE1,DEMRESHEBIO,2056,5.4703
RE1,DEMRESHEBIO,2057,5.513
RE1,DEMRESHEBIO,2058,5.556
RE1,DEMRESHEBIO,2059,5.5993
RE1,DEMRESHEBIO,2060,5.6429
RE1,DEMRESHEBIO,2061,5.6869
RE1,DEMRESHEBIO,2062,5.7312
RE1,DEMRESHEBIO,2063,5.7759
RE1,DEMRESHEBIO,2064,5.8209
RE1,DEMRESHEBIO,2065,5.8663
RE1,DEMRESHEBIO,2066,5.912
RE1,DEMRESHEBIO,2067,5.9581
RE1,DEMRESHEBIO,2068,6.0045
RE1,DEMRESHEBIO,2069,6.0513
RE1,DEMRESHEBIO,2070,6.0985
RE1,DEMCOMELC,2015,5.2456
RE1,DEMCOMELC,2016,5.2456
RE1,DEMCOMELC,2017,5.2456
