r,t,f,y,UseByTechnologyAnnual
RE1,DEMRESHEBIO,BIO,2033,133.744
RE1,DEMRESHEBIO,BIO,2034,135.6182
RE1,DEMRESHEBIO,BIO,2035,137.4874
RE1,DEMRESHEBIO,BIO,2036,139.1142
RE1,DEMRESHEBIO,BIO,2037,140.7382
RE1,DEMRESHEBIO,BIO,2038,142.3596
RE1,DEMRESHEBIO,BIO,2039,143.9784
RE1,DEMRESHEBIO,BIO,2040,145.5949
RE1,DEMRESHEBIO,BIO,2041,147.2087
RE1,DEMRESHEBIO,BIO,2042,148.8207
RE1,DEMRESHEBIO,BIO,2043,150.431
RE1,DEMRESHEBIO,BIO,2044,152.0395
RE1,DEMRESHEBIO,BIO,2045,153.6465
RE1,DEMRESHEBIO,BIO,2046,154.8643
RE1,DEMRESHEBIO,BIO,2047,156.0812
RE1,DEMRESHEBIO,BIO,2048,157.2976
RE1,DEMRESHEBIO,BIO,2049,158.5132
RE1,DEMRESHEBIO,BIO,2050,159.7282
RE1,DEMRESHEBIO,BIO,2051,160.9731
RE1,DEMRESHEBIO,BIO,2052,162.2277
RE1,DEMRESHEBIO,BIO,2053,163.4921
RE1,DEMRESHEBIO,BIO,2054,164.7663
RE1,DEMRESHEBIO,BIO,2055,166.0505
RE1,DEMRESHEBIO,BIO,2056,167.3446
RE1,DEMRESHEBIO,BIO,2057,168.6489
RE1,DEMRESHEBIO,BIO,2058,169.9634
RE1,DEMRESHEBIO,BIO,2059,171.2881
RE1,DEMRESHEBIO,BIO,2060,172.6232
RE1,DEMRESHEBIO,BIO,2061,173.9685
RE1,DEMRESHEBIO,BIO,2062,175.3244
RE1,DEMRESHEBIO,BIO,2063,176.691
RE1,DEMRESHEBIO,BIO,2064,178.0681
RE1,DEMRESHEBIO,BIO,2065,179.4559
RE1,DEMRESHEBIO,BIO,2066,180.8546
RE1,DEMRESHEBIO,BIO,2067,182.2642
RE1,DEMRESHEBIO,BIO,2068,183.6848
RE1,DEMRESHEBIO,BIO,2069,185.1163
RE1,DEMRESHEBIO,BIO,2070,186.5592
RE1,DEMTRABUSELC,ELCEV,2030,0.0
RE1,DEMTRABUSELC,ELCEV,2050,784.2379
RE1,DEMTRABUSELC,ELCEV,2051,790.2102
RE1,DEMTRABUSELC,ELCEV,2052,796.2287
RE1,DEMTRABUSELC,ELCEV,2053,802.2937
RE1,DEMTRABUSELC,ELCEV,2054,808.4057
RE1,DEMTRABUSELC,ELCEV,2055,814.5649
RE1,DEMTRABUSELC,ELCEV,2056,820.7718
RE1,DEMTRABUSELC,ELCEV,2057,827.0266
RE1,DEMTRABUSELC,ELCEV,2058,833.33
RE1,DEMTRABUSELC,ELCEV,2059,839.6821
RE1,DEMTRABUSELC,ELCEV,2060,846.0832
RE1,DEMTRABUSELC,ELCEV,2061,852.534
RE1,DEMTRABUSELC,ELCEV,2062,859.0347
RE1,DEMTRABUSELC,ELCEV,2063,865.5857
RE1,DEMTRABUSELC,ELCEV,2064,872.1874
RE1,DEMTRABUSELC,ELCEV,2065,878.8402
RE1,DEMTRABUSELC,ELCEV,2066,885.5446
RE1,DEMTRABUSELC,ELCEV,2067,892.3007
RE1,DEMTRABUSELC,ELCEV,2068,899.1092
RE1,DEMTRABUSELC,ELCEV,2069,905.9705
RE1,DEMTRABUSELC,ELCEV,2070,912.8849
RE1,DEMTRABUSGSL,LFO,2015,1699.2141
RE1,DEMTRABUSGSL,LFO,2016,1764.3436
RE1,DEMTRABUSGSL,LFO,2017,1804.9055
RE1,DEMTRABUSGSL,LFO,2018,1848.6493
RE1,DEMTRABUSGSL,LFO,2019,1890.9145
RE1,DEMTRABUSGSL,LFO,2020,1933.1701
RE1,DEMTRABUSGSL,LFO,2021,1966.9274
RE1,DEMTRABUSGSL,LFO,2022,2000.6778
RE1,DEMTRABUSGSL,LFO,2023,2034.422
RE1,DEMTRABUSGSL,LFO,2024,2068.1603
RE1,DEMTRABUSGSL,LFO,2025,2101.8929
RE1,DEMTRABUSGSL,LFO,2026,2139.4641
RE1,DEMTRABUSGSL,LFO,2027,2177.0291
RE1,DEMTRABUSGSL,LFO,2028,2214.5882
RE1,DEMTRABUSGSL,LFO,2029,2252.1417
RE1,DEMTRABUSGSL,LFO,2030,2289.6898
RE1,DEMTRABUSGSL,LFO,2031,2320.7602
RE1,DEMTRABUSGSL,LFO,2032,2351.8221
RE1,DEMTRABUSGSL,LFO,2033,2382.8759
RE1,DEMTRABUSGSL,LFO,2034,2413.9221
RE1,DEMTRABUSGSL,LFO,2035,2444.9609
RE1,DEMTRABUSGSL,LFO,2036,2473.2572
RE1,DEMTRABUSGSL,LFO,2037,2501.5493
RE1,DEMTRABUSGSL,LFO,2038,2529.8372
RE1,DEMTRABUSGSL,LFO,2039,2558.1215
RE1,DEMTRABUSGSL,LFO,2040,2586.4021
RE1,DEMTRABUSGSL,LFO,2041,2613.3122
RE1,DEMTRABUSGSL,LFO,2042,2640.2194
RE1,DEMTRABUSGSL,LFO,2043,2667.1243
RE1,DEMTRABUSGSL,LFO,2044,2694.0264
RE1,DEMTRABUSGSL,LFO,2045,2720.9262
RE1,DEMTRABUSGSL,LFO,2046,2741.9596
RE1,DEMTRABUSGSL,LFO,2047,2762.9919
RE1,DEMTRABUSGSL,LFO,2048,2784.0231
RE1,DEMTRABUSGSL,LFO,2049,2805.0533
RE1,DEMTRACARELC,ELCEV,2050,911.4117
RE1,DEMTRACARELC,ELCEV,2051,918.3524
RE1,DEMTRACARELC,ELCEV,2052,925.3469
RE1,DEMTRACARELC,ELCEV,2053,932.3954
RE1,DEMTRACARELC,ELCEV,2054,939.4985
RE1,DEMTRACARELC,ELCEV,2055,946.6565
RE1,DEMTRACARELC,ELCEV,2056,953.8699
RE1,DEMTRACARELC,ELCEV,2057,961.1391
RE1,DEMTRACARELC,ELCEV,2058,968.4645
RE1,DEMTRACARELC,ELCEV,2059,975.8467
RE1,DEMTRACARELC,ELCEV,2060,983.286
RE1,DEMTRACARELC,ELCEV,2061,990.7828
RE1,DEMTRACARELC,ELCEV,2062,998.3376
RE1,DEMTRACARELC,ELCEV,2063,1005.9509
RE1,DEMTRACARELC,ELCEV,2064,1013.6232
RE1,DEMTRACARELC,ELCEV,2065,1021.3549
RE1,DEMTRACARELC,ELCEV,2066,1029.1463
RE1,DEMTRACARELC,ELCEV,2067,1036.9982
RE1,DEMTRACARELC,ELCEV,2068,1044.9108
RE1,DEMTRACARELC,ELCEV,2069,1052.8847
RE1,DEMTRACARELC,ELCEV,2070,1060.9203
RE1,DEMTRACARGSL,LFO,2015,2468.4525
RE1,DEMTRACARGSL,LFO,2016,2563.0667
RE1,DEMTRACARGSL,LFO,2017,2621.9909
RE1,DEMTRACARGSL,LFO,2018,2685.5378
RE1,DEMTRACARGSL,LFO,2019,2746.9366
RE1,DEMTRACARGSL,LFO,2020,2808.3213
RE1,DEMTRACARGSL,LFO,2021,2857.3605
RE1,DEMTRACARGSL,LFO,2022,2906.3901
RE1,DEMTRACARGSL,LFO,2023,2955.4102
RE1,DEMTRACARGSL,LFO,2024,3004.422
RE1,DEMTRACARGSL,LFO,2025,3053.4254
RE1,DEMTRACARGSL,LFO,2026,3108.0052
RE1,DEMTRACARGSL,LFO,2027,3162.5759
RE1,DEMTRACARGSL,LFO,2028,3217.1381
RE1,DEMTRACARGSL,LFO,2029,3271.6921
RE1,DEMTRACARGSL,LFO,2030,3326.2386
RE1,DEMTRACARGSL,LFO,2031,3371.3746
RE1,DEMTRACARGSL,LFO,2032,3416.4985
RE1,DEMTRACARGSL,LFO,2033,3461.6102
RE1,DEMTRACARGSL,LFO,2034,3506.711
RE1,DEMTRACARGSL,LFO,2035,3551.8015
RE1,DEMTRACARGSL,LFO,2036,3592.9073
RE1,DEMTRACARGSL,LFO,2037,3634.0073
RE1,DEMTRACARGSL,LFO,2038,3675.1015
RE1,DEMTRACARGSL,LFO,2039,3716.19
RE1,DEMTRACARGSL,LFO,2040,3757.2734
RE1,DEMTRACARGSL,LFO,2041,3796.3658
RE1,DEMTRACARGSL,LFO,2042,3835.454
RE1,DEMTRACARGSL,LFO,2043,3874.5387
RE1,DEMTRACARGSL,LFO,2044,3913.6195
RE1,DEMTRACARGSL,LFO,2045,3952.6968
RE1,DEMTRACARGSL,LFO,2046,3983.2523
RE1,DEMTRACARGSL,LFO,2047,4013.806
RE1,DEMTRACARGSL,LFO,2048,4044.3582
RE1,DEMTRACARGSL,LFO,2049,4074.9086
RE1,DEMTRAEVC,ELC003,2024,344.3487
RE1,DEMTRAEVC,ELC003,2025,349.9651
RE1,DEMTRAEVC,ELC003,2026,356.2208
RE1,DEMTRAEVC,ELC003,2027,362.4754
RE1,DEMTRAEVC,ELC003,2028,368.7289
RE1,DEMTRAEVC,ELC003,2029,374.9815
RE1,DEMTRAEVC,ELC003,2030,381.2334
RE1,DEMTRAEVC,ELC003,2031,386.4066
RE1,DEMTRAEVC,ELC003,2032,391.5784
RE1,DEMTRAEVC,ELC003,2033,396.7489
RE1,DEMTRAEVC,ELC003,2034,401.918
RE1,DEMTRAEVC,ELC003,2035,407.086
RE1,DEMTRAEVC,ELC003,2036,411.7974
RE1,DEMTRAEVC,ELC003,2037,416.508
RE1,DEMTRAEVC,ELC003,2038,421.2179
RE1,DEMTRAEVC,ELC003,2039,425.9272
RE1,DEMTRAEVC,ELC003,2040,430.6359
RE1,DEMTRAEVC,ELC003,2041,435.1165
RE1,DEMTRAEVC,ELC003,2042,439.5965
RE1,DEMTRAEVC,ELC003,2043,444.0762
RE1,DEMTRAEVC,ELC003,2044,448.5555
RE1,DEMTRAEVC,ELC003,2045,453.0342
RE1,DEMTRAEVC,ELC003,2046,456.5362
RE1,DEMTRAEVC,ELC003,2047,460.0382
RE1,DEMTRAEVC,ELC003,2048,463.5399
RE1,DEMTRAEVC,ELC003,2049,467.0414
RE1,DEMTRAEVC,ELC003,2050,2352.7138
RE1,DEMTRAEVC,ELC003,2051,2370.6307
RE1,DEMTRAEVC,ELC003,2052,2388.6861
RE1,DEMTRAEVC,ELC003,2053,2406.8811
RE1,DEMTRAEVC,ELC003,2054,2425.217
RE1,DEMTRAEVC,ELC003,2055,2443.6947
RE1,DEMTRAEVC,ELC003,2056,2462.3153
RE1,DEMTRAEVC,ELC003,2057,2481.08
RE1,DEMTRAEVC,ELC003,2058,2499.9898
RE1,DEMTRAEVC,ELC003,2059,2519.0461
RE1,DEMTRAEVC,ELC003,2060,2538.2498
RE1,DEMTRAEVC,ELC003,2061,2557.6021
RE1,DEMTRAEVC,ELC003,2062,2577.1041
RE1,DEMTRAEVC,ELC003,2063,2596.7572
RE1,DEMTRAEVC,ELC003,2064,2616.5622
RE1,DEMTRAEVC,ELC003,2065,2636.5207
RE1,DEMTRAEVC,ELC003,2066,2656.6336
RE1,DEMTRAEVC,ELC003,2067,2676.9023
RE1,DEMTRAEVC,ELC003,2068,2697.3279
RE1,DEMTRAEVC,ELC003,2069,2717.9116
RE1,DEMTRAEVC,ELC003,2070,2738.6547
RE1,DEMTRAMCYELC,ELCEV,2024,310.224
RE1,DEMTRAMCYELC,ELCEV,2025,315.284
RE1,DEMTRAMCYELC,ELCEV,2026,320.9197
RE1,DEMTRAMCYELC,ELCEV,2027,326.5544
RE1,DEMTRAMCYELC,ELCEV,2028,332.1882
RE1,DEMTRAMCYELC,ELCEV,2029,337.8212
RE1,DEMTRAMCYELC,ELCEV,2030,343.4534
RE1,DEMTRAMCYELC,ELCEV,2031,348.114
RE1,DEMTRAMCYELC,ELCEV,2032,352.7733
RE1,DEMTRAMCYELC,ELCEV,2033,357.4313
RE1,DEMTRAMCYELC,ELCEV,2034,362.0883
RE1,DEMTRAMCYELC,ELCEV,2035,366.7441
RE1,DEMTRAMCYELC,ELCEV,2036,370.9885
RE1,DEMTRAMCYELC,ELCEV,2037,375.2324
RE1,DEMTRAMCYELC,ELCEV,2038,379.4756
RE1,DEMTRAMCYELC,ELCEV,2039,383.7182
RE1,DEMTRAMCYELC,ELCEV,2040,387.9603
RE1,DEMTRAMCYELC,ELCEV,2041,391.9968
RE1,DEMTRAMCYELC,ELCEV,2042,396.0329
RE1,DEMTRAMCYELC,ELCEV,2043,400.0687
RE1,DEMTRAMCYELC,ELCEV,2044,404.1039
RE1,DEMTRAMCYELC,ELCEV,2045,408.1389
RE1,DEMTRAMCYELC,ELCEV,2046,411.294
RE1,DEMTRAMCYELC,ELCEV,2047,414.4488
RE1,DEMTRAMCYELC,ELCEV,2048,417.6034
RE1,DEMTRAMCYELC,ELCEV,2049,420.7581
RE1,DEMTRAMCYELC,ELCEV,2050,423.9124
RE1,DEMTRAMCYELC,ELCEV,2051,427.1407
RE1,DEMTRAMCYELC,ELCEV,2052,430.3939
RE1,DEMTRAMCYELC,ELCEV,2053,433.6723
RE1,DEMTRAMCYELC,ELCEV,2054,436.976
RE1,DEMTRAMCYELC,ELCEV,2055,440.3053
RE1,DEMTRAMCYELC,ELCEV,2056,443.6604
RE1,DEMTRAMCYELC,ELCEV,2057,447.0414
RE1,DEMTRAMCYELC,ELCEV,2058,450.4486
RE1,DEMTRAMCYELC,ELCEV,2059,453.8822
RE1,DEMTRAMCYELC,ELCEV,2060,457.3423
RE1,DEMTRAMCYELC,ELCEV,2061,460.8292
RE1,DEMTRAMCYELC,ELCEV,2062,464.343
RE1,DEMTRAMCYELC,ELCEV,2063,467.8841
RE1,DEMTRAMCYELC,ELCEV,2064,471.4527
RE1,DEMTRAMCYELC,ELCEV,2065,475.0488
RE1,DEMTRAMCYELC,ELCEV,2066,478.6728
RE1,DEMTRAMCYELC,ELCEV,2067,482.3247
RE1,DEMTRAMCYELC,ELCEV,2068,486.005
RE1,DEMTRAMCYELC,ELCEV,2069,489.7138
RE1,DEMTRAMCYELC,ELCEV,2070,493.4513
RE1,DEMTRAMCYGSL,LFO,2015,1148.1175
RE1,DEMTRAMCYGSL,LFO,2016,1192.124
RE1,DEMTRAMCYGSL,LFO,2017,1219.5305
RE1,DEMTRAMCYGSL,LFO,2018,1249.087
RE1,DEMTRAMCYGSL,LFO,2019,1277.645
RE1,DEMTRAMCYGSL,LFO,2020,1306.196
RE1,DEMTRAMCYGSL,LFO,2021,1329.005
RE1,DEMTRAMCYGSL,LFO,2022,1351.809
RE1,DEMTRAMCYGSL,LFO,2023,1374.6095
RE1,INDENEFFDP,ELC003,2024,343.921
RE1,INDENEFFDP,ELC003,2025,353.211
RE1,INDENEFFDP,ELC003,2026,363.2497
RE1,INDENEFFDP,ELC003,2027,373.2884
RE1,INDENEFFDP,ELC003,2028,383.3272
RE1,INDENEFFDP,ELC003,2029,393.3659
RE1,INDENEFFDP,ELC003,2030,399.9634
RE1,INDENEFFDP,ELC003,2031,414.8787
RE1,INDENEFFDP,ELC003,2032,426.3529
RE1,INDENEFFDP,ELC003,2033,437.827
RE1,INDENEFFDP,ELC003,2034,449.3011
RE1,INDENEFFDP,ELC003,2035,460.7753
RE1,INDENEFFDP,ELC003,2036,470.0127
RE1,INDENEFFDP,ELC003,2037,479.2502
RE1,INDENEFFDP,ELC003,2038,488.4877
RE1,INDENEFFDP,ELC003,2039,497.7251
RE1,INDENEFFDP,ELC003,2040,511.0345
RE1,INDENEFFDP,ELC003,2041,516.0083
RE1,INDENEFFDP,ELC003,2042,525.054
RE1,INDENEFFDP,ELC003,2043,534.0996
RE1,INDENEFFDP,ELC003,2044,547.5078
RE1,INDENEFFDP,ELC003,2045,552.1909
RE1,INDENEFFDP,ELC003,2046,558.4895
RE1,INDENEFFDP,ELC003,2047,564.7881
RE1,INDENEFFDP,ELC003,2048,571.0866
RE1,INDENEFFDP,ELC003,2049,577.3852
RE1,INDENEFFDP,ELC003,2050,588.3718
RE1,INDENEFFDP,ELC003,2051,594.935
RE1,INDENEFFDP,ELC003,2052,596.7782
RE1,INDENEFFDP,ELC003,2053,603.4351
RE1,INDENEFFDP,ELC003,2054,610.1664
RE1,INDENEFFDP,ELC003,2055,616.9727
RE1,INDENEFFDP,ELC003,2056,623.8549
RE1,INDENEFFDP,ELC003,2057,630.8139
RE1,INDENEFFDP,ELC003,2058,637.8505
RE1,INDENEFFDP,ELC003,2059,644.9657
RE1,INDENEFFDP,ELC003,2060,657.3982
RE1,INDENEFFDP,ELC003,2061,664.7314
RE1,INDENEFFDP,ELC003,2062,672.1464
RE1,INDENEFFDP,ELC003,2063,679.6441
RE1,INDENEFFDP,ELC003,2064,681.7497
RE1,INDENEFFDP,ELC003,2065,689.3545
RE1,INDENEFFDP,ELC003,2066,697.0441
RE1,INDENEFFDP,ELC003,2067,704.8195
RE1,INDENEFFDP,ELC003,2068,712.6817
RE1,INDENEFFDP,ELC003,2069,726.4196
RE1,INDENEFFDP,ELC003,2070,687.8732
RE1,PWRBIO001,BIO,2015,171.9092
RE1,PWRBIO001,BIO,2016,196.5007
RE1,PWRBIO001,BIO,2017,221.0344
RE1,PWRBIO001,BIO,2018,233.2147
RE1,PWRBIO001,BIO,2019,233.2147
RE1,PWRBIO001,BIO,2020,245.6257
RE1,PWRBIO001,BIO,2021,257.9215
RE1,PWRBIO001,BIO,2022,257.9215
RE1,PWRBIO001,BIO,2023,257.9215
RE1,PWRBIO001,BIO,2024,257.9215
RE1,PWRBIO001,BIO,2025,257.9215
RE1,PWRBIO001,BIO,2026,257.9215
RE1,PWRBIO001,BIO,2027,257.9215
RE1,PWRBIO001,BIO,2028,257.9215
RE1,PWRBIO001,BIO,2029,257.9215
RE1,PWRBIO001,BIO,2030,257.9215
RE1,PWRBIO001,BIO,2031,86.0123
RE1,PWRBIO001,BIO,2032,86.0123
RE1,PWRBIO001,BIO,2033,86.0123
RE1,PWRBIO001,BIO,2034,86.0123
RE1,PWRBIO001,BIO,2035,158.8796
RE1,PWRBIO001,BIO,2036,222.4788
RE1,PWRBIO001,BIO,2037,365.3922
RE1,PWRBIO001,BIO,2038,490.1047
RE1,PWRBIO001,BIO,2039,549.7221
RE1,PWRBIO001,BIO,2040,605.6995
RE1,PWRBIO001,BIO,2041,692.6518
RE1,PWRBIO001,BIO,2042,791.4796
RE1,PWRBIO001,BIO,2043,849.9087
RE1,PWRBIO001,BIO,2044,948.5924
RE1,PWRBIO001,BIO,2045,1078.153
RE1,PWRBIO001,BIO,2046,1119.4782
RE1,PWRBIO001,BIO,2047,1167.0607
RE1,PWRBIO001,BIO,2048,1210.072
RE1,PWRBIO001,BIO,2049,1251.6365
RE1,PWRBIO001,BIO,2050,5892.4878
RE1,PWRBIO001,BIO,2051,6032.7652
RE1,PWRBIO001,BIO,2052,6121.0275
RE1,PWRBIO001,BIO,2053,6202.0949
RE1,PWRBIO001,BIO,2054,6283.9079
RE1,PWRBIO001,BIO,2055,6366.4736
RE1,PWRBIO001,BIO,2056,6449.7993
RE1,PWRBIO001,BIO,2057,6533.8923
RE1,PWRBIO001,BIO,2058,6618.7597
RE1,PWRBIO001,BIO,2059,6691.4245
RE1,PWRBIO001,BIO,2060,6812.844
RE1,PWRBIO001,BIO,2061,6869.2191
RE1,PWRBIO001,BIO,2062,6957.1605
RE1,PWRBIO001,BIO,2063,7045.9133
RE1,PWRBIO001,BIO,2064,7144.6488
RE1,PWRBIO001,BIO,2065,7235.1492
RE1,PWRBIO001,BIO,2066,7326.4854
RE1,PWRBIO001,BIO,2067,7418.6651
RE1,PWRBIO001,BIO,2068,7511.6968
RE1,PWRBIO001,BIO,2069,7567.9415
RE1,PWRBIO001,BIO,2070,7438.3808
RE1,PWRCOA001,COA,2015,411.8408
RE1,PWRCOA001,COA,2016,411.8408
RE1,PWRCOA001,COA,2017,411.8408
RE1,PWRCOA001,COA,2018,411.8408
RE1,PWRCOA001,COA,2019,505.0561
RE1,PWRCOA001,COA,2020,2161.2243
RE1,PWRCOA001,COA,2021,2230.1877
RE1,PWRCOA001,COA,2022,2316.8396
RE1,PWRCOA001,COA,2023,2403.4349
RE1,PWRCOA001,COA,2024,3065.0953
RE1,PWRCOA001,COA,2025,2926.9625
RE1,PWRCOA001,COA,2026,3101.3433
RE1,PWRCOA001,COA,2027,3200.0109
RE1,PWRCOA001,COA,2028,3200.0109
RE1,PWRCOA001,COA,2029,3174.3246
RE1,PWRCOA001,COA,2030,3156.5505
RE1,PWRCOA001,COA,2031,3439.0353
RE1,PWRCOA001,COA,2032,3528.2786
RE1,PWRCOA001,COA,2033,3645.0221
RE1,PWRCOA001,COA,2034,3724.8885
RE1,PWRCOA001,COA,2035,3724.8885
RE1,PWRCOA001,COA,2036,3724.8885
RE1,PWRCOA001,COA,2037,3619.5596
RE1,PWRCOA001,COA,2038,3619.5596
RE1,PWRCOA001,COA,2039,3619.5596
RE1,PWRCOA001,COA,2040,3619.5596
RE1,PWRCOA001,COA,2041,3619.5596
RE1,PWRCOA001,COA,2042,3567.8737
RE1,PWRCOA001,COA,2043,3567.8737
RE1,PWRCOA001,COA,2044,3567.8737
RE1,PWRCOA001,COA,2045,3562.1875
RE1,PWRCOA001,COA,2046,3562.6198
RE1,PWRCOA001,COA,2047,3567.8737
RE1,PWRCOA001,COA,2048,3567.8737
RE1,PWRCOA001,COA,2049,3567.8737
RE1,PWRCOA001,COA,2050,3544.9007
RE1,PWRCOA001,COA,2051,3539.3007
RE1,PWRCOA001,COA,2052,3538.9492
RE1,PWRCOA001,COA,2053,3538.5946
RE1,PWRCOA001,COA,2054,3538.2368
RE1,PWRCOA001,COA,2055,3537.8758
RE1,PWRCOA001,COA,2056,3537.5116
RE1,PWRCOA001,COA,2057,3537.1442
RE1,PWRCOA001,COA,2058,3536.7735
RE1,PWRCOA001,COA,2059,3536.0725
RE1,PWRCOA001,COA,2060,3536.8962
RE1,PWRCOA001,COA,2061,3535.6416
RE1,PWRCOA001,COA,2062,3535.2576
RE1,PWRCOA001,COA,2063,3534.8702
RE1,PWRCOA001,COA,2064,3534.4793
RE1,PWRCOA001,COA,2065,3534.0849
RE1,PWRCOA001,COA,2066,3533.687
RE1,PWRCOA001,COA,2067,3533.2856
RE1,PWRCOA001,COA,2068,3532.8806
RE1,PWRCOA001,COA,2069,3567.8737
RE1,PWRCOA001,COA,2070,2437.0362
RE1,PWRCSP002,SOL,2015,0.0274
RE1,PWRCSP002,SOL,2016,0.0274
RE1,PWRCSP002,SOL,2017,0.0274
RE1,PWRCSP002,SOL,2018,0.0274
RE1,PWRCSP002,SOL,2019,0.0274
RE1,PWRCSP002,SOL,2020,0.0274
RE1,PWRCSP002,SOL,2021,0.0274
RE1,PWRCSP002,SOL,2022,0.0274
RE1,PWRCSP002,SOL,2023,0.0274
RE1,PWRCSP002,SOL,2024,0.0274
RE1,PWRCSP002,SOL,2025,0.0274
RE1,PWRCSP002,SOL,2026,0.0274
RE1,PWRCSP002,SOL,2027,0.0274
RE1,PWRCSP002,SOL,2028,0.0274
RE1,PWRCSP002,SOL,2029,0.0274
RE1,PWRCSP002,SOL,2030,0.0274
RE1,PWRCSP002,SOL,2031,0.0274
RE1,PWRCSP002,SOL,2032,0.0274
RE1,PWRCSP002,SOL,2033,0.0274
RE1,PWRCSP002,SOL,2034,0.0274
RE1,PWRCSP002,SOL,2035,0.0274
RE1,PWRCSP002,SOL,2036,0.0274
RE1,PWRCSP002,SOL,2037,0.0274
RE1,PWRCSP002,SOL,2038,0.0274
RE1,PWRCSP002,SOL,2039,0.0274
RE1,PWRCSP002,SOL,2040,0.0274
RE1,PWRCSP002,SOL,2041,0.0274
RE1,PWRCSP002,SOL,2042,0.0274
RE1,PWRCSP002,SOL,2043,0.0274
RE1,PWRDIST,ELC002,2015,668.4143
RE1,PWRDIST,ELC002,2016,706.2764
RE1,PWRDIST,ELC002,2017,739.1412
RE1,PWRDIST,ELC002,2018,772.1574
RE1,PWRDIST,ELC002,2019,804.5514
RE1,PWRDIST,ELC002,2020,836.9454
RE1,PWRDIST,ELC002,2021,861.7236
RE1,PWRDIST,ELC002,2022,886.5018
RE1,PWRDIST,ELC002,2023,911.2799
RE1,PWRDIST,ELC002,2024,1098.8839
RE1,PWRDIST,ELC002,2025,1150.0553
RE1,PWRDIST,ELC002,2026,1203.4397
RE1,PWRDIST,ELC002,2027,1256.823
RE1,PWRDIST,ELC002,2028,1310.2053
RE1,PWRDIST,ELC002,2029,1361.6794
RE1,PWRDIST,ELC002,2030,1393.7315
RE1,PWRDIST,ELC002,2031,1423.3418
RE1,PWRDIST,ELC002,2032,1455.0237
RE1,PWRDIST,ELC002,2033,1486.6975
RE1,PWRDIST,ELC002,2034,1518.3635
RE1,PWRDIST,ELC002,2035,1550.0222
RE1,PWRDIST,ELC002,2036,1576.2148
RE1,PWRDIST,ELC002,2037,1602.4033
RE1,PWRDIST,ELC002,2038,1628.5877
RE1,PWRDIST,ELC002,2039,1654.7684
RE1,PWRDIST,ELC002,2040,1678.4836
RE1,PWRDIST,ELC002,2041,1706.4875
RE1,PWRDIST,ELC002,2042,1732.027
RE1,PWRDIST,ELC002,2043,1757.5638
RE1,PWRDIST,ELC002,2044,1780.4607
RE1,PWRDIST,ELC002,2045,1808.6299
RE1,PWRDIST,ELC002,2046,1826.9165
RE1,PWRDIST,ELC002,2047,1845.2021
RE1,PWRDIST,ELC002,2048,1863.4865
RE1,PWRDIST,ELC002,2049,1881.77
RE1,PWRDIST,ELC002,2050,3779.3893
RE1,PWRDIST,ELC002,2051,3812.5399
RE1,PWRDIST,ELC002,2052,3848.8916
RE1,PWRDIST,ELC002,2053,3882.6838
RE1,PWRDIST,ELC002,2054,3916.7854
RE1,PWRDIST,ELC002,2055,3951.1994
RE1,PWRDIST,ELC002,2056,3985.9285
RE1,PWRDIST,ELC002,2057,4020.9759
RE1,PWRDIST,ELC002,2058,4056.3446
RE1,PWRDIST,ELC002,2059,4092.0375
RE1,PWRDIST,ELC002,2060,4124.8913
RE1,PWRDIST,ELC002,2061,4161.2068
RE1,PWRDIST,ELC002,2062,4197.8557
RE1,PWRDIST,ELC002,2063,4234.841
RE1,PWRDIST,ELC002,2064,4275.4762
RE1,PWRDIST,ELC002,2065,4313.1809
RE1,PWRDIST,ELC002,2066,4351.2322
RE1,PWRDIST,ELC002,2067,4389.6333
RE1,PWRDIST,ELC002,2068,4428.3876
RE1,PWRDIST,ELC002,2069,4463.9993
RE1,PWRDIST,ELC002,2070,4531.6328
RE1,PWRGEO,GEO,2024,1.449
RE1,PWRGEO,GEO,2025,1.449
RE1,PWRGEO,GEO,2026,1.449
RE1,PWRGEO,GEO,2027,1.449
RE1,PWRGEO,GEO,2028,1.449
RE1,PWRGEO,GEO,2029,1.449
RE1,PWRGEO,GEO,2030,1.449
RE1,PWRGEO,GEO,2031,1.449
RE1,PWRGEO,GEO,2032,1.449
RE1,PWRGEO,GEO,2033,1.449
RE1,PWRGEO,GEO,2034,1.449
RE1,PWRGEO,GEO,2035,1.449
RE1,PWRGEO,GEO,2036,1.449
RE1,PWRGEO,GEO,2037,1.449
RE1,PWRGEO,GEO,2038,1.449
RE1,PWRGEO,GEO,2039,1.449
RE1,PWRGEO,GEO,2040,1.449
RE1,PWRGEO,GEO,2041,1.449
RE1,PWRGEO,GEO,2042,1.449
RE1,PWRGEO,GEO,2043,1.449
RE1,PWRGEO,GEO,2044,1.449
RE1,PWRGEO,GEO,2045,1.449
RE1,PWRGEO,GEO,2046,1.449
RE1,PWRGEO,GEO,2047,1.449
RE1,PWRGEO,GEO,2048,1.449
RE1,PWRGEO,GEO,2049,1.449
RE1,PWRGEO,GEO,2050,1.449
RE1,PWRGEO,GEO,2051,1.449
RE1,PWRGEO,GEO,2052,1.449
RE1,PWRGEO,GEO,2053,1.449
RE1,PWRGEO,GEO,2054,1.449
RE1,PWRGEO,GEO,2055,1.449
RE1,PWRGEO,GEO,2056,1.449
RE1,PWRGEO,GEO,2057,1.449
RE1,PWRGEO,GEO,2058,1.449
