r,t,y,TotalCapacityAnnual
RE1,PWRWND001,2028,1.545
RE1,PWRWND001,2029,1.545
RE1,PWRWND001,2030,1.545
RE1,PWRWND001,2031,1.545
RE1,PWRWND001,2032,1.545
RE1,PWRWND001,2033,1.545
RE1,PWRWND001,2034,1.545
RE1,PWRWND001,2035,1.545
RE1,PWRWND001,2036,1.272
RE1,PWRWND001,2037,1.272
RE1,PWRWND001,2038,1.272
RE1,PWRWND001,2039,1.272
RE1,PWRWND001,2040,1.272
RE1,PWRWND001,2041,1.272
RE1,PWRWND001,2042,1.272
RE1,PWRWND001,2043,1.272
RE1,PWRWND001,2044,1.272
RE1,PWRWND001,2045,1.272
RE1,PWRWND001,2046,1.272
RE1,PWRWND001,2047,0.507
RE1,PWRWND001,2048,0.4
RE1,PWRWND001,2049,0.4
RE1,PWRWND001,2070,11.8815
RE1,PWRSOL001S,2030,16.4616
RE1,PWRSOL001S,2031,16.7862
RE1,PWRSOL001S,2032,17.1105
RE1,PWRSOL001S,2033,17.4347
RE1,PWRSOL001S,2034,18.1957
RE1,PWRSOL001S,2035,18.5308
RE1,PWRSOL001S,2036,18.8132
RE1,PWRSOL001S,2037,19.0956
RE1,PWRSOL001S,2038,19.3779
RE1,PWRSOL001S,2039,19.6601
RE1,PWRSOL001S,2040,20.2171
RE1,PWRSOL001S,2041,20.2171
RE1,PWRSOL001S,2042,20.4919
RE1,PWRSOL001S,2043,20.7666
RE1,PWRSOL001S,2044,21.0412
RE1,PWRSOL001S,2045,21.3159
RE1,PWRSOL001S,2046,21.5163
RE1,PWRSOL001S,2047,21.7167
RE1,PWRSOL001S,2048,21.9171
RE1,PWRSOL001S,2049,22.1174
RE1,PWRSOL001S,2050,39.3095
RE1,PWRSOL001S,2051,40.217
RE1,PWRSOL001S,2052,40.56
RE1,PWRSOL001S,2053,40.9059
RE1,PWRSOL001S,2054,41.255
RE1,PWRSOL001S,2055,41.6071
RE1,PWRSOL001S,2056,41.9623
RE1,PWRSOL001S,2057,42.3207
RE1,PWRSOL001S,2058,42.6823
RE1,PWRSOL001S,2059,43.925
RE1,PWRSOL001S,2060,42.5627
RE1,PWRSOL001S,2061,43.7865
RE1,PWRSOL001S,2062,44.1611
RE1,PWRSOL001S,2063,44.5391
RE1,PWRSOL001S,2064,44.9204
RE1,PWRSOL001S,2065,45.3051
RE1,PWRSOL001S,2066,45.6932
RE1,PWRSOL001S,2067,46.0848
RE1,PWRSOL001S,2068,46.4799
RE1,PWRSOL001S,2069,48.4255
RE1,PWRSOL001S,2070,53.1152
RE1,PWRTRNIMP,2015,3.135
RE1,PWRTRNIMP,2016,3.7339
RE1,PWRTRNIMP,2017,4.3449
RE1,PWRTRNIMP,2018,4.6598
RE1,PWRTRNIMP,2019,4.7646
RE1,PWRTRNIMP,2020,4.8461
RE1,PWRTRNIMP,2021,4.8953
RE1,PWRTRNIMP,2022,4.9576
RE1,PWRTRNIMP,2023,5.0199
RE1,PWRTRNIMP,2024,4.9946
RE1,PWRTRNIMP,2025,6.1685
RE1,PWRTRNIMP,2026,6.186
RE1,PWRTRNIMP,2027,6.2205
RE1,PWRTRNIMP,2028,6.2732
RE1,PWRTRNIMP,2029,6.3941
RE1,PWRTRNIMP,2030,7.1586
RE1,PWRTRNIMP,2031,6.9389
RE1,PWRTRNIMP,2032,6.8534
RE1,PWRTRNIMP,2033,6.7305
RE1,PWRTRNIMP,2034,6.6127
RE1,PWRTRNIMP,2035,6.5794
RE1,PWRTRNIMP,2036,6.5504
RE1,PWRTRNIMP,2037,6.5098
RE1,PWRTRNIMP,2038,6.2329
RE1,PWRTRNIMP,2039,6.2219
RE1,PWRTRNIMP,2040,6.1778
RE1,PWRTRNIMP,2041,6.1712
RE1,PWRTRNIMP,2042,6.167
RE1,PWRTRNIMP,2043,6.1508
RE1,PWRTRNIMP,2044,5.8272
RE1,PWRTRNIMP,2045,5.6535
RE1,PWRTRNIMP,2046,5.6917
RE1,PWRTRNIMP,2047,5.7919
RE1,PWRTRNIMP,2048,5.8283
RE1,PWRTRNIMP,2049,5.8625
RE1,PWRTRNIMP,2050,6.4407
RE1,PWRTRNIMP,2051,6.3458
RE1,PWRTRNIMP,2052,7.1147
RE1,PWRTRNIMP,2053,7.1123
RE1,PWRTRNIMP,2054,7.1098
RE1,PWRTRNIMP,2055,7.1074
RE1,PWRTRNIMP,2056,7.1048
RE1,PWRTRNIMP,2057,7.1023
RE1,PWRTRNIMP,2058,7.0997
RE1,PWRTRNIMP,2059,6.8616
RE1,PWRTRNIMP,2060,7.1431
RE1,PWRTRNIMP,2061,6.5679
RE1,PWRTRNIMP,2062,6.7326
RE1,PWRTRNIMP,2063,7.0577
RE1,PWRTRNIMP,2064,7.0836
RE1,PWRTRNIMP,2065,7.0808
RE1,PWRTRNIMP,2066,7.078
RE1,PWRTRNIMP,2067,7.0751
RE1,PWRTRNIMP,2068,7.0722
RE1,PWRTRNIMP,2069,7.0656
RE1,PWRTRNIMP,2070,7.2567
RE1,PWRTRN,2015,42.88
RE1,PWRTRN,2016,42.88
RE1,PWRTRN,2017,42.88
RE1,PWRTRN,2018,42.88
RE1,PWRTRN,2019,42.88
RE1,PWRTRN,2020,42.88
RE1,PWRTRN,2021,42.88
RE1,PWRTRN,2022,42.88
RE1,PWRTRN,2023,42.88
RE1,PWRTRN,2024,42.88
RE1,PWRTRN,2025,42.88
RE1,PWRTRN,2026,43.1543
RE1,PWRTRN,2027,45.0131
RE1,PWRTRN,2028,46.8706
RE1,PWRTRN,2029,48.4318
RE1,PWRTRN,2030,48.4318
RE1,PWRTRN,2031,49.1996
RE1,PWRTRN,2032,50.4027
RE1,PWRTRN,2033,51.8246
RE1,PWRTRN,2034,53.3025
RE1,PWRTRN,2035,54.5
RE1,PWRTRN,2036,55.4917
RE1,PWRTRN,2037,56.4806
RE1,PWRTRN,2038,58.2573
RE1,PWRTRN,2039,59.2447
RE1,PWRTRN,2040,60.4786
RE1,PWRTRN,2041,61.4997
RE1,PWRTRN,2042,62.4606
RE1,PWRTRN,2043,63.4265
RE1,PWRTRN,2044,64.879
RE1,PWRTRN,2045,66.2717
RE1,PWRTRN,2046,66.9938
RE1,PWRTRN,2047,68.0373
RE1,PWRTRN,2048,68.7293
RE1,PWRTRN,2049,69.421
RE1,PWRTRN,2050,139.9804
RE1,PWRTRN,2051,141.8522
RE1,PWRTRN,2052,143.2169
RE1,PWRTRN,2053,144.4969
RE1,PWRTRN,2054,145.7886
RE1,PWRTRN,2055,147.0921
RE1,PWRTRN,2056,148.4075
RE1,PWRTRN,2057,149.7348
RE1,PWRTRN,2058,151.0744
RE1,PWRTRN,2059,152.5425
RE1,PWRTRN,2060,153.3252
RE1,PWRTRN,2061,155.0593
RE1,PWRTRN,2062,156.4473
RE1,PWRTRN,2063,157.848
RE1,PWRTRN,2064,159.3726
RE1,PWRTRN,2065,160.8003
RE1,PWRTRN,2066,162.241
RE1,PWRTRN,2067,163.695
RE1,PWRTRN,2068,165.1622
RE1,PWRTRN,2069,166.7994
RE1,PWRTRN,2070,166.7994
RE1,PWRDIST,2015,42.88
RE1,PWRDIST,2016,42.88
RE1,PWRDIST,2017,42.88
RE1,PWRDIST,2018,42.88
RE1,PWRDIST,2019,42.88
RE1,PWRDIST,2020,42.88
RE1,PWRDIST,2021,42.88
RE1,PWRDIST,2022,42.88
RE1,PWRDIST,2023,42.88
RE1,PWRDIST,2024,42.88
RE1,PWRDIST,2025,42.88
RE1,PWRDIST,2026,42.88
RE1,PWRDIST,2027,42.88
RE1,PWRDIST,2028,44.2091
RE1,PWRDIST,2029,45.6967
RE1,PWRDIST,2030,45.6967
RE1,PWRDIST,2031,46.4514
RE1,PWRDIST,2032,47.6029
RE1,PWRDIST,2033,48.9617
RE1,PWRDIST,2034,50.3744
RE1,PWRDIST,2035,51.523
RE1,PWRDIST,2036,52.4776
RE1,PWRDIST,2037,53.4301
RE1,PWRDIST,2038,55.1289
RE1,PWRDIST,2039,56.0815
RE1,PWRDIST,2040,57.2682
RE1,PWRDIST,2041,58.2541
RE1,PWRDIST,2042,59.1835
RE1,PWRDIST,2043,60.1183
RE1,PWRDIST,2044,61.515
RE1,PWRDIST,2045,62.856
RE1,PWRDIST,2046,63.5615
RE1,PWRDIST,2047,64.5725
RE1,PWRDIST,2048,65.2504
RE1,PWRDIST,2049,65.9286
RE1,PWRDIST,2050,132.9814
RE1,PWRDIST,2051,134.7596
RE1,PWRDIST,2052,136.056
RE1,PWRDIST,2053,137.2721
RE1,PWRDIST,2054,138.4992
RE1,PWRDIST,2055,139.7375
RE1,PWRDIST,2056,140.9871
RE1,PWRDIST,2057,142.2481
RE1,PWRDIST,2058,143.5206
RE1,PWRDIST,2059,144.9154
RE1,PWRDIST,2060,145.6589
RE1,PWRDIST,2061,147.3064
RE1,PWRDIST,2062,148.6249
RE1,PWRDIST,2063,149.9556
RE1,PWRDIST,2064,151.404
RE1,PWRDIST,2065,152.7603
RE1,PWRDIST,2066,154.129
RE1,PWRDIST,2067,155.5102
RE1,PWRDIST,2068,156.9041
RE1,PWRDIST,2069,158.4594
RE1,PWRDIST,2070,158.4594
RE1,PWRTRNEXP,2015,0.277
RE1,PWRTRNEXP,2016,0.1731
RE1,PWRTRNEXP,2017,0.1385
RE1,PWRTRNEXP,2018,0.1385
RE1,PWRTRNEXP,2019,0.1385
RE1,PWRTRNEXP,2020,0.1385
RE1,PWRTRNEXP,2021,0.1385
RE1,PWRTRNEXP,2022,0.1385
RE1,PWRTRNEXP,2023,0.1385
RE1,PWRTRNEXP,2024,0.1385
RE1,PWRTRNEXP,2025,0.9695
RE1,PWRTRNEXP,2026,0.9695
RE1,PWRTRNEXP,2027,0.7667
RE1,PWRTRNEXP,2028,0.6453
RE1,PWRTRNEXP,2029,0.6456
RE1,PWRTRNEXP,2030,0.9695
RE1,PWRTRNEXP,2031,0.9695
RE1,PWRTRNEXP,2032,0.9695
RE1,PWRTRNEXP,2033,0.9695
RE1,PWRTRNEXP,2034,0.9695
RE1,PWRTRNEXP,2035,0.9695
RE1,PWRTRNEXP,2036,0.9695
RE1,PWRTRNEXP,2037,0.9695
RE1,PWRTRNEXP,2038,0.9695
RE1,PWRTRNEXP,2039,0.9695
RE1,PWRTRNEXP,2040,0.9695
RE1,PWRTRNEXP,2041,0.9695
RE1,PWRTRNEXP,2042,0.9695
RE1,PWRTRNEXP,2043,0.9695
RE1,PWRTRNEXP,2044,0.9695
RE1,PWRTRNEXP,2045,0.9695
RE1,PWRTRNEXP,2046,0.9695
RE1,PWRTRNEXP,2047,0.9695
RE1,PWRTRNEXP,2048,0.9695
RE1,PWRTRNEXP,2049,0.9695
RE1,PWRTRNEXP,2050,0.9695
RE1,PWRTRNEXP,2051,0.9695
RE1,PWRTRNEXP,2052,0.9695
RE1,PWRTRNEXP,2053,0.9695
RE1,PWRTRNEXP,2054,0.9695
RE1,PWRTRNEXP,2055,0.9695
RE1,PWRTRNEXP,2056,0.9695
RE1,PWRTRNEXP,2057,0.9695
RE1,PWRTRNEXP,2058,0.9695
RE1,PWRTRNEXP,2059,0.9695
RE1,PWRTRNEXP,2060,0.9695
RE1,PWRTRNEXP,2061,0.9695
RE1,PWRTRNEXP,2062,0.9695
RE1,PWRTRNEXP,2063,0.9695
RE1,PWRTRNEXP,2064,0.9695
RE1,PWRTRNEXP,2065,0.9695
RE1,PWRTRNEXP,2066,0.9695
RE1,PWRTRNEXP,2067,0.9695
RE1,PWRTRNEXP,2068,0.9695
RE1,PWRTRNEXP,2069,0.9695
RE1,PWRTRNEXP,2070,0.2154
RE1,DEMTRAEVC,2024,9.8936
RE1,DEMTRAEVC,2025,10.055
RE1,DEMTRAEVC,2026,10.2347
RE1,DEMTRAEVC,2027,10.4144
RE1,DEMTRAEVC,2028,10.5941
RE1,DEMTRAEVC,2029,10.7737
RE1,DEMTRAEVC,2030,10.9534
RE1,DEMTRAEVC,2031,11.102
RE1,DEMTRAEVC,2032,11.2506
RE1,DEMTRAEVC,2033,11.3991
RE1,DEMTRAEVC,2034,11.5477
RE1,DEMTRAEVC,2035,11.6961
RE1,DEMTRAEVC,2036,11.8315
RE1,DEMTRAEVC,2037,11.9668
RE1,DEMTRAEVC,2038,12.1022
RE1,DEMTRAEVC,2039,12.2375
RE1,DEMTRAEVC,2040,12.3728
RE1,DEMTRAEVC,2041,12.5015
RE1,DEMTRAEVC,2042,12.6302
RE1,DEMTRAEVC,2043,12.7589
RE1,DEMTRAEVC,2044,12.8876
RE1,DEMTRAEVC,2045,13.0163
RE1,DEMTRAEVC,2046,13.1169
RE1,DEMTRAEVC,2047,13.2175
RE1,DEMTRAEVC,2048,13.3181
RE1,DEMTRAEVC,2049,13.4187
RE1,DEMTRAEVC,2050,71.1473
RE1,DEMTRAEVC,2051,71.6094
RE1,DEMTRAEVC,2052,71.6934
RE1,DEMTRAEVC,2053,72.2651
RE1,DEMTRAEVC,2054,72.8414
RE1,DEMTRAEVC,2055,73.4222
RE1,DEMTRAEVC,2056,74.0075
RE1,DEMTRAEVC,2057,74.5975
RE1,DEMTRAEVC,2058,75.1921
RE1,DEMTRAEVC,2059,76.0315
RE1,DEMTRAEVC,2060,76.2796
RE1,DEMTRAEVC,2061,77.3374
RE1,DEMTRAEVC,2062,77.8487
RE1,DEMTRAEVC,2063,78.2667
RE1,DEMTRAEVC,2064,78.859
RE1,DEMTRAEVC,2065,79.487
RE1,DEMTRAEVC,2066,80.1201
RE1,DEMTRAEVC,2067,80.758
RE1,DEMTRAEVC,2068,81.4011
RE1,DEMTRAEVC,2069,82.273
RE1,DEMTRAEVC,2070,82.273
RE1,DEMTRAMCYELC,2024,8.9132
RE1,DEMTRAMCYELC,2025,9.0585
RE1,DEMTRAMCYELC,2026,9.2205
RE1,DEMTRAMCYELC,2027,9.3824
RE1,DEMTRAMCYELC,2028,9.5442
RE1,DEMTRAMCYELC,2029,9.7061
RE1,DEMTRAMCYELC,2030,9.8679
RE1,DEMTRAMCYELC,2031,10.0018
RE1,DEMTRAMCYELC,2032,10.1357
RE1,DEMTRAMCYELC,2033,10.2695
RE1,DEMTRAMCYELC,2034,10.4033
RE1,DEMTRAMCYELC,2035,10.5371
RE1,DEMTRAMCYELC,2036,10.659
RE1,DEMTRAMCYELC,2037,10.7809
RE1,DEMTRAMCYELC,2038,10.9029
RE1,DEMTRAMCYELC,2039,11.0248
RE1,DEMTRAMCYELC,2040,11.1466
RE1,DEMTRAMCYELC,2041,11.2626
RE1,DEMTRAMCYELC,2042,11.3786
RE1,DEMTRAMCYELC,2043,11.4945
RE1,DEMTRAMCYELC,2044,11.6105
RE1,DEMTRAMCYELC,2045,11.7264
RE1,DEMTRAMCYELC,2046,11.817
RE1,DEMTRAMCYELC,2047,11.9077
RE1,DEMTRAMCYELC,2048,11.9983
RE1,DEMTRAMCYELC,2049,12.089
RE1,DEMTRAMCYELC,2050,14.2922
RE1,DEMTRAMCYELC,2051,14.4646
RE1,DEMTRAMCYELC,2052,14.3427
RE1,DEMTRAMCYELC,2053,14.2208
RE1,DEMTRAMCYELC,2054,14.1136
RE1,DEMTRAMCYELC,2055,14.5329
RE1,DEMTRAMCYELC,2056,14.6277
RE1,DEMTRAMCYELC,2057,14.8217
RE1,DEMTRAMCYELC,2058,14.9643
RE1,DEMTRAMCYELC,2059,15.1309
RE1,DEMTRAMCYELC,2060,14.9906
RE1,DEMTRAMCYELC,2061,15.4364
RE1,DEMTRAMCYELC,2062,15.5349
RE1,DEMTRAMCYELC,2063,15.6289
RE1,DEMTRAMCYELC,2064,15.7244
RE1,DEMTRAMCYELC,2065,15.0089
RE1,DEMTRAMCYELC,2066,15.1837
RE1,DEMTRAMCYELC,2067,15.2673
RE1,DEMTRAMCYELC,2068,15.5128
RE1,DEMTRAMCYELC,2069,15.5854
RE1,DEMTRAMCYELC,2070,16.5669
RE1,DEMTRACARELC,2050,27.2722
RE1,DEMTRACARELC,2051,27.3445
RE1,DEMTRACARELC,2052,27.7328
RE1,DEMTRACARELC,2053,27.8502
RE1,DEMTRACARELC,2054,28.2827
RE1,DEMTRACARELC,2055,28.2827
RE1,DEMTRACARELC,2056,28.4638
RE1,DEMTRACARELC,2057,28.6216
RE1,DEMTRACARELC,2058,28.8336
RE1,DEMTRACARELC,2059,29.2407
RE1,DEMTRACARELC,2060,29.4206
RE1,DEMTRACARELC,2061,29.7424
RE1,DEMTRACARELC,2062,29.9178
RE1,DEMTRACARELC,2063,30.0122
RE1,DEMTRACARELC,2064,30.2605
RE1,DEMTRACARELC,2065,31.3508
RE1,DEMTRACARELC,2066,31.5537
RE1,DEMTRACARELC,2067,31.8507
RE1,DEMTRACARELC,2068,31.9889
RE1,DEMTRACARELC,2069,32.5047
RE1,DEMTRACARELC,2070,31.3245
RE1,DEMTRABUSELC,2050,22.5322
RE1,DEMTRABUSELC,2051,22.7038
RE1,DEMTRABUSELC,2052,22.8767
RE1,DEMTRABUSELC,2053,23.051
RE1,DEMTRABUSELC,2054,23.2266
RE1,DEMTRABUSELC,2055,23.4036
RE1,DEMTRABUSELC,2056,23.5819
RE1,DEMTRABUSELC,2057,23.7616
RE1,DEMTRABUSELC,2058,23.9427
RE1,DEMTRABUSELC,2059,24.1252
RE1,DEMTRABUSELC,2060,24.3091
RE1,DEMTRABUSELC,2061,24.4945
RE1,DEMTRABUSELC,2062,24.6812
RE1,DEMTRABUSELC,2063,24.8695
RE1,DEMTRABUSELC,2064,25.0591
RE1,DEMTRABUSELC,2065,25.2503
RE1,DEMTRABUSELC,2066,25.4429
RE1,DEMTRABUSELC,2067,25.637
RE1,DEMTRABUSELC,2068,25.8326
RE1,DEMTRABUSELC,2069,26.0298
RE1,DEMTRABUSELC,2070,26.2284
RE1,DEMTRAMCYGSL,2015,7.3231
RE1,DEMTRAMCYGSL,2016,7.6038
RE1,DEMTRAMCYGSL,2017,7.7786
RE1,DEMTRAMCYGSL,2018,7.9671
RE1,DEMTRAMCYGSL,2019,8.1493
RE1,DEMTRAMCYGSL,2020,8.3314
RE1,DEMTRAMCYGSL,2021,8.4769
RE1,DEMTRAMCYGSL,2022,8.6223
RE1,DEMTRAMCYGSL,2023,8.7678
RE1,DEMTRAMCYGSL,2024,8.7678
RE1,DEMTRAMCYGSL,2025,8.7678
RE1,DEMTRAMCYGSL,2026,8.7678
RE1,DEMTRAMCYGSL,2027,8.7678
RE1,DEMTRAMCYGSL,2028,8.7678
RE1,DEMTRAMCYGSL,2029,8.7678
RE1,DEMTRAMCYGSL,2030,1.4446
RE1,DEMTRAMCYGSL,2031,1.164
RE1,DEMTRAMCYGSL,2032,0.9891
RE1,DEMTRAMCYGSL,2033,0.8006
RE1,DEMTRAMCYGSL,2034,0.6185
RE1,DEMTRAMCYGSL,2035,0.4364
RE1,DEMTRAMCYGSL,2036,0.2909
RE1,DEMTRAMCYGSL,2037,0.1454
RE1,DEMTRACARGSL,2015,16.4763
RE1,DEMTRACARGSL,2016,20.868
RE1,DEMTRACARGSL,2017,20.868
RE1,DEMTRACARGSL,2018,20.868
RE1,DEMTRACARGSL,2019,20.868
RE1,DEMTRACARGSL,2020,20.868
RE1,DEMTRACARGSL,2021,20.868
RE1,DEMTRACARGSL,2022,20.868
RE1,DEMTRACARGSL,2023,20.868
RE1,DEMTRACARGSL,2024,20.868
RE1,DEMTRACARGSL,2025,20.868
RE1,DEMTRACARGSL,2026,20.868
RE1,DEMTRACARGSL,2027,20.868
RE1,DEMTRACARGSL,2028,20.868
RE1,DEMTRACARGSL,2029,20.868
RE1,DEMTRACARGSL,2030,46.8593
RE1,DEMTRACARGSL,2031,46.8593
RE1,DEMTRACARGSL,2032,46.8593
RE1,DEMTRACARGSL,2033,46.8593
RE1,DEMTRACARGSL,2034,46.8593
RE1,DEMTRACARGSL,2035,30.383
RE1,DEMTRACARGSL,2036,25.9913
RE1,DEMTRACARGSL,2037,25.9913
RE1,DEMTRACARGSL,2038,25.9913
RE1,DEMTRACARGSL,2039,25.9913
RE1,DEMTRACARGSL,2040,25.9913
RE1,DEMTRACARGSL,2041,25.9913
RE1,DEMTRACARGSL,2042,25.9913
RE1,DEMTRACARGSL,2043,25.9913
RE1,DEMTRACARGSL,2044,25.9913
RE1,DEMTRACARGSL,2045,25.9913
RE1,DEMTRACARGSL,2046,25.9913
RE1,DEMTRACARGSL,2047,25.9913
RE1,DEMTRACARGSL,2048,25.9913
RE1,DEMTRACARGSL,2049,25.9913
RE1,DEMTRABUSGSL,2015,14.498
RE1,DEMTRABUSGSL,2016,14.498
RE1,DEMTRABUSGSL,2017,14.498
RE1,DEMTRABUSGSL,2018,14.7392
RE1,DEMTRABUSGSL,2019,15.0762
RE1,DEMTRABUSGSL,2020,15.4131
RE1,DEMTRABUSGSL,2021,17.9562
RE1,DEMTRABUSGSL,2022,17.9562
RE1,DEMTRABUSGSL,2023,17.9562
RE1,DEMTRABUSGSL,2024,17.9562
RE1,DEMTRABUSGSL,2025,17.9562
RE1,DEMTRABUSGSL,2026,17.9562
RE1,DEMTRABUSGSL,2027,17.9562
RE1,DEMTRABUSGSL,2028,17.9562
RE1,DEMTRABUSGSL,2029,17.9562
RE1,DEMTRABUSGSL,2030,40.3208
RE1,DEMTRABUSGSL,2031,40.3208
RE1,DEMTRABUSGSL,2032,40.3208
RE1,DEMTRABUSGSL,2033,40.3208
RE1,DEMTRABUSGSL,2034,40.3208
RE1,DEMTRABUSGSL,2035,25.8228
RE1,DEMTRABUSGSL,2036,25.8228
RE1,DEMTRABUSGSL,2037,25.8228
RE1,DEMTRABUSGSL,2038,25.5816
RE1,DEMTRABUSGSL,2039,25.2446
RE1,DEMTRABUSGSL,2040,24.9077
RE1,DEMTRABUSGSL,2041,22.3646
RE1,DEMTRABUSGSL,2042,22.3646
RE1,DEMTRABUSGSL,2043,22.3646
RE1,DEMTRABUSGSL,2044,22.3646
RE1,DEMTRABUSGSL,2045,22.3646
RE1,DEMTRABUSGSL,2046,22.3646
RE1,DEMTRABUSGSL,2047,22.3646
RE1,DEMTRABUSGSL,2048,22.3646
RE1,DEMTRABUSGSL,2049,22.3646
RE1,DEMINDELC,2015,11.2574
RE1,DEMINDELC,2016,11.9084
RE1,DEMINDELC,2017,12.4663
RE1,DEMINDELC,2018,13.0242
RE1,DEMINDELC,2019,13.5821
RE1,DEMINDELC,2020,14.14
RE1,DEMINDELC,2021,14.5682
RE1,DEMINDELC,2022,14.9965
RE1,DEMINDELC,2023,15.4247
RE1,DEMINDELC,2024,15.4247
RE1,DEMINDELC,2025,4.1673
RE1,DEMINDELC,2026,3.5163
RE1,DEMINDELC,2027,2.9584
RE1,DEMINDELC,2028,2.4005
RE1,DEMINDELC,2029,1.8426
RE1,DEMINDELC,2030,1.852
RE1,DEMINDELC,2031,1.709
RE1,DEMINDELC,2032,1.7563
RE1,DEMINDELC,2033,1.8036
RE1,DEMINDELC,2034,1.8508
RE1,DEMINDELC,2035,1.8981
RE1,DEMINDELC,2036,1.9362
RE1,DEMINDELC,2037,1.9742
RE1,DEMINDELC,2038,2.0123
RE1,DEMINDELC,2039,2.0503
RE1,DEMINDELC,2040,1.8183
RE1,DEMINDELC,2041,2.1256
RE1,DEMINDELC,2042,2.1629
RE1,DEMINDELC,2043,2.2002
RE1,DEMINDELC,2044,2.1529
RE1,DEMINDELC,2045,2.2747
RE1,DEMINDELC,2046,2.3006
RE1,DEMINDELC,2047,2.3266
RE1,DEMINDELC,2048,2.3525
RE1,DEMINDELC,2049,2.3785
RE1,DEMINDELC,2050,2.0934
RE1,DEMINDELC,2051,2.1168
RE1,DEMINDELC,2052,2.4584
RE1,DEMINDELC,2053,2.4858
RE1,DEMINDELC,2054,2.5135
RE1,DEMINDELC,2055,2.5415
RE1,DEMINDELC,2056,2.5699
RE1,DEMINDELC,2057,2.5986
RE1,DEMINDELC,2058,2.6275
RE1,DEMINDELC,2059,2.6569
RE1,DEMINDELC,2060,2.6066
RE1,DEMINDELC,2061,2.3651
RE1,DEMINDELC,2062,2.3915
RE1,DEMINDELC,2063,2.4182
RE1,DEMINDELC,2064,2.8084
RE1,DEMINDELC,2065,2.8397
RE1,DEMINDELC,2066,2.8714
RE1,DEMINDELC,2067,2.9034
RE1,DEMINDELC,2068,2.9358
RE1,DEMINDELC,2069,2.8425
RE1,DEMINDELC,2070,5.069
RE1,INDENEFFDP,2024,11.1047
RE1,INDENEFFDP,2025,11.4047
RE1,INDENEFFDP,2026,11.7288
RE1,INDENEFFDP,2027,12.053
RE1,INDENEFFDP,2028,12.3771
RE1,INDENEFFDP,2029,12.7012
RE1,INDENEFFDP,2030,12.8791
RE1,INDENEFFDP,2031,13.3959
RE1,INDENEFFDP,2032,13.7664
RE1,INDENEFFDP,2033,14.1368
RE1,INDENEFFDP,2034,14.5073
RE1,INDENEFFDP,2035,14.8778
RE1,INDENEFFDP,2036,15.1761
RE1,INDENEFFDP,2037,15.4743
RE1,INDENEFFDP,2038,15.7726
RE1,INDENEFFDP,2039,16.0709
RE1,INDENEFFDP,2040,16.5769
RE1,INDENEFFDP,2041,16.6612
RE1,INDENEFFDP,2042,16.9533
RE1,INDENEFFDP,2043,17.2453
RE1,INDENEFFDP,2044,17.76
RE1,INDENEFFDP,2045,17.8295
RE1,INDENEFFDP,2046,18.0329
RE1,INDENEFFDP,2047,18.2362
RE1,INDENEFFDP,2048,18.4396
RE1,INDENEFFDP,2049,18.643
RE1,INDENEFFDP,2050,19.0856
RE1,INDENEFFDP,2051,19.2985
RE1,INDENEFFDP,2052,19.2692
RE1,INDENEFFDP,2053,19.4841
RE1,INDENEFFDP,2054,19.7014
RE1,INDENEFFDP,2055,19.9212
RE1,INDENEFFDP,2056,20.1434
RE1,INDENEFFDP,2057,20.3681
RE1,INDENEFFDP,2058,20.5953
RE1,INDENEFFDP,2059,20.8251
RE1,INDENEFFDP,2060,21.3246
RE1,INDENEFFDP,2061,21.5625
RE1,INDENEFFDP,2062,21.803
RE1,INDENEFFDP,2063,22.0463
RE1,INDENEFFDP,2064,22.0128
RE1,INDENEFFDP,2065,22.2583
RE1,INDENEFFDP,2066,22.5066
RE1,INDENEFFDP,2067,22.7577
RE1,INDENEFFDP,2068,23.0115
RE1,INDENEFFDP,2069,23.5636
RE1,INDENEFFDP,2070,21.9375
RE1,DEMINDHEBIO,2015,17.0071
RE1,DEMINDHEBIO,2016,17.0071
RE1,DEMINDHEBIO,2017,17.0071
RE1,DEMINDHEBIO,2018,17.0071
RE1,DEMINDHEBIO,2019,17.0071
RE1,DEMINDHEBIO,2020,17.0071
RE1,DEMINDHEBIO,2021,17.0071
RE1,DEMINDHEBIO,2022,17.1674
RE1,DEMINDHEBIO,2023,17.4148
RE1,DEMINDHEBIO,2024,17.6619
RE1,DEMINDHEBIO,2025,17.9087
RE1,DEMINDHEBIO,2026,18.1811
RE1,DEMINDHEBIO,2027,18.4532
RE1,DEMINDHEBIO,2028,18.725
RE1,DEMINDHEBIO,2029,18.9964
RE1,DEMINDHEBIO,2030,19.2676
RE1,DEMINDHEBIO,2031,19.5121
RE1,DEMINDHEBIO,2032,19.7561
RE1,DEMINDHEBIO,2033,19.9997
RE1,DEMINDHEBIO,2034,20.2428
RE1,DEMINDHEBIO,2035,20.4856
RE1,DEMINDHEBIO,2036,20.6987
RE1,DEMINDHEBIO,2037,20.9116
RE1,DEMINDHEBIO,2038,21.1243
RE1,DEMINDHEBIO,2039,21.3367
RE1,DEMINDHEBIO,2040,21.549
RE1,DEMINDHEBIO,2041,21.7701
RE1,DEMINDHEBIO,2042,21.9911
RE1,DEMINDHEBIO,2043,22.212
RE1,DEMINDHEBIO,2044,22.4327
RE1,DEMINDHEBIO,2045,22.6533
RE1,DEMINDHEBIO,2046,22.8229
RE1,DEMINDHEBIO,2047,22.9925
