r,t,y,AnnualVariableOperatingCost
RE1,DEMRESCKNELC,2061,0.0135
RE1,DEMRESCKNELC,2062,0.0134
RE1,DEMRESCKNELC,2063,0.0133
RE1,DEMRESCKNELC,2064,0.0132
RE1,DEMRESCKNELC,2065,0.0131
RE1,DEMRESCKNELC,2066,0.013
RE1,DEMRESCKNELC,2067,0.0129
RE1,DEMRESCKNELC,2068,0.0128
RE1,DEMRESCKNELC,2069,0.0127
RE1,DEMRESCKNELC,2070,0.0126
RE1,DEMRESCKNOIL,2015,0.0075
RE1,DEMRESCKNOIL,2016,0.0072
RE1,DEMRESCKNOIL,2017,0.007
RE1,DEMRESCKNOIL,2018,0.0068
RE1,DEMRESCKNOIL,2019,0.0066
RE1,DEMRESCKNOIL,2020,0.0065
RE1,DEMRESCKNOIL,2021,0.0064
RE1,DEMRESCKNOIL,2022,0.0072
RE1,DEMRESCKNOIL,2023,0.0075
RE1,DEMRESCKNOIL,2024,0.0077
RE1,DEMRESCKNOIL,2025,0.008
RE1,DEMRESCKNOIL,2026,0.0082
RE1,DEMRESCKNOIL,2027,0.0084
RE1,DEMRESCKNOIL,2028,0.0087
RE1,DEMRESCKNOIL,2029,0.0089
RE1,DEMRESCKNOIL,2030,0.0091
RE1,DEMRESCKNOIL,2031,0.0094
RE1,DEMRESCKNOIL,2032,0.0096
RE1,DEMRESCKNOIL,2033,0.0099
RE1,DEMRESCKNOIL,2034,0.0101
RE1,DEMRESCKNOIL,2035,0.0083
RE1,DEMRESCKNOIL,2036,0.0106
RE1,DEMRESCKNOIL,2037,0.0067
RE1,DEMRESCKNOIL,2038,0.0064
RE1,DEMRESCKNBIO,2015,0.0073
RE1,DEMRESCKNBIO,2016,0.0069
RE1,DEMRESCKNBIO,2017,0.007
RE1,DEMRESCKNBIO,2018,0.0073
RE1,DEMRESCKNBIO,2019,0.0075
RE1,DEMRESCKNBIO,2020,0.0076
RE1,DEMRESCKNBIO,2021,0.0078
RE1,DEMRESCKNBIO,2022,0.0079
RE1,DEMRESCKNBIO,2023,0.008
RE1,DEMRESCKNBIO,2024,0.0082
RE1,DEMRESCKNBIO,2025,0.0083
RE1,DEMRESCKNBIO,2026,0.0085
RE1,DEMRESCKNBIO,2027,0.0086
RE1,DEMRESCKNBIO,2028,0.0088
RE1,DEMRESCKNBIO,2029,0.0089
RE1,DEMRESCKNBIO,2030,0.009
RE1,DEMRESCKNBIO,2031,0.0092
RE1,DEMRESCKNBIO,2032,0.0093
RE1,DEMRESCKNBIO,2033,0.0094
RE1,DEMRESCKNBIO,2034,0.0096
RE1,DEMRESCKNBIO,2035,0.0097
RE1,DEMRESCKNBIO,2036,0.0098
RE1,DEMRESCKNBIO,2037,0.0099
RE1,DEMRESCKNBIO,2038,0.0101
RE1,DEMRESCKNBIO,2039,0.0102
RE1,DEMRESCKNBIO,2040,0.0103
RE1,DEMRESCKNBIO,2041,0.0104
RE1,DEMRESCKNBIO,2042,0.0105
RE1,DEMRESCKNBIO,2043,0.0106
RE1,DEMRESCKNBIO,2044,0.0107
RE1,DEMRESCKNBIO,2045,0.0108
RE1,DEMRESCKNBIO,2046,0.0109
RE1,DEMRESCKNBIO,2047,0.011
RE1,DEMRESCKNBIO,2048,0.0111
RE1,DEMRESCKNBIO,2049,0.0112
RE1,DEMRESCKNBIO,2050,0.0113
RE1,DEMRESCKNBIO,2051,0.0114
RE1,DEMRESCKNBIO,2052,0.0115
RE1,DEMRESCKNBIO,2053,0.0115
RE1,DEMRESCKNBIO,2054,0.0116
RE1,DEMRESCKNBIO,2055,0.0117
RE1,DEMRESCKNBIO,2056,0.0118
RE1,DEMRESCKNBIO,2057,0.0119
RE1,DEMRESCKNBIO,2058,0.012
RE1,DEMRESCKNBIO,2059,0.0121
RE1,DEMRESCKNBIO,2060,0.0122
RE1,DEMRESCKNBIO,2061,0.0123
RE1,DEMRESCKNBIO,2062,0.0124
RE1,DEMRESCKNBIO,2063,0.0125
RE1,DEMRESCKNBIO,2064,0.0126
RE1,DEMRESCKNBIO,2065,0.0127
RE1,DEMRESCKNBIO,2066,0.0128
RE1,DEMRESCKNBIO,2067,0.0129
RE1,DEMRESCKNBIO,2068,0.013
RE1,DEMRESCKNBIO,2069,0.0131
RE1,DEMRESCKNBIO,2070,0.0132
RE1,DEMRESHEBIO,2015,0.0063
RE1,DEMRESHEBIO,2016,0.0063
RE1,DEMRESHEBIO,2017,0.0063
RE1,DEMRESHEBIO,2018,0.0063
RE1,DEMRESHEBIO,2019,0.0063
RE1,DEMRESHEBIO,2020,0.0063
RE1,DEMRESHEBIO,2021,0.0063
RE1,DEMRESHEBIO,2022,0.0065
RE1,DEMRESHEBIO,2023,0.0066
RE1,DEMRESHEBIO,2024,0.0068
RE1,DEMRESHEBIO,2025,0.007
RE1,DEMRESHEBIO,2026,0.0071
RE1,DEMRESHEBIO,2027,0.0073
RE1,DEMRESHEBIO,2028,0.0075
RE1,DEMRESHEBIO,2029,0.0076
RE1,DEMRESHEBIO,2030,0.0078
RE1,DEMRESHEBIO,2031,0.008
RE1,DEMRESHEBIO,2032,0.0081
RE1,DEMRESHEBIO,2033,0.0083
RE1,DEMRESHEBIO,2034,0.0084
RE1,DEMRESHEBIO,2035,0.0086
RE1,DEMRESHEBIO,2036,0.0088
RE1,DEMRESHEBIO,2037,0.0089
RE1,DEMRESHEBIO,2038,0.0091
RE1,DEMRESHEBIO,2039,0.0093
RE1,DEMRESHEBIO,2040,0.0094
RE1,DEMRESHEBIO,2041,0.0096
RE1,DEMRESHEBIO,2042,0.0097
RE1,DEMRESHEBIO,2043,0.0099
RE1,DEMRESHEBIO,2044,0.0101
RE1,DEMRESHEBIO,2045,0.0102
RE1,DEMRESHEBIO,2046,0.0104
RE1,DEMRESHEBIO,2047,0.0106
RE1,DEMRESHEBIO,2048,0.0107
RE1,DEMRESHEBIO,2049,0.0109
RE1,DEMRESHEBIO,2050,0.0111
RE1,DEMRESHEBIO,2051,0.0111
RE1,DEMRESHEBIO,2052,0.0111
RE1,DEMRESHEBIO,2053,0.0111
RE1,DEMRESHEBIO,2054,0.0111
RE1,DEMRESHEBIO,2055,0.0111
RE1,DEMRESHEBIO,2056,0.0111
RE1,DEMRESHEBIO,2057,0.0111
RE1,DEMRESHEBIO,2058,0.0111
RE1,DEMRESHEBIO,2059,0.0111
RE1,DEMRESHEBIO,2060,0.0111
RE1,DEMRESHEBIO,2061,0.0111
RE1,DEMRESHEBIO,2062,0.0111
RE1,DEMRESHEBIO,2063,0.0111
RE1,DEMRESHEBIO,2064,0.0111
RE1,DEMRESHEBIO,2065,0.0111
RE1,DEMRESHEBIO,2066,0.0111
RE1,DEMRESHEBIO,2067,0.0111
RE1,DEMRESHEBIO,2068,0.0111
RE1,DEMRESHEBIO,2069,0.0111
RE1,DEMRESHEBIO,2070,0.0111
RE1,DEMCOMELC,2015,0.0153
RE1,DEMCOMELC,2016,0.0153
RE1,DEMCOMELC,2017,0.0153
RE1,DEMCOMELC,2018,0.0153
RE1,DEMCOMELC,2019,0.0153
RE1,DEMCOMELC,2020,0.0153
RE1,DEMCOMELC,2021,0.0153
RE1,DEMCOMELC,2022,0.0097
RE1,DEMCOMELC,2023,0.0079
RE1,DEMCOMELC,2024,0.0238
RE1,DEMCOMELC,2025,0.024
RE1,DEMCOMELC,2026,0.0242
RE1,DEMCOMELC,2027,0.0244
RE1,DEMCOMELC,2028,0.0246
RE1,DEMCOMELC,2029,0.0248
RE1,DEMCOMELC,2030,0.025
RE1,DEMCOMELC,2031,0.0253
RE1,DEMCOMELC,2032,0.0256
RE1,DEMCOMELC,2033,0.0259
RE1,DEMCOMELC,2034,0.0262
RE1,DEMCOMELC,2035,0.0269
RE1,DEMCOMELC,2036,0.0276
RE1,DEMCOMELC,2037,0.0282
RE1,DEMCOMELC,2038,0.0289
RE1,DEMCOMELC,2039,0.0295
RE1,DEMCOMELC,2040,0.0296
RE1,DEMCOMELC,2041,0.0298
RE1,DEMCOMELC,2042,0.0299
RE1,DEMCOMELC,2043,0.03
RE1,DEMCOMELC,2044,0.0302
RE1,DEMCOMELC,2045,0.0303
RE1,DEMCOMELC,2046,0.0307
RE1,DEMCOMELC,2047,0.0316
RE1,DEMCOMELC,2048,0.0326
RE1,DEMCOMELC,2049,0.0335
RE1,DEMCOMELC,2050,0.0349
RE1,DEMCOMELC,2051,0.0364
RE1,DEMCOMELC,2052,0.0378
RE1,DEMCOMELC,2053,0.0393
RE1,DEMCOMELC,2054,0.0408
RE1,DEMCOMELC,2055,0.0362
RE1,DEMCOMELC,2056,0.0348
RE1,DEMCOMELC,2057,0.0329
RE1,DEMCOMELC,2058,0.0309
RE1,DEMCOMELC,2059,0.0274
RE1,DEMCOMELC,2060,0.0245
RE1,DEMCOMELC,2061,0.025
RE1,DEMCOMELC,2062,0.005
RE1,DEMCOMELC,2063,0.0055
RE1,DEMCOMELC,2064,0.0041
RE1,DEMCOMELC,2065,0.0015
RE1,DEMCOMELC,2066,0.0016
RE1,DEMCOMELC,2067,0.0016
RE1,DEMCOMELC,2068,0.0016
RE1,DEMCOMELC,2069,0.0012
RE1,DEMCOMELC,2070,0.0044
RE1,COMENEFFGD,2025,0.0002
RE1,COMENEFFGD,2026,0.0004
RE1,COMENEFFGD,2027,0.0006
RE1,COMENEFFGD,2028,0.0008
RE1,COMENEFFGD,2029,0.001
RE1,COMENEFFGD,2030,0.0012
RE1,COMENEFFGD,2031,0.0014
RE1,COMENEFFGD,2032,0.0016
RE1,COMENEFFGD,2033,0.0018
RE1,COMENEFFGD,2034,0.002
RE1,COMENEFFGD,2035,0.002
RE1,COMENEFFGD,2036,0.002
RE1,COMENEFFGD,2037,0.002
RE1,COMENEFFGD,2038,0.002
RE1,COMENEFFGD,2039,0.002
RE1,COMENEFFGD,2040,0.0022
RE1,COMENEFFGD,2041,0.0024
RE1,COMENEFFGD,2042,0.0026
RE1,COMENEFFGD,2043,0.0028
RE1,COMENEFFGD,2044,0.0031
RE1,COMENEFFGD,2045,0.0033
RE1,COMENEFFGD,2046,0.0031
RE1,COMENEFFGD,2047,0.0028
RE1,COMENEFFGD,2048,0.0026
RE1,COMENEFFGD,2049,0.0024
RE1,COMENEFFGD,2050,0.002
RE1,COMENEFFGD,2051,0.0016
RE1,COMENEFFGD,2052,0.0012
RE1,COMENEFFGD,2053,0.0008
RE1,COMENEFFGD,2054,0.0004
RE1,COMENEFFDP,2025,0.0002
RE1,COMENEFFDP,2026,0.0004
RE1,COMENEFFDP,2027,0.0006
RE1,COMENEFFDP,2028,0.0008
RE1,COMENEFFDP,2029,0.001
RE1,COMENEFFDP,2030,0.0012
RE1,COMENEFFDP,2031,0.0014
RE1,COMENEFFDP,2032,0.0016
RE1,COMENEFFDP,2033,0.0018
RE1,COMENEFFDP,2034,0.002
RE1,COMENEFFDP,2035,0.002
RE1,COMENEFFDP,2036,0.002
RE1,COMENEFFDP,2037,0.002
RE1,COMENEFFDP,2038,0.002
RE1,COMENEFFDP,2039,0.002
RE1,COMENEFFDP,2040,0.0022
RE1,COMENEFFDP,2041,0.0024
RE1,COMENEFFDP,2042,0.0026
RE1,COMENEFFDP,2043,0.0028
RE1,COMENEFFDP,2044,0.0031
RE1,COMENEFFDP,2045,0.0033
RE1,COMENEFFDP,2046,0.0035
RE1,COMENEFFDP,2047,0.0033
RE1,COMENEFFDP,2048,0.0031
RE1,COMENEFFDP,2049,0.0028
RE1,COMENEFFDP,2050,0.0024
RE1,COMENEFFDP,2051,0.002
RE1,COMENEFFDP,2052,0.0016
RE1,COMENEFFDP,2053,0.0012
RE1,COMENEFFDP,2054,0.0008
RE1,COMENEFFDP,2055,0.005
RE1,COMENEFFDP,2056,0.0065
RE1,COMENEFFDP,2057,0.0083
RE1,COMENEFFDP,2058,0.0102
RE1,COMENEFFDP,2059,0.0133
RE1,COMENEFFDP,2060,0.0159
RE1,COMENEFFDP,2061,0.0159
RE1,COMENEFFDP,2062,0.0317
RE1,COMENEFFDP,2063,0.0317
RE1,COMENEFFDP,2064,0.0332
RE1,COMENEFFDP,2065,0.0356
RE1,COMENEFFDP,2066,0.036
RE1,COMENEFFDP,2067,0.0364
RE1,COMENEFFDP,2068,0.0368
RE1,COMENEFFDP,2069,0.0375
RE1,COMENEFFDP,2070,0.0355
RE1,DEMCOMHEBIO,2015,0.003
RE1,DEMCOMHEBIO,2016,0.003
RE1,DEMCOMHEBIO,2017,0.003
RE1,DEMCOMHEBIO,2018,0.003
RE1,DEMCOMHEBIO,2019,0.003
RE1,DEMCOMHEBIO,2020,0.003
RE1,DEMCOMHEBIO,2021,0.003
RE1,DEMCOMHEBIO,2022,0.0031
RE1,DEMCOMHEBIO,2023,0.0032
RE1,DEMCOMHEBIO,2024,0.0033
RE1,DEMCOMHEBIO,2025,0.0034
RE1,DEMCOMHEBIO,2026,0.0034
RE1,DEMCOMHEBIO,2027,0.0035
RE1,DEMCOMHEBIO,2028,0.0036
RE1,DEMCOMHEBIO,2029,0.0037
RE1,DEMCOMHEBIO,2030,0.0038
RE1,DEMCOMHEBIO,2031,0.0038
RE1,DEMCOMHEBIO,2032,0.0039
RE1,DEMCOMHEBIO,2033,0.004
RE1,DEMCOMHEBIO,2034,0.0041
RE1,DEMCOMHEBIO,2035,0.0041
RE1,DEMCOMHEBIO,2036,0.0042
RE1,DEMCOMHEBIO,2037,0.0043
RE1,DEMCOMHEBIO,2038,0.0044
RE1,DEMCOMHEBIO,2039,0.0045
RE1,DEMCOMHEBIO,2040,0.0045
RE1,DEMCOMHEBIO,2041,0.0046
RE1,DEMCOMHEBIO,2042,0.0047
RE1,DEMCOMHEBIO,2043,0.0048
RE1,DEMCOMHEBIO,2044,0.0049
RE1,DEMCOMHEBIO,2045,0.0049
RE1,DEMCOMHEBIO,2046,0.005
RE1,DEMCOMHEBIO,2047,0.0051
RE1,DEMCOMHEBIO,2048,0.0052
RE1,DEMCOMHEBIO,2049,0.0053
RE1,DEMCOMHEBIO,2050,0.0053
RE1,DEMCOMHEBIO,2051,0.0053
RE1,DEMCOMHEBIO,2052,0.0053
RE1,DEMCOMHEBIO,2053,0.0053
RE1,DEMCOMHEBIO,2054,0.0053
RE1,DEMCOMHEBIO,2055,0.0053
RE1,DEMCOMHEBIO,2056,0.0053
RE1,DEMCOMHEBIO,2057,0.0053
RE1,DEMCOMHEBIO,2058,0.0053
RE1,DEMCOMHEBIO,2059,0.0053
RE1,DEMCOMHEBIO,2060,0.0053
RE1,DEMCOMHEBIO,2061,0.0053
RE1,DEMCOMHEBIO,2062,0.0053
RE1,DEMCOMHEBIO,2063,0.0053
RE1,DEMCOMHEBIO,2064,0.0053
RE1,DEMCOMHEBIO,2065,0.0053
RE1,DEMCOMHEBIO,2066,0.0053
RE1,DEMCOMHEBIO,2067,0.0053
RE1,DEMCOMHEBIO,2068,0.0053
RE1,DEMCOMHEBIO,2069,0.0053
RE1,DEMCOMHEBIO,2070,0.0053
RE1,BSTOPINDELC,2015,26085388.0
RE1,BSTOPINDELC,2024,13427304.0
RE1,BSTOPRESELC,2024,164602270.0
RE1,BSTOPCOMELC,2022,128230650.0
RE1,BSTOPCOMELC,2023,153130110.0
RE1,DEMINDHECOA,2015,0.0577
RE1,DEMINDHECOA,2016,0.0577
RE1,DEMINDHECOA,2017,0.0577
RE1,DEMINDHECOA,2018,0.0577
RE1,DEMINDHECOA,2019,0.0577
RE1,DEMINDHECOA,2020,0.0577
RE1,DEMINDHECOA,2021,0.0577
RE1,DEMINDHECOA,2022,0.0591
RE1,DEMINDHECOA,2023,0.0605
RE1,DEMINDHECOA,2024,0.0619
RE1,DEMINDHECOA,2025,0.0633
RE1,DEMINDHECOA,2026,0.0647
RE1,DEMINDHECOA,2027,0.0662
RE1,DEMINDHECOA,2028,0.0676
RE1,DEMINDHECOA,2029,0.069
RE1,DEMINDHECOA,2030,0.0704
RE1,DEMINDHECOA,2031,0.0718
RE1,DEMINDHECOA,2032,0.0732
RE1,DEMINDHECOA,2033,0.0747
RE1,DEMINDHECOA,2034,0.0761
RE1,DEMINDHECOA,2035,0.0775
RE1,DEMINDHECOA,2036,0.0789
RE1,DEMINDHECOA,2037,0.0803
RE1,DEMINDHECOA,2038,0.0817
RE1,DEMINDHECOA,2039,0.0832
RE1,DEMINDHECOA,2040,0.0846
RE1,DEMINDHECOA,2041,0.086
RE1,DEMINDHECOA,2042,0.0874
RE1,DEMINDHECOA,2043,0.0888
RE1,DEMINDHECOA,2044,0.0902
RE1,DEMINDHECOA,2045,0.0917
RE1,DEMINDHECOA,2046,0.0931
RE1,DEMINDHECOA,2047,0.0945
RE1,DEMINDHECOA,2048,0.0959
RE1,DEMINDHECOA,2049,0.0973
RE1,DEMINDHECOA,2050,0.0987
RE1,DEMINDHECOA,2051,0.0987
RE1,DEMINDHECOA,2052,0.0987
RE1,DEMINDHECOA,2053,0.0987
RE1,DEMINDHECOA,2054,0.0987
RE1,DEMINDHECOA,2055,0.0987
RE1,DEMINDHECOA,2056,0.0987
RE1,DEMINDHECOA,2057,0.0987
RE1,DEMINDHECOA,2058,0.0987
RE1,DEMINDHECOA,2059,0.0987
RE1,DEMINDHECOA,2060,0.0987
RE1,DEMINDHECOA,2061,0.0987
RE1,DEMINDHECOA,2062,0.0987
RE1,DEMINDHECOA,2063,0.0987
RE1,DEMINDHECOA,2064,0.0987
RE1,DEMINDHECOA,2065,0.0987
RE1,DEMINDHECOA,2066,0.0987
RE1,DEMINDHECOA,2067,0.0987
RE1,DEMINDHECOA,2068,0.0987
RE1,DEMINDHECOA,2069,0.0987
RE1,DEMINDHECOA,2070,0.0959
