r,t,y,AnnualFixedOperatingCost
RE1,DEMRESCKNBIO,2049,11.805
RE1,DEMRESCKNBIO,2050,11.8954
RE1,DEMRESCKNBIO,2051,11.9881
RE1,DEMRESCKNBIO,2052,12.0816
RE1,DEMRESCKNBIO,2053,12.1757
RE1,DEMRESCKNBIO,2054,12.2706
RE1,DEMRESCKNBIO,2055,12.3663
RE1,DEMRESCKNBIO,2056,12.4627
RE1,DEMRESCKNBIO,2057,12.5598
RE1,DEMRESCKNBIO,2058,12.6577
RE1,DEMRESCKNBIO,2059,12.7563
RE1,DEMRESCKNBIO,2060,12.8558
RE1,DEMRESCKNBIO,2061,12.956
RE1,DEMRESCKNBIO,2062,13.0569
RE1,DEMRESCKNBIO,2063,13.1587
RE1,DEMRESCKNBIO,2064,13.2613
RE1,DEMRESCKNBIO,2065,13.3646
RE1,DEMRESCKNBIO,2066,13.4688
RE1,DEMRESCKNBIO,2067,13.5738
RE1,DEMRESCKNBIO,2068,13.6796
RE1,DEMRESCKNBIO,2069,13.7862
RE1,DEMRESCKNBIO,2070,13.8936
RE1,DEMRESHEBIO,2015,37.3789
RE1,DEMRESHEBIO,2016,37.4049
RE1,DEMRESHEBIO,2017,37.4049
RE1,DEMRESHEBIO,2018,37.431
RE1,DEMRESHEBIO,2019,37.431
RE1,DEMRESHEBIO,2020,37.457
RE1,DEMRESHEBIO,2021,37.483
RE1,DEMRESHEBIO,2022,38.4524
RE1,DEMRESHEBIO,2023,39.4492
RE1,DEMRESHEBIO,2024,40.4473
RE1,DEMRESHEBIO,2025,41.4467
RE1,DEMRESHEBIO,2026,42.4476
RE1,DEMRESHEBIO,2027,43.4196
RE1,DEMRESHEBIO,2028,44.4225
RE1,DEMRESHEBIO,2029,45.4266
RE1,DEMRESHEBIO,2030,46.4321
RE1,DEMRESHEBIO,2031,47.439
RE1,DEMRESHEBIO,2032,48.4472
RE1,DEMRESHEBIO,2033,49.4568
RE1,DEMRESHEBIO,2034,50.4677
RE1,DEMRESHEBIO,2035,51.4799
RE1,DEMRESHEBIO,2036,52.4935
RE1,DEMRESHEBIO,2037,53.5453
RE1,DEMRESHEBIO,2038,54.5622
RE1,DEMRESHEBIO,2039,55.5805
RE1,DEMRESHEBIO,2040,56.6002
RE1,DEMRESHEBIO,2041,57.6607
RE1,DEMRESHEBIO,2042,58.6837
RE1,DEMRESHEBIO,2043,59.7489
RE1,DEMRESHEBIO,2044,60.7753
RE1,DEMRESHEBIO,2045,61.8452
RE1,DEMRESHEBIO,2046,62.9178
RE1,DEMRESHEBIO,2047,63.9496
RE1,DEMRESHEBIO,2048,65.0269
RE1,DEMRESHEBIO,2049,66.1069
RE1,DEMRESHEBIO,2050,67.1441
RE1,DEMRESHEBIO,2051,67.2352
RE1,DEMRESHEBIO,2052,67.3263
RE1,DEMRESHEBIO,2053,67.4174
RE1,DEMRESHEBIO,2054,67.5085
RE1,DEMRESHEBIO,2055,67.6451
RE1,DEMRESHEBIO,2056,67.6907
RE1,DEMRESHEBIO,2057,67.8274
RE1,DEMRESHEBIO,2058,67.9185
RE1,DEMRESHEBIO,2059,68.0096
RE1,DEMRESHEBIO,2060,68.1462
RE1,DEMRESHEBIO,2061,68.2373
RE1,DEMRESHEBIO,2062,68.2829
RE1,DEMRESHEBIO,2063,68.3284
RE1,DEMRESHEBIO,2064,68.374
RE1,DEMRESHEBIO,2065,68.374
RE1,DEMRESHEBIO,2066,68.4195
RE1,DEMRESHEBIO,2067,68.4195
RE1,DEMRESHEBIO,2068,68.4195
RE1,DEMRESHEBIO,2069,68.4651
RE1,DEMRESHEBIO,2070,68.4651
RE1,DEMRESHEOIL,2036,-0.0
RE1,DEMRESHEOIL,2037,-0.0
RE1,DEMRESHEOIL,2051,0.0
RE1,DEMRESHEOIL,2052,0.0
RE1,DEMRESHEOIL,2053,0.0
RE1,DEMRESHEOIL,2056,-0.0
RE1,DEMRESHEOIL,2057,-0.0
RE1,DEMRESHEOIL,2058,-0.0
RE1,DEMRESHEOIL,2059,-0.0
RE1,DEMRESHEOIL,2060,-0.0
RE1,DEMRESHEOIL,2061,-0.0
RE1,DEMRESHEOIL,2062,-0.0
RE1,DEMRESHEOIL,2063,-0.0
RE1,DEMRESHEOIL,2067,-0.0
RE1,DEMRESHEOIL,2068,-0.0
RE1,DEMCOMHEOIL,2052,-0.0
RE1,DEMCOMHEOIL,2062,-0.0
RE1,DEMCOMHEOIL,2065,-0.0
RE1,DEMCOMHEOIL,2066,-0.0
RE1,DEMCOMHEBIO,2015,18.0225
RE1,DEMCOMHEBIO,2016,18.035
RE1,DEMCOMHEBIO,2017,18.035
RE1,DEMCOMHEBIO,2018,18.0476
RE1,DEMCOMHEBIO,2019,18.0476
RE1,DEMCOMHEBIO,2020,18.0601
RE1,DEMCOMHEBIO,2021,18.0727
RE1,DEMCOMHEBIO,2022,18.5401
RE1,DEMCOMHEBIO,2023,19.0206
RE1,DEMCOMHEBIO,2024,19.5019
RE1,DEMCOMHEBIO,2025,19.9838
RE1,DEMCOMHEBIO,2026,20.4663
RE1,DEMCOMHEBIO,2027,20.935
RE1,DEMCOMHEBIO,2028,21.4185
RE1,DEMCOMHEBIO,2029,21.9027
RE1,DEMCOMHEBIO,2030,22.3875
RE1,DEMCOMHEBIO,2031,22.873
RE1,DEMCOMHEBIO,2032,23.3591
RE1,DEMCOMHEBIO,2033,23.8459
RE1,DEMCOMHEBIO,2034,24.3333
RE1,DEMCOMHEBIO,2035,24.8213
RE1,DEMCOMHEBIO,2036,25.31
RE1,DEMCOMHEBIO,2037,25.8172
RE1,DEMCOMHEBIO,2038,26.3075
RE1,DEMCOMHEBIO,2039,26.7985
RE1,DEMCOMHEBIO,2040,27.2901
RE1,DEMCOMHEBIO,2041,27.8014
RE1,DEMCOMHEBIO,2042,28.2947
RE1,DEMCOMHEBIO,2043,28.8083
RE1,DEMCOMHEBIO,2044,29.3031
RE1,DEMCOMHEBIO,2045,29.819
RE1,DEMCOMHEBIO,2046,30.3362
RE1,DEMCOMHEBIO,2047,30.8337
RE1,DEMCOMHEBIO,2048,31.3531
RE1,DEMCOMHEBIO,2049,31.8738
RE1,DEMCOMHEBIO,2050,32.3739
RE1,DEMCOMHEBIO,2051,32.4178
RE1,DEMCOMHEBIO,2052,32.4618
RE1,DEMCOMHEBIO,2053,32.5057
RE1,DEMCOMHEBIO,2054,32.5496
RE1,DEMCOMHEBIO,2055,32.6155
RE1,DEMCOMHEBIO,2056,32.6375
RE1,DEMCOMHEBIO,2057,32.7033
RE1,DEMCOMHEBIO,2058,32.7473
RE1,DEMCOMHEBIO,2059,32.7912
RE1,DEMCOMHEBIO,2060,32.8571
RE1,DEMCOMHEBIO,2061,32.901
RE1,DEMCOMHEBIO,2062,32.923
RE1,DEMCOMHEBIO,2063,32.9449
RE1,DEMCOMHEBIO,2064,32.9669
RE1,DEMCOMHEBIO,2065,32.9669
RE1,DEMCOMHEBIO,2066,32.9889
RE1,DEMCOMHEBIO,2067,32.9889
RE1,DEMCOMHEBIO,2068,32.9889
RE1,DEMCOMHEBIO,2069,33.0108
RE1,DEMCOMHEBIO,2070,33.0108
RE1,BSTOPINDELC,2015,26961856.0
RE1,BSTOPINDELC,2024,13878461.0
RE1,BSTOPRESELC,2024,170132900.0
RE1,BSTOPCOMELC,2022,132539200.0
RE1,BSTOPCOMELC,2023,158275280.0
RE1,DEMINDHECOA,2015,641.5312
RE1,DEMINDHECOA,2016,641.5312
RE1,DEMINDHECOA,2017,641.5312
RE1,DEMINDHECOA,2018,641.5312
RE1,DEMINDHECOA,2019,641.5312
RE1,DEMINDHECOA,2020,641.5312
RE1,DEMINDHECOA,2021,641.5312
RE1,DEMINDHECOA,2022,657.2873
RE1,DEMINDHECOA,2023,673.0435
RE1,DEMINDHECOA,2024,688.7996
RE1,DEMINDHECOA,2025,704.5558
RE1,DEMINDHECOA,2026,720.3119
RE1,DEMINDHECOA,2027,736.068
RE1,DEMINDHECOA,2028,751.8242
RE1,DEMINDHECOA,2029,767.5803
RE1,DEMINDHECOA,2030,783.3365
RE1,DEMINDHECOA,2031,799.0926
RE1,DEMINDHECOA,2032,814.8488
RE1,DEMINDHECOA,2033,830.6049
RE1,DEMINDHECOA,2034,846.361
RE1,DEMINDHECOA,2035,862.1172
RE1,DEMINDHECOA,2036,877.8733
RE1,DEMINDHECOA,2037,893.6295
RE1,DEMINDHECOA,2038,909.3856
RE1,DEMINDHECOA,2039,925.1417
RE1,DEMINDHECOA,2040,940.8979
RE1,DEMINDHECOA,2041,956.654
RE1,DEMINDHECOA,2042,972.4102
RE1,DEMINDHECOA,2043,988.1663
RE1,DEMINDHECOA,2044,1003.9224
RE1,DEMINDHECOA,2045,1019.6786
RE1,DEMINDHECOA,2046,1035.4347
RE1,DEMINDHECOA,2047,1051.1909
RE1,DEMINDHECOA,2048,1066.947
RE1,DEMINDHECOA,2049,1082.7031
RE1,DEMINDHECOA,2050,1098.4593
RE1,DEMINDHECOA,2051,1098.4593
RE1,DEMINDHECOA,2052,1098.4593
RE1,DEMINDHECOA,2053,1098.4593
RE1,DEMINDHECOA,2054,1098.4593
RE1,DEMINDHECOA,2055,1098.4593
RE1,DEMINDHECOA,2056,1098.4593
RE1,DEMINDHECOA,2057,1098.4593
RE1,DEMINDHECOA,2058,1098.4593
RE1,DEMINDHECOA,2059,1098.4593
RE1,DEMINDHECOA,2060,1098.4593
RE1,DEMINDHECOA,2061,1098.4593
RE1,DEMINDHECOA,2062,1098.4593
RE1,DEMINDHECOA,2063,1098.4593
RE1,DEMINDHECOA,2064,1098.4593
RE1,DEMINDHECOA,2065,1098.4593
RE1,DEMINDHECOA,2066,1098.4593
RE1,DEMINDHECOA,2067,1098.4593
RE1,DEMINDHECOA,2068,1098.4593
RE1,DEMINDHECOA,2069,1098.4593
RE1,DEMINDHECOA,2070,1066.947
