r,t,f,y,UseByTechnologyAnnual
RE1,DEMRESHEBIO,BIO,2037,140.7382
RE1,DEMRESHEBIO,BIO,2038,142.3596
RE1,DEMRESHEBIO,BIO,2039,143.9784
RE1,DEMRESHEBIO,BIO,2040,145.5949
RE1,DEMRESHEBIO,BIO,2041,147.2087
RE1,DEMRESHEBIO,BIO,2042,148.8207
RE1,DEMRESHEBIO,BIO,2043,150.431
RE1,DEMRESHEBIO,BIO,2044,152.0395
RE1,DEMRESHEBIO,BIO,2045,153.6465
RE1,DEMRESHEBIO,BIO,2046,154.8643
RE1,DEMRESHEBIO,BIO,2047,156.0812
RE1,DEMRESHEBIO,BIO,2048,157.2976
RE1,DEMRESHEBIO,BIO,2049,158.5132
RE1,DEMRESHEBIO,BIO,2050,159.7282
RE1,DEMRESHEBIO,BIO,2051,160.9731
RE1,DEMRESHEBIO,BIO,2052,162.2277
RE1,DEMRESHEBIO,BIO,2053,163.4921
RE1,DEMRESHEBIO,BIO,2054,164.7663
RE1,DEMRESHEBIO,BIO,2055,166.0505
RE1,DEMRESHEBIO,BIO,2056,167.3446
RE1,DEMRESHEBIO,BIO,2057,168.6489
RE1,DEMRESHEBIO,BIO,2058,169.9634
RE1,DEMRESHEBIO,BIO,2059,171.2881
RE1,DEMRESHEBIO,BIO,2060,172.6232
RE1,DEMRESHEBIO,BIO,2061,173.9685
RE1,DEMRESHEBIO,BIO,2062,175.3244
RE1,DEMRESHEBIO,BIO,2063,176.691
RE1,DEMRESHEBIO,BIO,2064,178.0681
RE1,DEMRESHEBIO,BIO,2065,179.4559
RE1,DEMRESHEBIO,BIO,2066,180.8546
RE1,DEMRESHEBIO,BIO,2067,182.2642
RE1,DEMRESHEBIO,BIO,2068,183.6848
RE1,DEMRESHEBIO,BIO,2069,185.1163
RE1,DEMRESHEBIO,BIO,2070,186.5592
RE1,DEMTRABUSELC,ELCEV,2050,784.2379
RE1,DEMTRABUSELC,ELCEV,2051,790.2102
RE1,DEMTRABUSELC,ELCEV,2052,796.2287
RE1,DEMTRABUSELC,ELCEV,2053,802.2937
RE1,DEMTRABUSELC,ELCEV,2054,808.4057
RE1,DEMTRABUSELC,ELCEV,2055,814.5649
RE1,DEMTRABUSELC,ELCEV,2056,820.7718
RE1,DEMTRABUSELC,ELCEV,2057,827.0266
RE1,DEMTRABUSELC,ELCEV,2058,833.33
RE1,DEMTRABUSELC,ELCEV,2059,839.6821
RE1,DEMTRABUSELC,ELCEV,2060,846.0832
RE1,DEMTRABUSELC,ELCEV,2061,852.534
RE1,DEMTRABUSELC,ELCEV,2062,859.0347
RE1,DEMTRABUSELC,ELCEV,2063,865.5857
RE1,DEMTRABUSELC,ELCEV,2064,872.1874
RE1,DEMTRABUSELC,ELCEV,2065,878.8402
RE1,DEMTRABUSELC,ELCEV,2066,885.5446
RE1,DEMTRABUSELC,ELCEV,2067,892.3007
RE1,DEMTRABUSELC,ELCEV,2068,899.1092
RE1,DEMTRABUSELC,ELCEV,2069,905.9705
RE1,DEMTRABUSELC,ELCEV,2070,912.8849
RE1,DEMTRABUSGSL,LFO,2015,1699.2141
RE1,DEMTRABUSGSL,LFO,2016,1764.3436
RE1,DEMTRABUSGSL,LFO,2017,1804.9055
RE1,DEMTRABUSGSL,LFO,2018,1848.6493
RE1,DEMTRABUSGSL,LFO,2019,1890.9145
RE1,DEMTRABUSGSL,LFO,2020,1933.1701
RE1,DEMTRABUSGSL,LFO,2021,1966.9274
RE1,DEMTRABUSGSL,LFO,2022,2000.6778
RE1,DEMTRABUSGSL,LFO,2023,2034.422
RE1,DEMTRABUSGSL,LFO,2024,2068.1603
RE1,DEMTRABUSGSL,LFO,2025,2101.8929
RE1,DEMTRABUSGSL,LFO,2026,2139.4642
RE1,DEMTRABUSGSL,LFO,2027,2177.0291
RE1,DEMTRABUSGSL,LFO,2028,2214.5882
RE1,DEMTRABUSGSL,LFO,2029,2252.1417
RE1,DEMTRABUSGSL,LFO,2030,2289.6898
RE1,DEMTRABUSGSL,LFO,2031,2320.7602
RE1,DEMTRABUSGSL,LFO,2032,2351.8221
RE1,DEMTRABUSGSL,LFO,2033,2382.8759
RE1,DEMTRABUSGSL,LFO,2034,2413.9221
RE1,DEMTRABUSGSL,LFO,2035,2444.9609
RE1,DEMTRABUSGSL,LFO,2036,2473.2572
RE1,DEMTRABUSGSL,LFO,2037,2501.5493
RE1,DEMTRABUSGSL,LFO,2038,2529.8372
RE1,DEMTRABUSGSL,LFO,2039,2558.1215
RE1,DEMTRABUSGSL,LFO,2040,2586.4021
RE1,DEMTRABUSGSL,LFO,2041,2613.3122
RE1,DEMTRABUSGSL,LFO,2042,2640.2194
RE1,DEMTRABUSGSL,LFO,2043,2667.1243
RE1,DEMTRABUSGSL,LFO,2044,2694.0264
RE1,DEMTRABUSGSL,LFO,2045,2720.9262
RE1,DEMTRABUSGSL,LFO,2046,2741.9596
RE1,DEMTRABUSGSL,LFO,2047,2762.9919
RE1,DEMTRABUSGSL,LFO,2048,2784.0231
RE1,DEMTRABUSGSL,LFO,2049,2805.0533
RE1,DEMTRACARELC,ELCEV,2050,911.4117
RE1,DEMTRACARELC,ELCEV,2051,918.3524
RE1,DEMTRACARELC,ELCEV,2052,925.3469
RE1,DEMTRACARELC,ELCEV,2053,932.3954
RE1,DEMTRACARELC,ELCEV,2054,939.4985
RE1,DEMTRACARELC,ELCEV,2055,946.6565
RE1,DEMTRACARELC,ELCEV,2056,953.8699
RE1,DEMTRACARELC,ELCEV,2057,961.1391
RE1,DEMTRACARELC,ELCEV,2058,968.4645
RE1,DEMTRACARELC,ELCEV,2059,975.8467
RE1,DEMTRACARELC,ELCEV,2060,983.2859
RE1,DEMTRACARELC,ELCEV,2061,990.7828
RE1,DEMTRACARELC,ELCEV,2062,998.3376
RE1,DEMTRACARELC,ELCEV,2063,1005.951
RE1,DEMTRACARELC,ELCEV,2064,1013.6232
RE1,DEMTRACARELC,ELCEV,2065,1021.3549
RE1,DEMTRACARELC,ELCEV,2066,1029.1464
RE1,DEMTRACARELC,ELCEV,2067,1036.9982
RE1,DEMTRACARELC,ELCEV,2068,1044.9108
RE1,DEMTRACARELC,ELCEV,2069,1052.8847
RE1,DEMTRACARELC,ELCEV,2070,1060.9203
RE1,DEMTRACARGSL,LFO,2015,2468.4525
RE1,DEMTRACARGSL,LFO,2016,2563.0667
RE1,DEMTRACARGSL,LFO,2017,2621.9908
RE1,DEMTRACARGSL,LFO,2018,2685.5378
RE1,DEMTRACARGSL,LFO,2019,2746.9366
RE1,DEMTRACARGSL,LFO,2020,2808.3213
RE1,DEMTRACARGSL,LFO,2021,2857.3605
RE1,DEMTRACARGSL,LFO,2022,2906.3901
RE1,DEMTRACARGSL,LFO,2023,2955.4102
RE1,DEMTRACARGSL,LFO,2024,3004.4219
RE1,DEMTRACARGSL,LFO,2025,3053.4253
RE1,DEMTRACARGSL,LFO,2026,3108.0051
RE1,DEMTRACARGSL,LFO,2027,3162.576
RE1,DEMTRACARGSL,LFO,2028,3217.1381
RE1,DEMTRACARGSL,LFO,2029,3271.6921
RE1,DEMTRACARGSL,LFO,2030,3326.2386
RE1,DEMTRACARGSL,LFO,2031,3371.3746
RE1,DEMTRACARGSL,LFO,2032,3416.4985
RE1,DEMTRACARGSL,LFO,2033,3461.6102
RE1,DEMTRACARGSL,LFO,2034,3506.711
RE1,DEMTRACARGSL,LFO,2035,3551.8015
RE1,DEMTRACARGSL,LFO,2036,3592.9073
RE1,DEMTRACARGSL,LFO,2037,3634.0073
RE1,DEMTRACARGSL,LFO,2038,3675.1015
RE1,DEMTRACARGSL,LFO,2039,3716.19
RE1,DEMTRACARGSL,LFO,2040,3757.2734
RE1,DEMTRACARGSL,LFO,2041,3796.3658
RE1,DEMTRACARGSL,LFO,2042,3835.454
RE1,DEMTRACARGSL,LFO,2043,3874.5387
RE1,DEMTRACARGSL,LFO,2044,3913.6195
RE1,DEMTRACARGSL,LFO,2045,3952.6968
RE1,DEMTRACARGSL,LFO,2046,3983.2523
RE1,DEMTRACARGSL,LFO,2047,4013.806
RE1,DEMTRACARGSL,LFO,2048,4044.3582
RE1,DEMTRACARGSL,LFO,2049,4074.9086
RE1,DEMTRAEVC,ELC003,2024,344.3487
RE1,DEMTRAEVC,ELC003,2025,349.9651
RE1,DEMTRAEVC,ELC003,2026,356.2208
RE1,DEMTRAEVC,ELC003,2027,362.4754
RE1,DEMTRAEVC,ELC003,2028,368.7289
RE1,DEMTRAEVC,ELC003,2029,374.9815
RE1,DEMTRAEVC,ELC003,2030,381.2334
RE1,DEMTRAEVC,ELC003,2031,386.4066
RE1,DEMTRAEVC,ELC003,2032,391.5784
RE1,DEMTRAEVC,ELC003,2033,396.7488
RE1,DEMTRAEVC,ELC003,2034,401.918
RE1,DEMTRAEVC,ELC003,2035,407.086
RE1,DEMTRAEVC,ELC003,2036,411.7973
RE1,DEMTRAEVC,ELC003,2037,416.5079
RE1,DEMTRAEVC,ELC003,2038,421.2179
RE1,DEMTRAEVC,ELC003,2039,425.9273
RE1,DEMTRAEVC,ELC003,2040,430.636
RE1,DEMTRAEVC,ELC003,2041,435.1165
RE1,DEMTRAEVC,ELC003,2042,439.5966
RE1,DEMTRAEVC,ELC003,2043,444.0762
RE1,DEMTRAEVC,ELC003,2044,448.5554
RE1,DEMTRAEVC,ELC003,2045,453.0342
RE1,DEMTRAEVC,ELC003,2046,456.5363
RE1,DEMTRAEVC,ELC003,2047,460.0381
RE1,DEMTRAEVC,ELC003,2048,463.5399
RE1,DEMTRAEVC,ELC003,2049,467.0414
RE1,DEMTRAEVC,ELC003,2050,2352.7138
RE1,DEMTRAEVC,ELC003,2051,2370.6307
RE1,DEMTRAEVC,ELC003,2052,2388.6861
RE1,DEMTRAEVC,ELC003,2053,2406.8811
RE1,DEMTRAEVC,ELC003,2054,2425.217
RE1,DEMTRAEVC,ELC003,2055,2443.6947
RE1,DEMTRAEVC,ELC003,2056,2462.3153
RE1,DEMTRAEVC,ELC003,2057,2481.08
RE1,DEMTRAEVC,ELC003,2058,2499.9899
RE1,DEMTRAEVC,ELC003,2059,2519.0461
RE1,DEMTRAEVC,ELC003,2060,2538.2497
RE1,DEMTRAEVC,ELC003,2061,2557.6021
RE1,DEMTRAEVC,ELC003,2062,2577.1041
RE1,DEMTRAEVC,ELC003,2063,2596.7572
RE1,DEMTRAEVC,ELC003,2064,2616.5623
RE1,DEMTRAEVC,ELC003,2065,2636.5207
RE1,DEMTRAEVC,ELC003,2066,2656.6337
RE1,DEMTRAEVC,ELC003,2067,2676.9023
RE1,DEMTRAEVC,ELC003,2068,2697.3279
RE1,DEMTRAEVC,ELC003,2069,2717.9116
RE1,DEMTRAEVC,ELC003,2070,2738.6547
RE1,DEMTRAMCYELC,ELCEV,2024,310.224
RE1,DEMTRAMCYELC,ELCEV,2025,315.284
RE1,DEMTRAMCYELC,ELCEV,2026,320.9197
RE1,DEMTRAMCYELC,ELCEV,2027,326.5544
RE1,DEMTRAMCYELC,ELCEV,2028,332.1882
RE1,DEMTRAMCYELC,ELCEV,2029,337.8212
RE1,DEMTRAMCYELC,ELCEV,2030,343.4534
RE1,DEMTRAMCYELC,ELCEV,2031,348.1141
RE1,DEMTRAMCYELC,ELCEV,2032,352.7733
RE1,DEMTRAMCYELC,ELCEV,2033,357.4314
RE1,DEMTRAMCYELC,ELCEV,2034,362.0883
RE1,DEMTRAMCYELC,ELCEV,2035,366.7441
RE1,DEMTRAMCYELC,ELCEV,2036,370.9885
RE1,DEMTRAMCYELC,ELCEV,2037,375.2324
RE1,DEMTRAMCYELC,ELCEV,2038,379.4756
RE1,DEMTRAMCYELC,ELCEV,2039,383.7182
RE1,DEMTRAMCYELC,ELCEV,2040,387.9603
RE1,DEMTRAMCYELC,ELCEV,2041,391.9968
RE1,DEMTRAMCYELC,ELCEV,2042,396.033
RE1,DEMTRAMCYELC,ELCEV,2043,400.0686
RE1,DEMTRAMCYELC,ELCEV,2044,404.104
RE1,DEMTRAMCYELC,ELCEV,2045,408.1389
RE1,DEMTRAMCYELC,ELCEV,2046,411.294
RE1,DEMTRAMCYELC,ELCEV,2047,414.4488
RE1,DEMTRAMCYELC,ELCEV,2048,417.6035
RE1,DEMTRAMCYELC,ELCEV,2049,420.758
RE1,DEMTRAMCYELC,ELCEV,2050,423.9124
RE1,DEMTRAMCYELC,ELCEV,2051,427.1407
RE1,DEMTRAMCYELC,ELCEV,2052,430.3939
RE1,DEMTRAMCYELC,ELCEV,2053,433.6723
RE1,DEMTRAMCYELC,ELCEV,2054,436.9761
RE1,DEMTRAMCYELC,ELCEV,2055,440.3053
RE1,DEMTRAMCYELC,ELCEV,2056,443.6604
RE1,DEMTRAMCYELC,ELCEV,2057,447.0414
RE1,DEMTRAMCYELC,ELCEV,2058,450.4486
RE1,DEMTRAMCYELC,ELCEV,2059,453.8822
RE1,DEMTRAMCYELC,ELCEV,2060,457.3423
RE1,DEMTRAMCYELC,ELCEV,2061,460.8292
RE1,DEMTRAMCYELC,ELCEV,2062,464.3431
RE1,DEMTRAMCYELC,ELCEV,2063,467.8842
RE1,DEMTRAMCYELC,ELCEV,2064,471.4527
RE1,DEMTRAMCYELC,ELCEV,2065,475.0488
RE1,DEMTRAMCYELC,ELCEV,2066,478.6727
RE1,DEMTRAMCYELC,ELCEV,2067,482.3248
RE1,DEMTRAMCYELC,ELCEV,2068,486.005
RE1,DEMTRAMCYELC,ELCEV,2069,489.7138
RE1,DEMTRAMCYELC,ELCEV,2070,493.4513
RE1,DEMTRAMCYGSL,LFO,2015,1148.1175
RE1,DEMTRAMCYGSL,LFO,2016,1192.124
RE1,DEMTRAMCYGSL,LFO,2017,1219.5305
RE1,DEMTRAMCYGSL,LFO,2018,1249.087
RE1,DEMTRAMCYGSL,LFO,2019,1277.645
RE1,DEMTRAMCYGSL,LFO,2020,1306.196
RE1,DEMTRAMCYGSL,LFO,2021,1329.005
RE1,DEMTRAMCYGSL,LFO,2022,1351.809
RE1,DEMTRAMCYGSL,LFO,2023,1374.6095
RE1,INDENEFFDP,ELC003,2024,346.6833
RE1,INDENEFFDP,ELC003,2025,353.211
RE1,INDENEFFDP,ELC003,2026,366.1673
RE1,INDENEFFDP,ELC003,2027,376.2866
RE1,INDENEFFDP,ELC003,2028,383.3272
RE1,INDENEFFDP,ELC003,2029,393.3659
RE1,INDENEFFDP,ELC003,2030,403.4046
RE1,INDENEFFDP,ELC003,2031,414.8787
RE1,INDENEFFDP,ELC003,2032,426.3529
RE1,INDENEFFDP,ELC003,2033,437.827
RE1,INDENEFFDP,ELC003,2034,438.8181
RE1,INDENEFFDP,ELC003,2035,450.0246
RE1,INDENEFFDP,ELC003,2036,459.0465
RE1,INDENEFFDP,ELC003,2037,468.0684
RE1,INDENEFFDP,ELC003,2038,477.0904
RE1,INDENEFFDP,ELC003,2039,486.1123
RE1,INDENEFFDP,ELC003,2040,483.9302
RE1,INDENEFFDP,ELC003,2041,503.9689
RE1,INDENEFFDP,ELC003,2042,512.8035
RE1,INDENEFFDP,ELC003,2043,521.6381
RE1,INDENEFFDP,ELC003,2044,530.4727
RE1,INDENEFFDP,ELC003,2045,539.3073
RE1,INDENEFFDP,ELC003,2046,545.459
RE1,INDENEFFDP,ELC003,2047,551.6106
RE1,INDENEFFDP,ELC003,2048,557.7622
RE1,INDENEFFDP,ELC003,2049,563.9138
RE1,INDENEFFDP,ELC003,2050,583.6838
RE1,INDENEFFDP,ELC003,2051,576.4244
RE1,INDENEFFDP,ELC003,2052,582.8543
RE1,INDENEFFDP,ELC003,2053,589.356
RE1,INDENEFFDP,ELC003,2054,595.9301
RE1,INDENEFFDP,ELC003,2055,602.5776
RE1,INDENEFFDP,ELC003,2056,609.2993
RE1,INDENEFFDP,ELC003,2057,616.0959
RE1,INDENEFFDP,ELC003,2058,622.9684
RE1,INDENEFFDP,ELC003,2059,608.8553
RE1,INDENEFFDP,ELC003,2060,657.3982
RE1,INDENEFFDP,ELC003,2061,644.0491
RE1,INDENEFFDP,ELC003,2062,651.2334
RE1,INDENEFFDP,ELC003,2063,658.4978
RE1,INDENEFFDP,ELC003,2064,665.8432
RE1,INDENEFFDP,ELC003,2065,673.2706
RE1,INDENEFFDP,ELC003,2066,680.7809
RE1,INDENEFFDP,ELC003,2067,688.3749
RE1,INDENEFFDP,ELC003,2068,696.0536
RE1,INDENEFFDP,ELC003,2069,703.8179
RE1,INDENEFFDP,ELC003,2070,616.6168
RE1,PWRBIO001,BIO,2015,171.9092
RE1,PWRBIO001,BIO,2016,196.5007
RE1,PWRBIO001,BIO,2017,221.0344
RE1,PWRBIO001,BIO,2018,233.2147
RE1,PWRBIO001,BIO,2019,233.2147
RE1,PWRBIO001,BIO,2020,245.6257
RE1,PWRBIO001,BIO,2021,257.9215
RE1,PWRBIO001,BIO,2022,257.9215
RE1,PWRBIO001,BIO,2023,257.9215
RE1,PWRBIO001,BIO,2024,257.9215
RE1,PWRBIO001,BIO,2025,257.9215
RE1,PWRBIO001,BIO,2026,257.9215
RE1,PWRBIO001,BIO,2027,257.9215
RE1,PWRBIO001,BIO,2028,257.9215
RE1,PWRBIO001,BIO,2029,257.9215
RE1,PWRBIO001,BIO,2030,257.9215
RE1,PWRBIO001,BIO,2031,86.0123
RE1,PWRBIO001,BIO,2032,86.0123
RE1,PWRBIO001,BIO,2033,86.0123
RE1,PWRBIO001,BIO,2034,86.0123
RE1,PWRBIO001,BIO,2035,86.0123
RE1,PWRBIO001,BIO,2036,86.0123
RE1,PWRBIO001,BIO,2037,86.0123
RE1,PWRBIO001,BIO,2038,86.0123
RE1,PWRBIO001,BIO,2039,86.0123
RE1,PWRBIO001,BIO,2040,75.2608
RE1,PWRBIO001,BIO,2041,81.2589
RE1,PWRBIO001,BIO,2042,86.0123
RE1,PWRBIO001,BIO,2043,75.2608
RE1,PWRBIO001,BIO,2044,75.2608
RE1,PWRBIO001,BIO,2045,75.2608
RE1,PWRBIO001,BIO,2046,53.7432
RE1,PWRBIO001,BIO,2047,32.2762
RE1,PWRBIO001,BIO,2048,21.6186
RE1,PWRBIO001,BIO,2049,21.6186
RE1,PWRBIO001,BIO,2050,10.7588
RE1,PWRCOA001,COA,2015,411.8408
RE1,PWRCOA001,COA,2016,411.8408
RE1,PWRCOA001,COA,2017,411.8408
RE1,PWRCOA001,COA,2018,411.8408
RE1,PWRCOA001,COA,2019,505.0561
RE1,PWRCOA001,COA,2020,2161.2243
RE1,PWRCOA001,COA,2021,2230.1877
RE1,PWRCOA001,COA,2022,2316.8396
RE1,PWRCOA001,COA,2023,2403.4349
RE1,PWRCOA001,COA,2024,2805.4598
RE1,PWRCOA001,COA,2025,2617.5123
RE1,PWRCOA001,COA,2026,2617.5123
RE1,PWRCOA001,COA,2027,2617.5123
RE1,PWRCOA001,COA,2028,2617.5123
RE1,PWRCOA001,COA,2029,2591.826
RE1,PWRCOA001,COA,2030,2577.6268
RE1,PWRCOA001,COA,2031,2529.5102
RE1,PWRCOA001,COA,2032,2512.715
RE1,PWRCOA001,COA,2033,2494.6829
RE1,PWRCOA001,COA,2034,2465.948
RE1,PWRCOA001,COA,2035,2447.9506
RE1,PWRCOA001,COA,2036,2442.9174
RE1,PWRCOA001,COA,2037,2324.9471
RE1,PWRCOA001,COA,2038,2319.7953
RE1,PWRCOA001,COA,2039,2315.659
RE1,PWRCOA001,COA,2040,1018.8771
RE1,PWRCOA001,COA,2041,1076.9673
RE1,PWRCOA001,COA,2042,1137.7136
RE1,PWRCOA001,COA,2043,1091.7135
RE1,PWRCOA001,COA,2044,1171.8131
RE1,PWRCOA001,COA,2045,1220.7286
RE1,PWRCOA001,COA,2046,1251.9791
RE1,PWRCOA001,COA,2047,1289.2232
RE1,PWRCOA001,COA,2048,1314.6434
RE1,PWRCOA001,COA,2049,1332.68
RE1,PWRCOA001,COA,2050,2620.4614
RE1,PWRCOA001,COA,2051,2704.8005
RE1,PWRCOA001,COA,2052,2734.0072
RE1,PWRCOA001,COA,2053,2763.5063
RE1,PWRCOA001,COA,2054,2793.3009
RE1,PWRCOA001,COA,2055,2823.394
RE1,PWRCOA001,COA,2056,2853.7886
RE1,PWRCOA001,COA,2057,2884.4879
RE1,PWRCOA001,COA,2058,2915.4949
RE1,PWRCOA001,COA,2059,2962.7531
RE1,PWRCOA001,COA,2060,2965.7884
RE1,PWRCOA001,COA,2061,3010.3946
RE1,PWRCOA001,COA,2062,3042.6648
RE1,PWRCOA001,COA,2063,3075.2591
RE1,PWRCOA001,COA,2064,3108.1806
RE1,PWRCOA001,COA,2065,3200.6777
RE1,PWRCOA001,COA,2066,3292.2795
RE1,PWRCOA001,COA,2067,3381.5403
RE1,PWRCOA001,COA,2068,3573.7601
RE1,PWRCOA001,COA,2069,3779.57
RE1,PWRCOA001,COA,2070,1486.0997
RE1,PWRCSP002,SOL,2015,0.0274
RE1,PWRCSP002,SOL,2016,0.0274
RE1,PWRCSP002,SOL,2017,0.0274
RE1,PWRCSP002,SOL,2018,0.0274
RE1,PWRCSP002,SOL,2019,0.0274
RE1,PWRCSP002,SOL,2020,0.0274
RE1,PWRCSP002,SOL,2021,0.0274
RE1,PWRCSP002,SOL,2022,0.0274
RE1,PWRCSP002,SOL,2023,0.0274
RE1,PWRCSP002,SOL,2024,0.0274
RE1,PWRCSP002,SOL,2025,0.0274
RE1,PWRCSP002,SOL,2026,0.0274
RE1,PWRCSP002,SOL,2027,0.0274
RE1,PWRCSP002,SOL,2028,0.0274
RE1,PWRCSP002,SOL,2029,0.0274
RE1,PWRCSP002,SOL,2030,0.0274
RE1,PWRCSP002,SOL,2031,0.0274
RE1,PWRCSP002,SOL,2032,0.0274
RE1,PWRCSP002,SOL,2033,0.0274
RE1,PWRCSP002,SOL,2034,0.0274
RE1,PWRCSP002,SOL,2035,0.0274
RE1,PWRCSP002,SOL,2036,0.0274
RE1,PWRCSP002,SOL,2037,0.0274
RE1,PWRCSP002,SOL,2038,0.0274
RE1,PWRCSP002,SOL,2039,0.0274
RE1,PWRCSP002,SOL,2040,0.0274
RE1,PWRCSP002,SOL,2041,0.0274
RE1,PWRCSP002,SOL,2042,0.0274
RE1,PWRCSP002,SOL,2043,0.0274
RE1,PWRDIST,ELC002,2015,668.4143
RE1,PWRDIST,ELC002,2016,706.2764
RE1,PWRDIST,ELC002,2017,739.1412
RE1,PWRDIST,ELC002,2018,772.1574
RE1,PWRDIST,ELC002,2019,804.5514
RE1,PWRDIST,ELC002,2020,836.9454
RE1,PWRDIST,ELC002,2021,861.7236
RE1,PWRDIST,ELC002,2022,886.5018
RE1,PWRDIST,ELC002,2023,911.2799
RE1,PWRDIST,ELC002,2024,1212.5139
RE1,PWRDIST,ELC002,2025,1241.7354
RE1,PWRDIST,ELC002,2026,1269.9667
RE1,PWRDIST,ELC002,2027,1299.9068
RE1,PWRDIST,ELC002,2028,1331.7022
RE1,PWRDIST,ELC002,2029,1361.6794
RE1,PWRDIST,ELC002,2030,1391.6512
RE1,PWRDIST,ELC002,2031,1423.3418
RE1,PWRDIST,ELC002,2032,1455.0237
RE1,PWRDIST,ELC002,2033,1486.6975
RE1,PWRDIST,ELC002,2034,1524.701
RE1,PWRDIST,ELC002,2035,1556.5215
RE1,PWRDIST,ELC002,2036,1582.8444
RE1,PWRDIST,ELC002,2037,1609.1632
RE1,PWRDIST,ELC002,2038,1635.4779
RE1,PWRDIST,ELC002,2039,1661.7888
RE1,PWRDIST,ELC002,2040,1694.8694
RE1,PWRDIST,ELC002,2041,1713.7658
RE1,PWRDIST,ELC002,2042,1739.4329
RE1,PWRDIST,ELC002,2043,1765.0973
RE1,PWRDIST,ELC002,2044,1790.7592
RE1,PWRDIST,ELC002,2045,1816.4186
RE1,PWRDIST,ELC002,2046,1834.7941
RE1,PWRDIST,ELC002,2047,1853.1685
RE1,PWRDIST,ELC002,2048,1871.5418
RE1,PWRDIST,ELC002,2049,1889.914
RE1,PWRDIST,ELC002,2050,3782.2234
RE1,PWRDIST,ELC002,2051,3823.7305
RE1,PWRDIST,ELC002,2052,3857.3092
RE1,PWRDIST,ELC002,2053,3891.1953
RE1,PWRDIST,ELC002,2054,3925.3919
RE1,PWRDIST,ELC002,2055,3959.9018
RE1,PWRDIST,ELC002,2056,3994.728
RE1,PWRDIST,ELC002,2057,4029.8736
RE1,PWRDIST,ELC002,2058,4065.3415
RE1,PWRDIST,ELC002,2059,4113.8679
RE1,PWRDIST,ELC002,2060,4124.8913
RE1,PWRDIST,ELC002,2061,4173.7102
RE1,PWRDIST,ELC002,2062,4210.4985
RE1,PWRDIST,ELC002,2063,4247.6248
RE1,PWRDIST,ELC002,2064,4285.0923
RE1,PWRDIST,ELC002,2065,4322.9043
RE1,PWRDIST,ELC002,2066,4361.0641
RE1,PWRDIST,ELC002,2067,4399.5748
RE1,PWRDIST,ELC002,2068,4438.44
RE1,PWRDIST,ELC002,2069,4477.663
RE1,PWRDIST,ELC002,2070,4665.0868
RE1,PWRGEO,GEO,2024,1.449
RE1,PWRGEO,GEO,2025,1.449
RE1,PWRGEO,GEO,2026,1.449
RE1,PWRGEO,GEO,2027,1.449
RE1,PWRGEO,GEO,2028,1.449
RE1,PWRGEO,GEO,2029,1.449
RE1,PWRGEO,GEO,2030,1.449
RE1,PWRGEO,GEO,2031,1.449
RE1,PWRGEO,GEO,2032,1.449
RE1,PWRGEO,GEO,2033,1.449
RE1,PWRGEO,GEO,2034,1.449
RE1,PWRGEO,GEO,2035,1.449
RE1,PWRGEO,GEO,2036,1.449
RE1,PWRGEO,GEO,2037,1.449
RE1,PWRGEO,GEO,2038,1.449
RE1,PWRGEO,GEO,2039,1.449
RE1,PWRGEO,GEO,2040,1.449
RE1,PWRGEO,GEO,2041,1.449
RE1,PWRGEO,GEO,2042,1.449
RE1,PWRGEO,GEO,2043,1.449
RE1,PWRGEO,GEO,2044,1.449
RE1,PWRGEO,GEO,2045,1.449
RE1,PWRGEO,GEO,2046,1.449
RE1,PWRGEO,GEO,2047,1.449
RE1,PWRGEO,GEO,2048,1.449
RE1,PWRGEO,GEO,2049,1.449
RE1,PWRGEO,GEO,2050,1.449
RE1,PWRGEO,GEO,2051,1.449
RE1,PWRGEO,GEO,2052,1.449
RE1,PWRGEO,GEO,2053,1.449
RE1,PWRGEO,GEO,2054,1.449
RE1,PWRGEO,GEO,2055,1.449
RE1,PWRGEO,GEO,2056,1.449
RE1,PWRGEO,GEO,2057,1.449
RE1,PWRGEO,GEO,2058,1.449
RE1,PWRGEO,GEO,2059,1.449
RE1,PWRGEO,GEO,2060,1.449
RE1,PWRGEO,GEO,2061,1.449
RE1,PWRGEO,GEO,2062,1.449
RE1,PWRGEO,GEO,2063,1.449
RE1,PWRGEO,GEO,2064,1.449
RE1,PWRGEO,GEO,2065,1.449
RE1,PWRGEO,GEO,2066,1.2377
RE1,PWRGEO,GEO,2067,1.2377
RE1,PWRGEO,GEO,2068,1.449
RE1,PWRGEO,GEO,2069,1.449
RE1,PWRGEO,GEO,2070,1.2377
RE1,PWRHYD001,HYD,2015,28.3385
RE1,PWRHYD001,HYD,2016,28.3385
RE1,PWRHYD001,HYD,2017,28.3385
RE1,PWRHYD001,HYD,2018,28.3385
RE1,PWRHYD001,HYD,2019,28.3385
RE1,PWRHYD001,HYD,2020,28.3385
RE1,PWRHYD001,HYD,2021,28.3385
RE1,PWRHYD001,HYD,2022,28.3385
RE1,PWRHYD001,HYD,2023,28.3385
RE1,PWRHYD001,HYD,2024,28.3385
RE1,PWRHYD001,HYD,2025,28.3385
RE1,PWRHYD001,HYD,2026,28.3385
RE1,PWRHYD001,HYD,2027,28.3385
RE1,PWRHYD001,HYD,2028,28.3385
RE1,PWRHYD001,HYD,2029,28.3385
RE1,PWRHYD001,HYD,2030,28.3385
