r,t,y,AnnualFixedOperatingCost
RE1,DEMRESCKNOIL,2027,9.8619
RE1,DEMRESCKNOIL,2028,8.9654
RE1,DEMRESCKNOIL,2029,8.0689
RE1,DEMRESCKNOIL,2030,7.1723
RE1,DEMRESCKNOIL,2031,6.2758
RE1,DEMRESCKNOIL,2032,5.3792
RE1,DEMRESCKNOIL,2033,4.4827
RE1,DEMRESCKNOIL,2034,3.5862
RE1,DEMRESCKNOIL,2035,2.6896
RE1,DEMRESCKNOIL,2036,1.7931
RE1,DEMRESCKNOIL,2037,0.8965
RE1,DEMRESCKNBIO,2015,22.1831
RE1,DEMRESCKNBIO,2016,21.0881
RE1,DEMRESCKNBIO,2017,21.3985
RE1,DEMRESCKNBIO,2018,22.1657
RE1,DEMRESCKNBIO,2019,21.0574
RE1,DEMRESCKNBIO,2020,19.9492
RE1,DEMRESCKNBIO,2021,18.8409
RE1,DEMRESCKNBIO,2022,17.7326
RE1,DEMRESCKNBIO,2023,16.6243
RE1,DEMRESCKNBIO,2024,15.516
RE1,DEMRESCKNBIO,2025,14.4077
RE1,DEMRESCKNBIO,2026,13.2994
RE1,DEMRESCKNBIO,2027,12.1911
RE1,DEMRESCKNBIO,2028,11.0829
RE1,DEMRESCKNBIO,2029,9.9746
RE1,DEMRESCKNBIO,2030,9.2291
RE1,DEMRESCKNBIO,2031,9.3653
RE1,DEMRESCKNBIO,2032,9.5011
RE1,DEMRESCKNBIO,2033,9.6365
RE1,DEMRESCKNBIO,2034,9.7716
RE1,DEMRESCKNBIO,2035,9.9062
RE1,DEMRESCKNBIO,2036,10.0235
RE1,DEMRESCKNBIO,2037,10.1405
RE1,DEMRESCKNBIO,2038,10.2573
RE1,DEMRESCKNBIO,2039,10.3739
RE1,DEMRESCKNBIO,2040,10.4904
RE1,DEMRESCKNBIO,2041,10.6067
RE1,DEMRESCKNBIO,2042,10.7228
RE1,DEMRESCKNBIO,2043,10.8389
RE1,DEMRESCKNBIO,2044,10.9548
RE1,DEMRESCKNBIO,2045,11.0705
RE1,DEMRESCKNBIO,2046,11.1583
RE1,DEMRESCKNBIO,2047,11.246
RE1,DEMRESCKNBIO,2048,11.3336
RE1,DEMRESCKNBIO,2049,11.4212
RE1,DEMRESCKNBIO,2050,11.5087
RE1,DEMRESCKNBIO,2051,11.5984
RE1,DEMRESCKNBIO,2052,11.6888
RE1,DEMRESCKNBIO,2053,11.7799
RE1,DEMRESCKNBIO,2054,11.8717
RE1,DEMRESCKNBIO,2055,11.9643
RE1,DEMRESCKNBIO,2056,12.0575
RE1,DEMRESCKNBIO,2057,12.1515
RE1,DEMRESCKNBIO,2058,12.2462
RE1,DEMRESCKNBIO,2059,12.3417
RE1,DEMRESCKNBIO,2060,12.4378
RE1,DEMRESCKNBIO,2061,12.5348
RE1,DEMRESCKNBIO,2062,12.6325
RE1,DEMRESCKNBIO,2063,12.7309
RE1,DEMRESCKNBIO,2064,12.8302
RE1,DEMRESCKNBIO,2065,12.9302
RE1,DEMRESCKNBIO,2066,13.0309
RE1,DEMRESCKNBIO,2067,13.1325
RE1,DEMRESCKNBIO,2068,13.2349
RE1,DEMRESCKNBIO,2069,13.338
RE1,DEMRESCKNBIO,2070,12.8876
RE1,DEMRESHEBIO,2015,48.4118
RE1,DEMRESHEBIO,2016,48.4455
RE1,DEMRESHEBIO,2017,48.4455
RE1,DEMRESHEBIO,2018,48.4792
RE1,DEMRESHEBIO,2019,49.6541
RE1,DEMRESHEBIO,2020,50.8992
RE1,DEMRESHEBIO,2021,51.8355
RE1,DEMRESHEBIO,2022,52.7343
RE1,DEMRESHEBIO,2023,53.6684
RE1,DEMRESHEBIO,2024,54.6018
RE1,DEMRESHEBIO,2025,55.5347
RE1,DEMRESHEBIO,2026,56.5548
RE1,DEMRESHEBIO,2027,57.5344
RE1,DEMRESHEBIO,2028,58.5526
RE1,DEMRESHEBIO,2029,59.5704
RE1,DEMRESHEBIO,2030,60.588
RE1,DEMRESHEBIO,2031,61.5246
RE1,DEMRESHEBIO,2032,62.4598
RE1,DEMRESHEBIO,2033,63.3936
RE1,DEMRESHEBIO,2034,64.3263
RE1,DEMRESHEBIO,2035,65.2579
RE1,DEMRESHEBIO,2036,66.0755
RE1,DEMRESHEBIO,2037,66.9389
RE1,DEMRESHEBIO,2038,67.7566
RE1,DEMRESHEBIO,2039,68.5741
RE1,DEMRESHEBIO,2040,69.3916
RE1,DEMRESHEBIO,2041,70.257
RE1,DEMRESHEBIO,2042,71.075
RE1,DEMRESHEBIO,2043,71.9424
RE1,DEMRESHEBIO,2044,72.7614
RE1,DEMRESHEBIO,2045,73.6309
RE1,DEMRESHEBIO,2046,74.3157
RE1,DEMRESHEBIO,2047,74.9507
RE1,DEMRESHEBIO,2048,75.6376
RE1,DEMRESHEBIO,2049,76.3258
RE1,DEMRESHEBIO,2050,76.963
RE1,DEMRESHEBIO,2051,77.6681
RE1,DEMRESHEBIO,2052,78.3795
RE1,DEMRESHEBIO,2053,79.0973
RE1,DEMRESHEBIO,2054,79.8215
RE1,DEMRESHEBIO,2055,80.6065
RE1,DEMRESHEBIO,2056,81.2894
RE1,DEMRESHEBIO,2057,82.0884
RE1,DEMRESHEBIO,2058,82.8393
RE1,DEMRESHEBIO,2059,83.5969
RE1,DEMRESHEBIO,2060,84.4177
RE1,DEMRESHEBIO,2061,85.1894
RE1,DEMRESHEBIO,2062,85.9107
RE1,DEMRESHEBIO,2063,86.6381
RE1,DEMRESHEBIO,2064,87.3715
RE1,DEMRESHEBIO,2065,88.0525
RE1,DEMRESHEBIO,2066,88.7979
RE1,DEMRESHEBIO,2067,89.49
RE1,DEMRESHEBIO,2068,90.1875
RE1,DEMRESHEBIO,2069,90.9509
RE1,DEMRESHEBIO,2070,91.6598
RE1,DEMCOMHEBIO,2015,21.3006
RE1,DEMCOMHEBIO,2016,22.3995
RE1,DEMCOMHEBIO,2017,22.9402
RE1,DEMCOMHEBIO,2018,23.4972
RE1,DEMCOMHEBIO,2019,24.0383
RE1,DEMCOMHEBIO,2020,24.5964
RE1,DEMCOMHEBIO,2021,25.0547
RE1,DEMCOMHEBIO,2022,25.4959
RE1,DEMCOMHEBIO,2023,25.9551
RE1,DEMCOMHEBIO,2024,26.4149
RE1,DEMCOMHEBIO,2025,26.8753
RE1,DEMCOMHEBIO,2026,27.3955
RE1,DEMCOMHEBIO,2027,27.8971
RE1,DEMCOMHEBIO,2028,28.4184
RE1,DEMCOMHEBIO,2029,28.9404
RE1,DEMCOMHEBIO,2030,29.463
RE1,DEMCOMHEBIO,2031,29.8973
RE1,DEMCOMHEBIO,2032,30.3322
RE1,DEMCOMHEBIO,2033,30.7676
RE1,DEMCOMHEBIO,2034,31.2036
RE1,DEMCOMHEBIO,2035,31.6402
RE1,DEMCOMHEBIO,2036,32.0445
RE1,DEMCOMHEBIO,2037,32.4717
RE1,DEMCOMHEBIO,2038,32.8773
RE1,DEMCOMHEBIO,2039,33.2835
RE1,DEMCOMHEBIO,2040,33.6901
RE1,DEMCOMHEBIO,2041,34.0972
RE1,DEMCOMHEBIO,2042,34.4817
RE1,DEMCOMHEBIO,2043,34.8905
RE1,DEMCOMHEBIO,2044,35.2762
RE1,DEMCOMHEBIO,2045,35.6867
RE1,DEMCOMHEBIO,2046,36.0212
RE1,DEMCOMHEBIO,2047,36.3317
RE1,DEMCOMHEBIO,2048,36.6675
RE1,DEMCOMHEBIO,2049,37.0041
RE1,DEMCOMHEBIO,2050,37.3162
RE1,DEMCOMHEBIO,2051,37.6609
RE1,DEMCOMHEBIO,2052,38.0088
RE1,DEMCOMHEBIO,2053,38.3599
RE1,DEMCOMHEBIO,2054,38.7141
RE1,DEMCOMHEBIO,2055,39.0978
RE1,DEMCOMHEBIO,2056,39.4321
RE1,DEMCOMHEBIO,2057,39.8228
RE1,DEMCOMHEBIO,2058,40.1902
RE1,DEMCOMHEBIO,2059,40.5609
RE1,DEMCOMHEBIO,2060,40.9623
RE1,DEMCOMHEBIO,2061,41.34
RE1,DEMCOMHEBIO,2062,41.6932
RE1,DEMCOMHEBIO,2063,42.0494
RE1,DEMCOMHEBIO,2064,42.4087
RE1,DEMCOMHEBIO,2065,42.7426
RE1,DEMCOMHEBIO,2066,43.1077
RE1,DEMCOMHEBIO,2067,43.4471
RE1,DEMCOMHEBIO,2068,43.7891
RE1,DEMCOMHEBIO,2069,44.1632
RE1,DEMCOMHEBIO,2070,44.5108
RE1,DEMINDHECOA,2015,688.7859
RE1,DEMINDHECOA,2016,688.7859
RE1,DEMINDHECOA,2017,688.7859
RE1,DEMINDHECOA,2018,688.7859
RE1,DEMINDHECOA,2019,688.7859
RE1,DEMINDHECOA,2020,688.7859
RE1,DEMINDHECOA,2021,688.7859
RE1,DEMINDHECOA,2022,695.2807
RE1,DEMINDHECOA,2023,705.3007
RE1,DEMINDHECOA,2024,715.3074
RE1,DEMINDHECOA,2025,725.3016
RE1,DEMINDHECOA,2026,736.3355
RE1,DEMINDHECOA,2027,747.3554
RE1,DEMINDHECOA,2028,758.362
RE1,DEMINDHECOA,2029,769.3562
RE1,DEMINDHECOA,2030,780.3386
RE1,DEMINDHECOA,2031,790.2403
RE1,DEMINDHECOA,2032,800.1228
RE1,DEMINDHECOA,2033,809.9873
RE1,DEMINDHECOA,2034,819.8347
RE1,DEMINDHECOA,2035,829.6659
RE1,DEMINDHECOA,2036,838.2972
RE1,DEMINDHECOA,2037,846.9193
RE1,DEMINDHECOA,2038,855.5325
RE1,DEMINDHECOA,2039,864.1371
RE1,DEMINDHECOA,2040,872.7336
RE1,DEMINDHECOA,2041,881.6905
RE1,DEMINDHECOA,2042,890.6414
RE1,DEMINDHECOA,2043,899.5865
RE1,DEMINDHECOA,2044,908.526
RE1,DEMINDHECOA,2045,917.4599
RE1,DEMINDHECOA,2046,924.3284
RE1,DEMINDHECOA,2047,931.1944
RE1,DEMINDHECOA,2048,938.0581
RE1,DEMINDHECOA,2049,944.9195
RE1,DEMINDHECOA,2050,951.7786
RE1,DEMINDHECOA,2051,958.7997
RE1,DEMINDHECOA,2052,965.8742
RE1,DEMINDHECOA,2053,973.0024
RE1,DEMINDHECOA,2054,980.1849
RE1,DEMINDHECOA,2055,987.422
RE1,DEMINDHECOA,2056,994.7142
RE1,DEMINDHECOA,2057,1002.0619
RE1,DEMINDHECOA,2058,1009.4655
RE1,DEMINDHECOA,2059,1016.9255
RE1,DEMINDHECOA,2060,1024.4422
RE1,DEMINDHECOA,2061,1032.0162
RE1,DEMINDHECOA,2062,1039.6478
RE1,DEMINDHECOA,2063,1047.3376
RE1,DEMINDHECOA,2064,1055.0859
RE1,DEMINDHECOA,2065,1062.8932
RE1,DEMINDHECOA,2066,1070.76
RE1,DEMINDHECOA,2067,1078.6868
RE1,DEMINDHECOA,2068,1086.6739
RE1,DEMINDHECOA,2069,1094.7219
RE1,DEMINDHECOA,2070,1068.8941
