r,t,y,TotalTechnologyAnnualActivity
RE1,DEMTRABUSELC,2063,779.807
RE1,DEMTRABUSELC,2064,785.7544
RE1,DEMTRABUSELC,2065,791.748
RE1,DEMTRABUSELC,2066,797.7879
RE1,DEMTRABUSELC,2067,803.8746
RE1,DEMTRABUSELC,2068,810.0084
RE1,DEMTRABUSELC,2069,816.1897
RE1,DEMTRABUSELC,2070,822.4188
RE1,DEMTRAMCYGSL,2015,229.6235
RE1,DEMTRAMCYGSL,2016,238.4248
RE1,DEMTRAMCYGSL,2017,243.9061
RE1,DEMTRAMCYGSL,2018,249.8175
RE1,DEMTRAMCYGSL,2019,255.529
RE1,DEMTRAMCYGSL,2020,261.2392
RE1,DEMTRAMCYGSL,2021,230.5392
RE1,DEMTRAMCYGSL,2022,199.8384
RE1,DEMTRAMCYGSL,2023,169.1366
RE1,DEMTRAMCYGSL,2024,138.4341
RE1,DEMTRAMCYGSL,2025,107.7308
RE1,DEMTRAMCYGSL,2026,77.5462
RE1,DEMTRAMCYGSL,2027,47.3608
RE1,DEMTRAMCYGSL,2028,17.1746
RE1,DEMTRACARGSL,2015,493.6906
RE1,DEMTRACARGSL,2016,512.6133
RE1,DEMTRACARGSL,2017,524.3982
RE1,DEMTRACARGSL,2018,537.1075
RE1,DEMTRACARGSL,2019,549.3873
RE1,DEMTRACARGSL,2020,561.6643
RE1,DEMTRACARGSL,2021,571.4721
RE1,DEMTRACARGSL,2022,581.278
RE1,DEMTRACARGSL,2023,591.0821
RE1,DEMTRACARGSL,2024,600.8844
RE1,DEMTRACARGSL,2025,610.6851
RE1,DEMTRACARGSL,2026,621.601
RE1,DEMTRACARGSL,2027,632.5152
RE1,DEMTRACARGSL,2028,643.4276
RE1,DEMTRACARGSL,2029,650.461
RE1,DEMTRACARGSL,2030,638.6751
RE1,DEMTRACARGSL,2031,623.9227
RE1,DEMTRACARGSL,2032,607.801
RE1,DEMTRACARGSL,2033,590.3108
RE1,DEMTRACARGSL,2034,571.4532
RE1,DEMTRACARGSL,2035,551.229
RE1,DEMTRACARGSL,2036,529.3336
RE1,DEMTRACARGSL,2037,506.1954
RE1,DEMTRACARGSL,2038,481.8146
RE1,DEMTRACARGSL,2039,456.1405
RE1,DEMTRACARGSL,2040,400.9733
RE1,DEMTRACARGSL,2041,344.5908
RE1,DEMTRACARGSL,2042,287.0338
RE1,DEMTRACARGSL,2043,228.3024
RE1,DEMTRACARGSL,2044,168.397
RE1,DEMTRACARGSL,2045,135.5787
RE1,DEMTRACARGSL,2046,119.2977
RE1,DEMTRACARGSL,2047,97.4692
RE1,DEMTRACARGSL,2048,73.0808
RE1,DEMTRACARGSL,2049,32.4868
RE1,DEMTRABUSGSL,2015,424.8035
RE1,DEMTRABUSGSL,2016,441.0859
RE1,DEMTRABUSGSL,2017,451.2263
RE1,DEMTRABUSGSL,2018,462.1623
RE1,DEMTRABUSGSL,2019,472.7286
RE1,DEMTRABUSGSL,2020,483.2925
RE1,DEMTRABUSGSL,2021,491.7318
RE1,DEMTRABUSGSL,2022,500.1694
RE1,DEMTRABUSGSL,2023,508.6055
RE1,DEMTRABUSGSL,2024,517.04
RE1,DEMTRABUSGSL,2025,525.4732
RE1,DEMTRABUSGSL,2026,520.8555
RE1,DEMTRABUSGSL,2027,510.4472
RE1,DEMTRABUSGSL,2028,497.9831
RE1,DEMTRABUSGSL,2029,472.0454
RE1,DEMTRABUSGSL,2030,446.1064
RE1,DEMTRABUSGSL,2031,418.548
RE1,DEMTRABUSGSL,2032,390.9875
RE1,DEMTRABUSGSL,2033,363.4249
RE1,DEMTRABUSGSL,2034,335.8604
RE1,DEMTRABUSGSL,2035,308.2941
RE1,DEMTRABUSGSL,2036,280.0421
RE1,DEMTRABUSGSL,2037,251.7891
RE1,DEMTRABUSGSL,2038,223.5351
RE1,DEMTRABUSGSL,2039,195.2801
RE1,DEMTRABUSGSL,2040,202.3502
RE1,DEMTRABUSGSL,2041,209.0778
RE1,DEMTRABUSGSL,2042,215.8046
RE1,DEMTRABUSGSL,2043,222.5308
RE1,DEMTRABUSGSL,2044,229.2563
RE1,DEMTRABUSGSL,2045,200.6552
RE1,DEMTRABUSGSL,2046,149.272
RE1,DEMTRABUSGSL,2047,103.6776
RE1,DEMTRABUSGSL,2048,60.1372
RE1,DEMTRABUSGSL,2049,30.0687
RE1,DEMINDELC,2015,328.0418
RE1,DEMINDELC,2016,347.0108
RE1,DEMINDELC,2017,363.2685
RE1,DEMINDELC,2018,379.5262
RE1,DEMINDELC,2019,395.7839
RE1,DEMINDELC,2020,412.0416
RE1,DEMINDELC,2021,84.5511
RE1,DEMINDELC,2022,59.4658
RE1,DEMINDELC,2023,34.9344
RE1,DEMINDELC,2024,14.858
RE1,DEMINDELC,2025,4.9492
RE1,DEMINDELC,2031,13.5916
RE1,DEMINDELC,2032,11.2417
RE1,DEMINDELC,2033,9.1859
RE1,DEMINDELC,2034,9.4266
RE1,DEMINDELC,2035,10.4805
RE1,DEMINDELC,2036,9.8612
RE1,DEMINDELC,2037,6.9141
RE1,DEMINDELC,2038,10.2488
RE1,DEMINDELC,2039,8.7355
RE1,DEMINDELC,2040,2.6792
RE1,DEMINDELC,2041,27.4664
RE1,DEMINDELC,2042,24.1725
RE1,DEMINDELC,2043,21.8596
RE1,DEMINDELC,2044,16.3326
RE1,DEMINDELC,2045,11.5853
RE1,DEMINDELC,2046,8.151
RE1,DEMINDELC,2047,7.3154
RE1,DEMINDELC,2048,0.1981
RE1,DEMINDELC,2050,0.2025
RE1,DEMINDELC,2051,9.8338
RE1,DEMINDELC,2052,0.207
RE1,DEMINDELC,2053,0.2094
RE1,DEMINDELC,2054,0.2117
RE1,DEMINDELC,2055,0.214
RE1,DEMINDELC,2056,0.2164
RE1,DEMINDELC,2057,0.2189
RE1,DEMINDELC,2058,0.2213
RE1,DEMINDELC,2059,0.2238
RE1,DEMINDELC,2060,0.2263
RE1,DEMINDELC,2061,0.2288
RE1,DEMINDELC,2062,0.2313
RE1,DEMINDELC,2063,0.2339
RE1,DEMINDELC,2064,0.2365
RE1,DEMINDELC,2065,0.2392
RE1,DEMINDELC,2066,0.2418
RE1,DEMINDELC,2067,0.2445
RE1,DEMINDELC,2068,0.2473
RE1,DEMINDELC,2069,0.25
RE1,DEMINDELC,2070,0.2528
RE1,INDENEFFGD,2021,262.9609
RE1,INDENEFFGD,2022,262.9609
RE1,INDENEFFGD,2023,262.4792
RE1,INDENEFFGD,2024,258.1235
RE1,INDENEFFGD,2025,244.9266
RE1,INDENEFFGD,2026,228.2913
RE1,INDENEFFGD,2027,207.3523
RE1,INDENEFFGD,2028,186.4134
RE1,INDENEFFGD,2029,165.4744
RE1,INDENEFFGD,2030,144.5355
RE1,INDENEFFGD,2031,146.1185
RE1,INDENEFFGD,2032,161.5637
RE1,INDENEFFGD,2033,176.7532
RE1,INDENEFFGD,2034,189.9457
RE1,INDENEFFGD,2035,202.4311
RE1,INDENEFFGD,2036,213.759
RE1,INDENEFFGD,2037,227.111
RE1,INDENEFFGD,2038,235.0007
RE1,INDENEFFGD,2039,247.106
RE1,INDENEFFGD,2040,230.4976
RE1,INDENEFFGD,2041,186.8447
RE1,INDENEFFGD,2042,167.6101
RE1,INDENEFFGD,2043,147.5225
RE1,INDENEFFGD,2044,130.2298
RE1,INDENEFFGD,2045,112.259
RE1,INDENEFFGD,2046,89.938
RE1,INDENEFFGD,2047,65.3571
RE1,INDENEFFGD,2048,47.637
RE1,INDENEFFGD,2049,27.3411
RE1,INDENEFFGD,2050,32.8081
RE1,INDENEFFDP,2021,28.8952
RE1,INDENEFFDP,2022,57.7905
RE1,INDENEFFDP,2023,86.6857
RE1,INDENEFFDP,2024,115.5809
RE1,INDENEFFDP,2025,144.4761
RE1,INDENEFFDP,2026,173.3714
RE1,INDENEFFDP,2027,202.2666
RE1,INDENEFFDP,2028,231.1618
RE1,INDENEFFDP,2029,260.057
RE1,INDENEFFDP,2030,288.9523
RE1,INDENEFFDP,2031,288.9523
RE1,INDENEFFDP,2032,288.9523
RE1,INDENEFFDP,2033,288.9523
RE1,INDENEFFDP,2034,288.9523
RE1,INDENEFFDP,2035,288.9523
RE1,INDENEFFDP,2036,288.9523
RE1,INDENEFFDP,2037,288.9523
RE1,INDENEFFDP,2038,288.9523
RE1,INDENEFFDP,2039,288.9523
RE1,INDENEFFDP,2040,317.8475
RE1,INDENEFFDP,2041,346.7427
RE1,INDENEFFDP,2042,375.6379
RE1,INDENEFFDP,2043,404.5332
RE1,INDENEFFDP,2044,433.4284
RE1,INDENEFFDP,2045,462.3236
RE1,INDENEFFDP,2046,491.2188
RE1,INDENEFFDP,2047,520.1141
RE1,INDENEFFDP,2048,547.7722
RE1,INDENEFFDP,2049,572.3866
RE1,INDENEFFDP,2050,573.9025
RE1,INDENEFFDP,2051,602.2437
RE1,INDENEFFDP,2052,616.4511
RE1,INDENEFFDP,2053,623.3276
RE1,INDENEFFDP,2054,630.2807
RE1,INDENEFFDP,2055,637.3114
RE1,INDENEFFDP,2056,644.4205
RE1,INDENEFFDP,2057,651.6089
RE1,INDENEFFDP,2058,658.8775
RE1,INDENEFFDP,2059,666.2272
RE1,INDENEFFDP,2060,673.6588
RE1,INDENEFFDP,2061,681.1734
RE1,INDENEFFDP,2062,688.7718
RE1,INDENEFFDP,2063,696.4549
RE1,INDENEFFDP,2064,704.2238
RE1,INDENEFFDP,2065,712.0793
RE1,INDENEFFDP,2066,720.0224
RE1,INDENEFFDP,2067,728.0541
RE1,INDENEFFDP,2068,736.1755
RE1,INDENEFFDP,2069,744.3874
RE1,INDENEFFDP,2070,752.6909
RE1,DEMINDHEEH,2042,53.0881
RE1,DEMINDHEEH,2043,110.5133
RE1,DEMINDHEEH,2044,153.617
RE1,DEMINDHEEH,2045,366.2789
RE1,DEMINDHEEH,2046,381.8594
RE1,DEMINDHEEH,2047,410.288
RE1,DEMINDHEEH,2048,542.5158
RE1,DEMINDHEEH,2049,711.6129
RE1,DEMINDHEEH,2050,884.2658
RE1,DEMINDHEEH,2051,890.7889
RE1,DEMINDHEEH,2052,897.3615
RE1,DEMINDHEEH,2053,903.9841
RE1,DEMINDHEEH,2054,910.6572
RE1,DEMINDHEEH,2055,917.3809
RE1,DEMINDHEEH,2056,924.1559
RE1,DEMINDHEEH,2057,930.9824
RE1,DEMINDHEEH,2058,937.8608
RE1,DEMINDHEEH,2059,944.7916
RE1,DEMINDHEEH,2060,951.7751
RE1,DEMINDHEEH,2061,958.8119
RE1,DEMINDHEEH,2062,965.9022
RE1,DEMINDHEEH,2063,973.0464
RE1,DEMINDHEEH,2064,980.2452
RE1,DEMINDHEEH,2065,987.4987
RE1,DEMINDHEEH,2066,994.8075
RE1,DEMINDHEEH,2067,1002.1719
RE1,DEMINDHEEH,2068,1009.5925
RE1,DEMINDHEEH,2069,1017.0697
RE1,DEMINDHEEH,2070,1024.6038
RE1,DEMINDHEEL,2030,68.544
RE1,DEMINDHEEL,2031,74.6769
RE1,DEMINDHEEL,2032,94.4528
RE1,DEMINDHEEL,2033,116.1226
RE1,DEMINDHEEL,2034,148.1764
RE1,DEMINDHEEL,2035,181.6904
RE1,DEMINDHEEL,2036,204.3498
RE1,DEMINDHEEL,2037,228.1305
RE1,DEMINDHEEL,2038,252.1727
RE1,DEMINDHEEL,2039,271.967
RE1,DEMINDHEEL,2040,299.8718
RE1,DEMINDHEEL,2041,333.0562
RE1,DEMINDHEEL,2042,370.5609
RE1,DEMINDHEEL,2043,408.2437
RE1,DEMINDHEEL,2044,435.9099
RE1,DEMINDHEEL,2045,469.277
RE1,DEMINDHEEL,2046,494.5292
RE1,DEMINDHEEL,2047,524.8919
RE1,DEMINDHEEL,2048,551.0388
RE1,DEMINDHEEL,2049,549.1338
RE1,DEMINDHEEL,2050,589.5105
RE1,DEMINDHEEL,2051,593.8592
RE1,DEMINDHEEL,2052,598.241
RE1,DEMINDHEEL,2053,602.6561
RE1,DEMINDHEEL,2054,607.1048
RE1,DEMINDHEEL,2055,611.5873
RE1,DEMINDHEEL,2056,616.1039
RE1,DEMINDHEEL,2057,620.6549
RE1,DEMINDHEEL,2058,625.2405
RE1,DEMINDHEEL,2059,629.8611
RE1,DEMINDHEEL,2060,634.5168
RE1,DEMINDHEEL,2061,639.2079
RE1,DEMINDHEEL,2062,643.9348
RE1,DEMINDHEEL,2063,648.6976
RE1,DEMINDHEEL,2064,653.4968
RE1,DEMINDHEEL,2065,658.3324
RE1,DEMINDHEEL,2066,663.205
RE1,DEMINDHEEL,2067,668.1146
RE1,DEMINDHEEL,2068,673.0617
RE1,DEMINDHEEL,2069,678.0464
RE1,DEMINDHEEL,2070,683.0692
RE1,DEMINDHEBIO,2015,426.6187
RE1,DEMINDHEBIO,2016,382.5919
RE1,DEMINDHEBIO,2017,389.2174
RE1,DEMINDHEBIO,2018,400.2481
RE1,DEMINDHEBIO,2019,409.232
RE1,DEMINDHEBIO,2020,418.2022
RE1,DEMINDHEBIO,2021,424.4265
RE1,DEMINDHEBIO,2022,430.6414
RE1,DEMINDHEBIO,2023,436.8476
RE1,DEMINDHEBIO,2024,443.0455
RE1,DEMINDHEBIO,2025,449.2357
RE1,DEMINDHEBIO,2026,456.0698
RE1,DEMINDHEBIO,2027,462.8953
RE1,DEMINDHEBIO,2028,469.7126
RE1,DEMINDHEBIO,2029,476.5222
RE1,DEMINDHEBIO,2030,414.7804
RE1,DEMINDHEBIO,2031,414.7804
RE1,DEMINDHEBIO,2032,401.1255
RE1,DEMINDHEBIO,2033,385.5656
RE1,DEMINDHEBIO,2034,359.6111
RE1,DEMINDHEBIO,2035,332.1862
RE1,DEMINDHEBIO,2036,314.8729
RE1,DEMINDHEBIO,2037,296.4325
RE1,DEMINDHEBIO,2038,277.7251
RE1,DEMINDHEBIO,2039,263.2604
RE1,DEMINDHEBIO,2040,240.68
RE1,DEMINDHEBIO,2041,213.0434
RE1,DEMINDHEBIO,2042,181.0826
RE1,DEMINDHEBIO,2043,148.9402
RE1,DEMINDHEBIO,2044,126.8109
RE1,DEMINDHEBIO,2045,98.9773
RE1,DEMINDHEBIO,2046,77.9793
RE1,DEMINDHEBIO,2047,51.8693
RE1,DEMINDHEBIO,2048,29.9736
RE1,DEMINDHEBIO,2049,36.1284
RE1,DEMRESELC,2015,163.7593
RE1,DEMRESELC,2016,173.2287
RE1,DEMRESELC,2017,181.3446
RE1,DEMRESELC,2018,189.4604
RE1,DEMRESELC,2019,197.5763
RE1,DEMRESELC,2020,205.6922
RE1,DEMRESELC,2021,42.2081
RE1,DEMRESELC,2022,29.6855
RE1,DEMRESELC,2023,17.4394
RE1,DEMRESELC,2024,7.4172
RE1,DEMRESELC,2025,2.4706
RE1,DEMRESELC,2031,6.785
RE1,DEMRESELC,2032,5.6119
RE1,DEMRESELC,2033,4.5856
RE1,DEMRESELC,2034,4.7058
RE1,DEMRESELC,2035,5.2319
RE1,DEMRESELC,2036,4.9227
RE1,DEMRESELC,2037,3.4516
RE1,DEMRESELC,2038,5.1162
RE1,DEMRESELC,2039,4.3608
RE1,DEMRESELC,2040,1.3374
RE1,DEMRESELC,2041,13.7113
RE1,DEMRESELC,2042,12.067
RE1,DEMRESELC,2043,10.9124
RE1,DEMRESELC,2044,8.1533
RE1,DEMRESELC,2045,5.7834
RE1,DEMRESELC,2046,4.069
RE1,DEMRESELC,2047,3.6519
RE1,DEMRESELC,2048,0.0989
RE1,DEMRESELC,2050,0.1011
RE1,DEMRESELC,2051,1.4175
RE1,DEMRESELC,2052,1.4164
RE1,DEMRESELC,2053,0.1045
RE1,DEMRESELC,2054,0.1057
RE1,DEMRESELC,2055,0.1069
RE1,DEMRESELC,2056,0.108
RE1,DEMRESELC,2057,0.1093
RE1,DEMRESELC,2058,0.1105
RE1,DEMRESELC,2059,0.1117
RE1,DEMRESELC,2060,0.1129
RE1,DEMRESELC,2061,0.1142
RE1,DEMRESELC,2062,0.1155
RE1,DEMRESELC,2063,0.1168
RE1,DEMRESELC,2064,0.1181
RE1,DEMRESELC,2065,0.1194
RE1,DEMRESELC,2066,0.1207
RE1,DEMRESELC,2067,0.1221
RE1,DEMRESELC,2068,0.1234
RE1,DEMRESELC,2069,0.1248
RE1,DEMRESELC,2070,0.1262
RE1,RESENEFFGD,2021,131.2708
RE1,RESENEFFGD,2022,131.2708
RE1,RESENEFFGD,2023,131.0303
RE1,RESENEFFGD,2024,128.8559
RE1,RESENEFFGD,2025,122.268
RE1,RESENEFFGD,2026,113.9636
RE1,RESENEFFGD,2027,103.5108
RE1,RESENEFFGD,2028,93.058
RE1,RESENEFFGD,2029,82.6053
RE1,RESENEFFGD,2030,72.1525
RE1,RESENEFFGD,2031,72.9427
RE1,RESENEFFGD,2032,80.653
RE1,RESENEFFGD,2033,88.2357
RE1,RESENEFFGD,2034,94.8214
RE1,RESENEFFGD,2035,101.0541
RE1,RESENEFFGD,2036,106.709
RE1,RESENEFFGD,2037,113.3744
RE1,RESENEFFGD,2038,117.313
RE1,RESENEFFGD,2039,123.356
RE1,RESENEFFGD,2040,115.065
RE1,RESENEFFGD,2041,93.2733
RE1,RESENEFFGD,2042,83.6714
RE1,RESENEFFGD,2043,73.6436
RE1,RESENEFFGD,2044,65.011
RE1,RESENEFFGD,2045,56.04
RE1,RESENEFFGD,2046,44.8973
RE1,RESENEFFGD,2047,32.6264
RE1,RESENEFFGD,2048,23.7805
RE1,RESENEFFGD,2049,13.6487
RE1,RESENEFFGD,2050,16.3779
RE1,RESENEFFDP,2021,14.4246
RE1,RESENEFFDP,2022,28.8491
RE1,RESENEFFDP,2023,43.2737
RE1,RESENEFFDP,2024,57.6983
RE1,RESENEFFDP,2025,72.1229
RE1,RESENEFFDP,2026,86.5474
RE1,RESENEFFDP,2027,100.972
RE1,RESENEFFDP,2028,115.3966
RE1,RESENEFFDP,2029,129.8211
RE1,RESENEFFDP,2030,144.2457
RE1,RESENEFFDP,2031,144.2457
RE1,RESENEFFDP,2032,144.2457
RE1,RESENEFFDP,2033,144.2457
RE1,RESENEFFDP,2034,144.2457
RE1,RESENEFFDP,2035,144.2457
RE1,RESENEFFDP,2036,144.2457
RE1,RESENEFFDP,2037,144.2457
RE1,RESENEFFDP,2038,144.2457
RE1,RESENEFFDP,2039,144.2457
RE1,RESENEFFDP,2040,158.6703
RE1,RESENEFFDP,2041,173.0948
RE1,RESENEFFDP,2042,187.5194
RE1,RESENEFFDP,2043,201.944
RE1,RESENEFFDP,2044,216.3686
RE1,RESENEFFDP,2045,230.7931
RE1,RESENEFFDP,2046,245.2177
RE1,RESENEFFDP,2047,259.6423
RE1,RESENEFFDP,2048,273.4493
RE1,RESENEFFDP,2049,285.7369
RE1,RESENEFFDP,2050,286.4936
RE1,RESENEFFDP,2051,303.3274
RE1,RESENEFFDP,2052,306.724
RE1,RESENEFFDP,2053,311.1667
RE1,RESENEFFDP,2054,314.6377
RE1,RESENEFFDP,2055,318.1475
RE1,RESENEFFDP,2056,321.6964
RE1,RESENEFFDP,2057,325.2848
RE1,RESENEFFDP,2058,328.9133
RE1,RESENEFFDP,2059,332.5823
RE1,RESENEFFDP,2060,336.2922
RE1,RESENEFFDP,2061,340.0435
RE1,RESENEFFDP,2062,343.8366
RE1,RESENEFFDP,2063,347.6721
RE1,RESENEFFDP,2064,351.5503
RE1,RESENEFFDP,2065,355.4718
RE1,RESENEFFDP,2066,359.437
RE1,RESENEFFDP,2067,363.4465
RE1,RESENEFFDP,2068,367.5007
RE1,RESENEFFDP,2069,371.6001
RE1,RESENEFFDP,2070,375.7452
RE1,DEMRESCKNELC,2015,7.0099
RE1,DEMRESCKNELC,2016,6.6639
RE1,DEMRESCKNELC,2017,6.762
RE1,DEMRESCKNELC,2018,7.0044
RE1,DEMRESCKNELC,2019,6.6542
RE1,DEMRESCKNELC,2020,6.304
RE1,DEMRESCKNELC,2021,85.8403
RE1,DEMRESCKNELC,2022,130.7864
RE1,DEMRESCKNELC,2023,106.9605
RE1,DEMRESCKNELC,2024,143.5416
RE1,DEMRESCKNELC,2025,196.6961
RE1,DEMRESCKNELC,2026,216.8539
RE1,DEMRESCKNELC,2027,232.5384
RE1,DEMRESCKNELC,2028,237.1733
RE1,DEMRESCKNELC,2029,241.1293
RE1,DEMRESCKNELC,2030,245.0786
RE1,DEMRESCKNELC,2031,248.6954
RE1,DEMRESCKNELC,2032,252.3013
RE1,DEMRESCKNELC,2033,255.8969
RE1,DEMRESCKNELC,2034,259.4827
RE1,DEMRESCKNELC,2035,263.0593
RE1,DEMRESCKNELC,2036,266.1718
RE1,DEMRESCKNELC,2037,269.2791
RE1,DEMRESCKNELC,2038,272.3814
RE1,DEMRESCKNELC,2039,275.4788
RE1,DEMRESCKNELC,2040,278.5714
RE1,DEMRESCKNELC,2041,281.6592
RE1,DEMRESCKNELC,2042,284.7436
RE1,DEMRESCKNELC,2043,287.8245
RE1,DEMRESCKNELC,2044,290.9023
RE1,DEMRESCKNELC,2045,293.977
RE1,DEMRESCKNELC,2046,296.3069
RE1,DEMRESCKNELC,2047,298.6355
RE1,DEMRESCKNELC,2048,300.9627
RE1,DEMRESCKNELC,2049,303.2886
RE1,DEMRESCKNELC,2050,305.6131
RE1,DEMRESCKNELC,2051,307.9951
RE1,DEMRESCKNELC,2052,310.3956
RE1,DEMRESCKNELC,2053,312.8148
RE1,DEMRESCKNELC,2054,315.2529
RE1,DEMRESCKNELC,2055,317.7099
RE1,DEMRESCKNELC,2056,320.1862
RE1,DEMRESCKNELC,2057,322.6817
RE1,DEMRESCKNELC,2058,325.1966
RE1,DEMRESCKNELC,2059,327.7312
RE1,DEMRESCKNELC,2060,330.2856
RE1,DEMRESCKNELC,2061,332.8598
RE1,DEMRESCKNELC,2062,335.4541
RE1,DEMRESCKNELC,2063,338.0686
RE1,DEMRESCKNELC,2064,340.7035
RE1,DEMRESCKNELC,2065,343.359
RE1,DEMRESCKNELC,2066,346.0351
RE1,DEMRESCKNELC,2067,348.7321
RE1,DEMRESCKNELC,2068,351.4501
RE1,DEMRESCKNELC,2069,354.1893
RE1,DEMRESCKNELC,2070,356.9499
RE1,DEMRESCKNOIL,2015,117.5028
RE1,DEMRESCKNOIL,2016,111.7023
RE1,DEMRESCKNOIL,2017,113.3469
RE1,DEMRESCKNOIL,2018,117.4106
RE1,DEMRESCKNOIL,2019,120.876
RE1,DEMRESCKNOIL,2020,124.3333
RE1,DEMRESCKNOIL,2021,47.1077
RE1,DEMRESCKNOIL,2022,27.3142
RE1,DEMRESCKNOIL,2023,65.3111
RE1,DEMRESCKNOIL,2024,38.2379
RE1,DEMRESCKNBIO,2015,72.8133
RE1,DEMRESCKNBIO,2016,69.2189
RE1,DEMRESCKNBIO,2017,70.238
RE1,DEMRESCKNBIO,2018,72.7562
RE1,DEMRESCKNBIO,2019,74.5779
RE1,DEMRESCKNBIO,2020,76.3949
RE1,DEMRESCKNBIO,2021,77.7461
RE1,DEMRESCKNBIO,2022,56.2468
RE1,DEMRESCKNBIO,2023,45.7211
RE1,DEMRESCKNBIO,2024,39.8508
RE1,DEMRESCKNBIO,2025,28.5647
RE1,DEMRESCKNBIO,2026,12.3855
RE1,DEMRESCKNBIO,2027,0.6717
RE1,DEMRESHEBIO,2015,84.502
RE1,DEMRESHEBIO,2016,80.3936
RE1,DEMRESHEBIO,2017,81.5773
RE1,DEMRESHEBIO,2018,84.502
RE1,DEMRESHEBIO,2019,86.6177
RE1,DEMRESHEBIO,2020,88.7281
RE1,DEMRESHEBIO,2021,90.2975
RE1,DEMRESHEBIO,2022,91.8632
RE1,DEMRESHEBIO,2023,93.4254
RE1,DEMRESHEBIO,2024,94.9844
RE1,DEMRESHEBIO,2025,96.5403
RE1,DEMRESHEBIO,2026,98.2455
RE1,DEMRESHEBIO,2027,99.9472
RE1,DEMRESHEBIO,2028,101.6457
RE1,DEMRESHEBIO,2029,103.3411
RE1,DEMRESHEBIO,2030,105.0337
RE1,DEMRESHEBIO,2031,105.0337
RE1,DEMRESHEBIO,2032,98.9387
RE1,DEMRESHEBIO,2033,93.933
RE1,DEMRESHEBIO,2034,95.2757
RE1,DEMRESHEBIO,2035,96.8085
RE1,DEMRESHEBIO,2036,90.5022
RE1,DEMRESHEBIO,2037,84.1936
RE1,DEMRESHEBIO,2038,77.8828
RE1,DEMRESHEBIO,2039,69.0792
RE1,DEMRESHEBIO,2040,63.1301
RE1,DEMRESHEBIO,2041,60.0411
RE1,DEMRESHEBIO,2042,64.6722
RE1,DEMRESHEBIO,2043,65.9175
RE1,DEMRESHEBIO,2044,56.5651
RE1,DEMRESHEBIO,2045,51.3889
RE1,DEMRESHEBIO,2046,42.7532
RE1,DEMRESHEBIO,2047,36.6899
RE1,DEMRESHEBIO,2048,28.3742
RE1,DEMRESHEOIL,2015,0.0663
RE1,DEMRESHEOIL,2049,14.2844
RE1,DEMRESHEEL,2031,1.5501
RE1,DEMRESHEEL,2032,9.1904
RE1,DEMRESHEEL,2033,15.7371
RE1,DEMRESHEEL,2034,15.9311
RE1,DEMRESHEEL,2035,15.9311
RE1,DEMRESHEEL,2036,23.5715
RE1,DEMRESHEEL,2037,31.2118
RE1,DEMRESHEEL,2038,38.8521
RE1,DEMRESHEEL,2039,48.9831
RE1,DEMRESHEEL,2040,56.2577
RE1,DEMRESHEEL,2041,60.67
RE1,DEMRESHEEL,2042,57.3607
RE1,DEMRESHEEL,2043,57.4359
RE1,DEMRESHEEL,2044,68.1073
RE1,DEMRESHEEL,2045,74.6013
RE1,DEMRESHEEL,2046,84.2355
RE1,DEMRESHEEL,2047,91.2968
RE1,DEMRESHEEL,2048,100.6098
RE1,DEMRESHEEL,2049,115.6964
RE1,DEMRESHEEL,2050,130.9771
RE1,DEMRESHEEL,2051,131.9979
RE1,DEMRESHEEL,2052,133.0267
RE1,DEMRESHEEL,2053,134.0635
RE1,DEMRESHEEL,2054,135.1084
RE1,DEMRESHEEL,2055,136.1614
RE1,DEMRESHEEL,2056,137.2226
RE1,DEMRESHEEL,2057,138.2922
RE1,DEMRESHEEL,2058,139.37
RE1,DEMRESHEEL,2059,140.4562
RE1,DEMRESHEEL,2060,141.551
RE1,DEMRESHEEL,2061,142.6542
RE1,DEMRESHEEL,2062,143.766
RE1,DEMRESHEEL,2063,144.8866
RE1,DEMRESHEEL,2064,146.0158
RE1,DEMRESHEEL,2065,147.1538
RE1,DEMRESHEEL,2066,148.3008
RE1,DEMRESHEEL,2067,149.4566
RE1,DEMRESHEEL,2068,150.6215
RE1,DEMRESHEEL,2069,151.7954
RE1,DEMRESHEEL,2070,152.9785
RE1,DEMCOMELC,2015,169.2528
RE1,DEMCOMELC,2016,179.0399
RE1,DEMCOMELC,2017,187.428
RE1,DEMCOMELC,2018,195.8161
RE1,DEMCOMELC,2019,204.2043
RE1,DEMCOMELC,2020,212.5924
RE1,DEMCOMELC,2021,43.6241
RE1,DEMCOMELC,2022,30.6813
RE1,DEMCOMELC,2023,18.0244
RE1,DEMCOMELC,2024,7.666
RE1,DEMCOMELC,2025,2.5535
RE1,DEMCOMELC,2031,7.0126
RE1,DEMCOMELC,2032,5.8001
RE1,DEMCOMELC,2033,4.7394
RE1,DEMCOMELC,2034,4.8637
RE1,DEMCOMELC,2035,5.4074
RE1,DEMCOMELC,2036,5.0879
RE1,DEMCOMELC,2037,3.5673
RE1,DEMCOMELC,2038,5.2878
RE1,DEMCOMELC,2039,4.5071
RE1,DEMCOMELC,2040,1.3823
RE1,DEMCOMELC,2041,14.1712
RE1,DEMCOMELC,2042,12.4718
RE1,DEMCOMELC,2043,11.2785
RE1,DEMCOMELC,2044,8.4268
RE1,DEMCOMELC,2045,5.9774
RE1,DEMCOMELC,2046,4.2055
RE1,DEMCOMELC,2047,3.7744
