r,t,y,CapitalInvestment
RE1,DEMINDHECOA,2028,182.2218
RE1,DEMINDHECOA,2029,182.0151
RE1,DEMINDHECOA,2030,11585.053
RE1,DEMINDHECOA,2031,163.9275
RE1,DEMINDHECOA,2032,163.6112
RE1,DEMINDHECOA,2033,163.3122
RE1,DEMINDHECOA,2034,163.0293
RE1,DEMINDHECOA,2035,162.7612
RE1,DEMINDHECOA,2036,142.8954
RE1,DEMINDHECOA,2037,250.2672
RE1,DEMINDHECOA,2038,308.483
RE1,DEMINDHECOA,2039,308.1217
RE1,DEMINDHECOA,2040,307.7783
RE1,DEMINDHECOA,2041,330.9596
RE1,DEMINDHECOA,2042,330.6277
RE1,DEMINDHECOA,2043,330.3123
RE1,DEMINDHECOA,2044,330.0123
RE1,DEMINDHECOA,2045,11732.96
RE1,DEMINDHECOA,2046,277.6388
RE1,DEMINDHECOA,2047,277.2824
RE1,DEMINDHECOA,2048,276.9444
RE1,DEMINDHECOA,2049,276.6231
RE1,DEMINDHECOA,2050,276.3175
RE1,DEMINDHECOA,2051,259.1332
RE1,DEMINDHECOA,2052,367.3889
RE1,DEMINDHECOA,2053,426.4954
RE1,DEMINDHECOA,2054,427.0318
RE1,DEMINDHECOA,2055,427.593
RE1,DEMINDHECOA,2056,451.686
RE1,DEMINDHECOA,2057,452.2727
RE1,DEMINDHECOA,2058,452.883
RE1,DEMINDHECOA,2059,453.516
RE1,DEMINDHECOA,2060,11857.404
RE1,DEMINDHECOA,2061,403.03
RE1,DEMINDHECOA,2062,403.6284
RE1,DEMINDHECOA,2063,404.2524
RE1,DEMINDHECOA,2064,404.9008
RE1,DEMINDHECOA,2065,405.5722
RE1,DEMINDHECOA,2066,389.3725
RE1,DEMINDHECOA,2067,498.6205
RE1,DEMINDHECOA,2068,558.727
RE1,DEMINDHECOA,2069,560.271
RE1,DEMINDHECOA,2070,561.8477
