r,t,f,y,UseByTechnologyAnnual
RE1,PWRGEO,GEO,2042,1.449
RE1,PWRGEO,GEO,2043,1.449
RE1,PWRGEO,GEO,2044,1.449
RE1,PWRGEO,GEO,2045,1.449
RE1,PWRGEO,GEO,2046,1.2679
RE1,PWRGEO,GEO,2047,1.2679
RE1,PWRGEO,GEO,2048,1.2679
RE1,PWRGEO,GEO,2049,1.449
RE1,PWRGEO,GEO,2050,1.449
RE1,PWRGEO,GEO,2051,1.449
RE1,PWRGEO,GEO,2052,1.449
RE1,PWRGEO,GEO,2053,1.449
RE1,PWRGEO,GEO,2054,1.449
RE1,PWRGEO,GEO,2055,1.449
RE1,PWRGEO,GEO,2056,1.449
RE1,PWRGEO,GEO,2057,1.2679
RE1,PWRGEO,GEO,2058,1.2679
RE1,PWRGEO,GEO,2059,1.2679
RE1,PWRGEO,GEO,2060,1.449
RE1,PWRGEO,GEO,2061,1.449
RE1,PWRGEO,GEO,2062,1.449
RE1,PWRGEO,GEO,2063,1.449
RE1,PWRGEO,GEO,2064,1.449
RE1,PWRGEO,GEO,2065,1.449
RE1,PWRGEO,GEO,2066,1.449
RE1,PWRGEO,GEO,2067,1.449
RE1,PWRGEO,GEO,2068,1.449
RE1,PWRGEO,GEO,2069,1.449
RE1,PWRHYD001,HYD,2015,28.3385
RE1,PWRHYD001,HYD,2016,28.3385
RE1,PWRHYD001,HYD,2017,28.3385
RE1,PWRHYD001,HYD,2018,28.3385
RE1,PWRHYD001,HYD,2019,28.3385
RE1,PWRHYD001,HYD,2020,28.3385
RE1,PWRHYD001,HYD,2021,28.3385
RE1,PWRHYD001,HYD,2022,28.3385
RE1,PWRHYD001,HYD,2023,28.3385
RE1,PWRHYD001,HYD,2024,28.3385
RE1,PWRHYD001,HYD,2025,28.3385
RE1,PWRHYD001,HYD,2026,28.3385
RE1,PWRHYD001,HYD,2027,28.3385
RE1,PWRHYD001,HYD,2028,28.3385
RE1,PWRHYD001,HYD,2029,28.3385
RE1,PWRHYD001,HYD,2030,33.9883
RE1,PWRHYD001,HYD,2031,33.9883
RE1,PWRHYD001,HYD,2032,33.9883
RE1,PWRHYD001,HYD,2033,33.9883
RE1,PWRHYD001,HYD,2034,33.9883
RE1,PWRHYD001,HYD,2035,33.9883
RE1,PWRHYD001,HYD,2036,33.9883
RE1,PWRHYD001,HYD,2037,33.9883
RE1,PWRHYD001,HYD,2038,33.9883
RE1,PWRHYD001,HYD,2039,33.9883
RE1,PWRHYD001,HYD,2040,33.9883
RE1,PWRHYD001,HYD,2041,33.9883
RE1,PWRHYD001,HYD,2042,33.9883
RE1,PWRHYD001,HYD,2043,33.9883
RE1,PWRHYD001,HYD,2044,33.9883
RE1,PWRHYD001,HYD,2045,33.9883
RE1,PWRHYD001,HYD,2046,33.9883
RE1,PWRHYD001,HYD,2047,33.9883
RE1,PWRHYD001,HYD,2048,33.1399
RE1,PWRHYD001,HYD,2049,33.9883
RE1,PWRHYD001,HYD,2050,33.9883
RE1,PWRHYD001,HYD,2051,5.6497
RE1,PWRHYD001,HYD,2052,5.6497
RE1,PWRHYD001,HYD,2053,5.6497
RE1,PWRHYD001,HYD,2054,5.6497
RE1,PWRHYD001,HYD,2055,5.6497
RE1,PWRHYD001,HYD,2056,5.6497
RE1,PWRHYD001,HYD,2057,5.6497
RE1,PWRHYD001,HYD,2058,5.6497
RE1,PWRHYD001,HYD,2059,5.6497
RE1,PWRHYD001,HYD,2060,5.6497
RE1,PWRHYD001,HYD,2061,5.6497
RE1,PWRHYD001,HYD,2062,5.6497
RE1,PWRHYD001,HYD,2063,5.6497
RE1,PWRHYD001,HYD,2064,33.9883
RE1,PWRHYD001,HYD,2065,33.9883
RE1,PWRHYD001,HYD,2066,33.9883
RE1,PWRHYD001,HYD,2067,33.9883
RE1,PWRHYD001,HYD,2068,33.9883
RE1,PWRHYD001,HYD,2069,33.9883
RE1,PWRHYD001,HYD,2070,15.8016
RE1,PWRHYD002,HYD,2015,1.1526
RE1,PWRHYD002,HYD,2016,1.1526
RE1,PWRHYD002,HYD,2017,1.1526
RE1,PWRHYD002,HYD,2018,1.1526
RE1,PWRHYD002,HYD,2019,1.1526
RE1,PWRHYD002,HYD,2020,1.1526
RE1,PWRHYD002,HYD,2021,1.1526
RE1,PWRHYD002,HYD,2022,1.1526
RE1,PWRHYD002,HYD,2023,1.1526
RE1,PWRHYD002,HYD,2024,1.1526
RE1,PWRHYD002,HYD,2025,1.1526
RE1,PWRHYD002,HYD,2026,1.1526
RE1,PWRHYD002,HYD,2027,1.1526
RE1,PWRHYD002,HYD,2028,1.1526
RE1,PWRHYD002,HYD,2029,1.1526
RE1,PWRHYD002,HYD,2030,1.3823
RE1,PWRHYD002,HYD,2031,1.3823
RE1,PWRHYD002,HYD,2032,1.3823
RE1,PWRHYD002,HYD,2033,1.3823
RE1,PWRHYD002,HYD,2034,1.3823
RE1,PWRHYD002,HYD,2035,1.3823
RE1,PWRHYD002,HYD,2036,1.3823
RE1,PWRHYD002,HYD,2037,1.3823
RE1,PWRHYD002,HYD,2038,1.3823
RE1,PWRHYD002,HYD,2039,1.3823
RE1,PWRHYD002,HYD,2040,1.3823
RE1,PWRHYD002,HYD,2041,1.3823
RE1,PWRHYD002,HYD,2042,1.3823
RE1,PWRHYD002,HYD,2043,1.3823
RE1,PWRHYD002,HYD,2044,1.3823
RE1,PWRHYD002,HYD,2045,1.3823
RE1,PWRHYD002,HYD,2046,1.3823
RE1,PWRHYD002,HYD,2047,1.3823
RE1,PWRHYD002,HYD,2048,1.3517
RE1,PWRHYD002,HYD,2049,1.3823
RE1,PWRHYD002,HYD,2050,1.3823
RE1,PWRHYD002,HYD,2051,0.2298
RE1,PWRHYD002,HYD,2052,0.2298
RE1,PWRHYD002,HYD,2053,0.2298
RE1,PWRHYD002,HYD,2054,0.2298
RE1,PWRHYD002,HYD,2055,0.2298
RE1,PWRHYD002,HYD,2056,0.2298
RE1,PWRHYD002,HYD,2057,0.2298
RE1,PWRHYD002,HYD,2058,0.2298
RE1,PWRHYD002,HYD,2059,0.2298
RE1,PWRHYD002,HYD,2060,0.2298
RE1,PWRHYD002,HYD,2061,0.2298
RE1,PWRHYD002,HYD,2062,0.2298
RE1,PWRHYD002,HYD,2063,0.2298
RE1,PWRHYD002,HYD,2064,1.3823
RE1,PWRHYD002,HYD,2065,1.3823
RE1,PWRHYD002,HYD,2066,1.3823
RE1,PWRHYD002,HYD,2067,1.3823
RE1,PWRHYD002,HYD,2068,1.3823
RE1,PWRHYD002,HYD,2069,1.3823
RE1,PWRHYD002,HYD,2070,0.6337
RE1,PWRHYD003,HYD,2032,4.9061
RE1,PWRHYD003,HYD,2033,4.9061
RE1,PWRHYD003,HYD,2034,4.9061
RE1,PWRHYD003,HYD,2035,4.9061
RE1,PWRHYD003,HYD,2036,4.9061
RE1,PWRHYD003,HYD,2037,4.9061
RE1,PWRHYD003,HYD,2038,4.9061
RE1,PWRHYD003,HYD,2039,4.9061
RE1,PWRHYD003,HYD,2040,4.9061
RE1,PWRHYD003,HYD,2041,4.9061
RE1,PWRHYD003,HYD,2042,4.9061
RE1,PWRHYD003,HYD,2043,4.9061
RE1,PWRHYD003,HYD,2044,4.9061
RE1,PWRHYD003,HYD,2045,4.9061
RE1,PWRHYD003,HYD,2046,4.9061
RE1,PWRHYD003,HYD,2047,4.9061
RE1,PWRHYD003,HYD,2048,4.7972
RE1,PWRHYD003,HYD,2049,4.9061
RE1,PWRHYD003,HYD,2050,4.9061
RE1,PWRHYD003,HYD,2051,4.9061
RE1,PWRHYD003,HYD,2052,4.9061
RE1,PWRHYD003,HYD,2053,4.9061
RE1,PWRHYD003,HYD,2054,4.9061
RE1,PWRHYD003,HYD,2055,4.9061
RE1,PWRHYD003,HYD,2056,4.9061
RE1,PWRHYD003,HYD,2057,4.9061
RE1,PWRHYD003,HYD,2058,4.9061
RE1,PWRHYD003,HYD,2059,4.9061
RE1,PWRHYD003,HYD,2060,4.9061
RE1,PWRHYD003,HYD,2061,4.9061
RE1,PWRHYD003,HYD,2062,4.9061
RE1,PWRHYD003,HYD,2063,4.9061
RE1,PWRHYD003,HYD,2064,4.9061
RE1,PWRHYD003,HYD,2065,4.9061
RE1,PWRHYD003,HYD,2066,4.9061
RE1,PWRHYD003,HYD,2067,4.9061
RE1,PWRHYD003,HYD,2068,4.9061
RE1,PWRHYD003,HYD,2069,4.9061
RE1,PWRHYD003,HYD,2070,2.2922
RE1,PWRHYD004,HYD,2032,0.5451
RE1,PWRHYD004,HYD,2033,0.5451
RE1,PWRHYD004,HYD,2034,0.5451
RE1,PWRHYD004,HYD,2035,0.5451
RE1,PWRHYD004,HYD,2036,0.5451
RE1,PWRHYD004,HYD,2037,0.5451
RE1,PWRHYD004,HYD,2038,0.5451
RE1,PWRHYD004,HYD,2039,0.5451
RE1,PWRHYD004,HYD,2040,0.5451
RE1,PWRHYD004,HYD,2041,0.5451
RE1,PWRHYD004,HYD,2042,0.5451
RE1,PWRHYD004,HYD,2043,0.5451
RE1,PWRHYD004,HYD,2044,0.5451
RE1,PWRHYD004,HYD,2045,0.5451
RE1,PWRHYD004,HYD,2046,0.5451
RE1,PWRHYD004,HYD,2047,0.5451
RE1,PWRHYD004,HYD,2048,0.5451
RE1,PWRHYD004,HYD,2049,0.5451
RE1,PWRHYD004,HYD,2050,0.5451
RE1,PWRHYD004,HYD,2051,0.5451
RE1,PWRHYD004,HYD,2052,0.5451
RE1,PWRHYD004,HYD,2053,0.5451
RE1,PWRHYD004,HYD,2054,0.5451
RE1,PWRHYD004,HYD,2055,0.5451
RE1,PWRHYD004,HYD,2056,0.5451
RE1,PWRHYD004,HYD,2057,0.5451
RE1,PWRHYD004,HYD,2058,0.5451
RE1,PWRHYD004,HYD,2059,0.5451
RE1,PWRHYD004,HYD,2060,0.5451
RE1,PWRHYD004,HYD,2061,0.5451
RE1,PWRHYD004,HYD,2062,0.5451
RE1,PWRHYD004,HYD,2063,0.5451
RE1,PWRHYD004,HYD,2064,0.5451
RE1,PWRHYD004,HYD,2065,0.5451
RE1,PWRHYD004,HYD,2066,0.5451
RE1,PWRHYD004,HYD,2067,0.5451
RE1,PWRHYD004,HYD,2068,0.5451
RE1,PWRHYD004,HYD,2069,0.5451
RE1,PWRHYD004,HYD,2070,0.5451
RE1,PWRNGS001,NGS,2015,794.6633
RE1,PWRNGS001,NGS,2016,796.9506
RE1,PWRNGS001,NGS,2017,806.5936
RE1,PWRNGS001,NGS,2018,839.6295
RE1,PWRNGS001,NGS,2039,17.3117
RE1,PWRNGS001,NGS,2040,31.3895
RE1,PWRNGS001,NGS,2041,29.9663
RE1,PWRNGS001,NGS,2042,26.6367
RE1,PWRNGS001,NGS,2043,23.3071
RE1,PWRNGS001,NGS,2044,9.9888
RE1,PWRNUC,URN,2070,0.0
RE1,PWRSOL001,SOL,2015,8.5041
RE1,PWRSOL001,SOL,2016,14.7357
RE1,PWRSOL001,SOL,2017,16.2447
RE1,PWRSOL001,SOL,2018,17.8379
RE1,PWRSOL001,SOL,2019,17.9642
RE1,PWRSOL001,SOL,2020,17.9642
RE1,PWRSOL001,SOL,2021,18.4271
RE1,PWRSOL001,SOL,2022,18.4271
RE1,PWRSOL001,SOL,2023,18.4271
RE1,PWRSOL001,SOL,2024,18.4271
RE1,PWRSOL001,SOL,2025,562.9737
RE1,PWRSOL001,SOL,2026,621.865
RE1,PWRSOL001,SOL,2027,683.2219
RE1,PWRSOL001,SOL,2028,792.7074
RE1,PWRSOL001,SOL,2029,943.0392
RE1,PWRSOL001,SOL,2030,1148.1625
RE1,PWRSOL001,SOL,2031,1296.2751
RE1,PWRSOL001,SOL,2032,1296.2751
RE1,PWRSOL001,SOL,2033,1360.572
RE1,PWRSOL001,SOL,2034,1383.3887
RE1,PWRSOL001,SOL,2035,1374.8845
RE1,PWRSOL001,SOL,2036,1368.653
RE1,PWRSOL001,SOL,2037,1367.1439
RE1,PWRSOL001,SOL,2038,1411.6188
RE1,PWRSOL001,SOL,2039,1635.4448
RE1,PWRSOL001,SOL,2040,1858.2156
RE1,PWRSOL001,SOL,2041,2051.1135
RE1,PWRSOL001,SOL,2042,2219.0281
RE1,PWRSOL001,SOL,2043,2420.6273
RE1,PWRSOL001,SOL,2044,2435.5151
RE1,PWRSOL001,SOL,2045,2437.2804
RE1,PWRSOL001,SOL,2046,2430.2819
RE1,PWRSOL001,SOL,2047,2400.3063
RE1,PWRSOL001,SOL,2048,2379.6816
RE1,PWRSOL001,SOL,2049,2467.139
RE1,PWRSOL001,SOL,2050,2712.4867
RE1,PWRSOL001,SOL,2051,2807.69
RE1,PWRSOL001,SOL,2052,2877.308
RE1,PWRSOL001,SOL,2053,2944.8064
RE1,PWRSOL001,SOL,2054,3012.7865
RE1,PWRSOL001,SOL,2055,3276.5309
RE1,PWRSOL001,SOL,2056,3305.7342
RE1,PWRSOL001,SOL,2057,3335.1823
RE1,PWRSOL001,SOL,2058,3364.8407
RE1,PWRSOL001,SOL,2059,3394.7294
RE1,PWRSOL001,SOL,2060,3258.8864
RE1,PWRSOL001,SOL,2061,3332.2385
RE1,PWRSOL001,SOL,2062,3550.0569
RE1,PWRSOL001,SOL,2063,3708.0274
RE1,PWRSOL001,SOL,2064,3811.9527
RE1,PWRSOL001,SOL,2065,3940.6088
RE1,PWRSOL001,SOL,2066,4076.8273
RE1,PWRSOL001,SOL,2067,4123.43
RE1,PWRSOL001,SOL,2068,4166.2691
RE1,PWRSOL001,SOL,2069,4191.1192
RE1,PWRSOL001,SOL,2070,699.9029
RE1,PWRTRN,ELC001,2015,711.6784
RE1,PWRTRN,ELC001,2016,751.7444
RE1,PWRTRN,ELC001,2017,786.4668
RE1,PWRTRN,ELC001,2018,821.3276
RE1,PWRTRN,ELC001,2019,855.5038
RE1,PWRTRN,ELC001,2020,889.6576
RE1,PWRTRN,ELC001,2021,915.6962
RE1,PWRTRN,ELC001,2022,941.7178
RE1,PWRTRN,ELC001,2023,967.7223
RE1,PWRTRN,ELC001,2024,993.7099
RE1,PWRTRN,ELC001,2025,1344.748
RE1,PWRTRN,ELC001,2026,1391.2441
RE1,PWRTRN,ELC001,2027,1438.0658
RE1,PWRTRN,ELC001,2028,1530.8784
RE1,PWRTRN,ELC001,2029,1673.2295
RE1,PWRTRN,ELC001,2030,1889.2393
RE1,PWRTRN,ELC001,2031,2016.5575
RE1,PWRTRN,ELC001,2032,2154.9382
RE1,PWRTRN,ELC001,2033,2315.8749
RE1,PWRTRN,ELC001,2034,2488.1693
RE1,PWRTRN,ELC001,2035,2664.944
RE1,PWRTRN,ELC001,2036,2869.1267
RE1,PWRTRN,ELC001,2037,3046.1401
RE1,PWRTRN,ELC001,2038,3279.1459
RE1,PWRTRN,ELC001,2039,3583.6409
RE1,PWRTRN,ELC001,2040,3890.3005
RE1,PWRTRN,ELC001,2041,4176.3829
RE1,PWRTRN,ELC001,2042,4446.4983
RE1,PWRTRN,ELC001,2043,4745.2083
RE1,PWRTRN,ELC001,2044,4912.1935
RE1,PWRTRN,ELC001,2045,5095.6405
RE1,PWRTRN,ELC001,2046,5239.7985
RE1,PWRTRN,ELC001,2047,5384.4367
RE1,PWRTRN,ELC001,2048,5528.865
RE1,PWRTRN,ELC001,2049,5711.8567
RE1,PWRTRN,ELC001,2050,5876.8639
RE1,PWRTRN,ELC001,2051,5942.5761
RE1,PWRTRN,ELC001,2052,6012.1942
RE1,PWRTRN,ELC001,2053,6079.6926
RE1,PWRTRN,ELC001,2054,6147.6727
RE1,PWRTRN,ELC001,2055,6411.4171
RE1,PWRTRN,ELC001,2056,6440.6205
RE1,PWRTRN,ELC001,2057,6470.0504
RE1,PWRTRN,ELC001,2058,6499.7088
RE1,PWRTRN,ELC001,2059,6529.5974
RE1,PWRTRN,ELC001,2060,6393.7725
RE1,PWRTRN,ELC001,2061,6451.7915
RE1,PWRTRN,ELC001,2062,6510.329
RE1,PWRTRN,ELC001,2063,6544.4655
RE1,PWRTRN,ELC001,2064,6583.4291
RE1,PWRTRN,ELC001,2065,6638.6731
RE1,PWRTRN,ELC001,2066,6694.4009
RE1,PWRTRN,ELC001,2067,6750.6168
RE1,PWRTRN,ELC001,2068,6807.3252
RE1,PWRTRN,ELC001,2069,6864.5305
RE1,PWRTRN,ELC001,2070,7112.808
RE1,PWRTRNEXP,ELC001,2015,7.6
RE1,PWRTRNEXP,ELC001,2016,4.75
RE1,PWRTRNEXP,ELC001,2017,3.8
RE1,PWRTRNEXP,ELC001,2018,3.8
RE1,PWRTRNEXP,ELC001,2019,3.8
RE1,PWRTRNEXP,ELC001,2020,3.8
RE1,PWRTRNEXP,ELC001,2021,3.8
RE1,PWRTRNEXP,ELC001,2022,3.8
RE1,PWRTRNEXP,ELC001,2023,3.8
RE1,PWRTRNEXP,ELC001,2024,3.8
RE1,PWRTRNEXP,ELC001,2025,3.8
RE1,PWRTRNEXP,ELC001,2026,3.8
RE1,PWRTRNEXP,ELC001,2027,3.8
RE1,PWRTRNEXP,ELC001,2028,3.8
RE1,PWRTRNEXP,ELC001,2029,3.8
RE1,PWRTRNEXP,ELC001,2030,3.8
RE1,PWRTRNEXP,ELC001,2031,3.8
RE1,PWRTRNEXP,ELC001,2032,3.8
RE1,PWRTRNEXP,ELC001,2033,3.8
RE1,PWRTRNEXP,ELC001,2034,3.8
RE1,PWRTRNEXP,ELC001,2035,3.8
RE1,PWRTRNEXP,ELC001,2036,3.8
RE1,PWRTRNEXP,ELC001,2037,3.8
RE1,PWRTRNEXP,ELC001,2038,3.8
RE1,PWRTRNEXP,ELC001,2039,3.8
RE1,PWRTRNEXP,ELC001,2040,3.8
RE1,PWRTRNEXP,ELC001,2041,3.8
RE1,PWRTRNEXP,ELC001,2042,3.8
RE1,PWRTRNEXP,ELC001,2043,3.8
RE1,PWRTRNEXP,ELC001,2044,3.8
RE1,PWRTRNEXP,ELC001,2045,3.8
RE1,PWRTRNEXP,ELC001,2046,3.8
RE1,PWRTRNEXP,ELC001,2047,3.8
RE1,PWRTRNEXP,ELC001,2048,3.8
RE1,PWRTRNEXP,ELC001,2049,3.8
RE1,PWRTRNEXP,ELC001,2050,3.8
RE1,PWRTRNEXP,ELC001,2051,3.8
RE1,PWRTRNEXP,ELC001,2052,3.8
RE1,PWRTRNEXP,ELC001,2053,3.8
RE1,PWRTRNEXP,ELC001,2054,3.8
RE1,PWRTRNEXP,ELC001,2055,3.8
RE1,PWRTRNEXP,ELC001,2056,3.8
RE1,PWRTRNEXP,ELC001,2057,3.8
RE1,PWRTRNEXP,ELC001,2058,3.8
RE1,PWRTRNEXP,ELC001,2059,3.8
RE1,PWRTRNEXP,ELC001,2060,3.8
RE1,PWRTRNEXP,ELC001,2061,3.8
RE1,PWRTRNEXP,ELC001,2062,3.8
RE1,PWRTRNEXP,ELC001,2063,3.8
RE1,PWRTRNEXP,ELC001,2064,3.8
RE1,PWRTRNEXP,ELC001,2065,3.8
RE1,PWRTRNEXP,ELC001,2066,3.8
RE1,PWRTRNEXP,ELC001,2067,3.8
RE1,PWRTRNEXP,ELC001,2068,3.8
RE1,PWRTRNEXP,ELC001,2069,3.8
RE1,PWRTRNEXP,ELC001,2070,3.8
RE1,PWRWND001,WND,2015,1.1747
RE1,PWRWND001,WND,2016,2.545
RE1,PWRWND001,WND,2017,3.1524
RE1,PWRWND001,WND,2018,5.5368
RE1,PWRWND001,WND,2019,7.5648
RE1,PWRWND001,WND,2020,7.5648
RE1,PWRWND001,WND,2021,7.7555
RE1,PWRWND001,WND,2022,7.7555
RE1,PWRWND001,WND,2023,7.7555
RE1,PWRWND001,WND,2024,7.7555
RE1,PWRWND001,WND,2025,7.7555
RE1,PWRWND001,WND,2026,7.7555
RE1,PWRWND001,WND,2027,7.7555
RE1,PWRWND001,WND,2028,7.7555
RE1,PWRWND001,WND,2029,7.7555
RE1,PWRWND001,WND,2030,7.7555
RE1,PWRWND001,WND,2031,7.7555
RE1,PWRWND001,WND,2032,16.762
RE1,PWRWND001,WND,2033,118.9432
RE1,PWRWND001,WND,2034,223.0651
RE1,PWRWND001,WND,2035,329.7783
RE1,PWRWND001,WND,2036,432.7815
RE1,PWRWND001,WND,2037,548.5642
RE1,PWRWND001,WND,2038,637.2112
RE1,PWRWND001,WND,2039,706.6082
RE1,PWRWND001,WND,2040,781.2607
RE1,PWRWND001,WND,2041,874.9888
RE1,PWRWND001,WND,2042,986.3181
RE1,PWRWND001,WND,2043,1084.9596
RE1,PWRWND001,WND,2044,1287.5292
RE1,PWRWND001,WND,2045,1512.382
RE1,PWRWND001,WND,2046,1512.382
RE1,PWRWND001,WND,2047,1508.5419
RE1,PWRWND001,WND,2048,1501.9556
RE1,PWRWND001,WND,2049,1508.0048
RE1,PWRWND001,WND,2050,1505.9969
RE1,PWRWND001,WND,2051,1505.9969
RE1,PWRWND001,WND,2052,1505.9969
RE1,PWRWND001,WND,2053,1505.9969
RE1,PWRWND001,WND,2054,1505.9969
RE1,PWRWND001,WND,2055,1505.9969
RE1,PWRWND001,WND,2056,1505.9969
RE1,PWRWND001,WND,2057,1505.9969
RE1,PWRWND001,WND,2058,1505.9969
RE1,PWRWND001,WND,2059,1505.9969
RE1,PWRWND001,WND,2060,1505.9969
RE1,PWRWND001,WND,2061,1505.9969
RE1,PWRWND001,WND,2062,1496.9905
RE1,PWRWND001,WND,2063,1394.8092
RE1,PWRWND001,WND,2064,1290.6873
RE1,PWRWND001,WND,2065,1183.9741
RE1,PWRWND001,WND,2066,1079.6005
RE1,PWRWND001,WND,2067,963.8178
RE1,PWRWND001,WND,2068,875.1708
RE1,PWRWND001,WND,2069,805.7738
RE1,PWRWND001,WND,2070,4566.9618
RE1,PWRWND002,WND,2046,214.9209
RE1,PWRWND002,WND,2047,455.8466
RE1,PWRWND002,WND,2048,689.4233
RE1,PWRWND002,WND,2049,691.4944
RE1,PWRWND002,WND,2050,691.4944
RE1,PWRWND002,WND,2051,691.4944
RE1,PWRWND002,WND,2052,691.4944
RE1,PWRWND002,WND,2053,691.4944
RE1,PWRWND002,WND,2054,691.4944
RE1,PWRWND002,WND,2055,691.4944
RE1,PWRWND002,WND,2056,691.4944
RE1,PWRWND002,WND,2057,691.4944
RE1,PWRWND002,WND,2058,691.4944
RE1,PWRWND002,WND,2059,691.4944
RE1,PWRWND002,WND,2060,691.4944
RE1,PWRWND002,WND,2061,691.4944
RE1,PWRWND002,WND,2062,691.4944
RE1,PWRWND002,WND,2063,691.4944
RE1,PWRWND002,WND,2064,772.8139
RE1,PWRWND002,WND,2065,909.0531
RE1,PWRWND002,WND,2066,1043.0774
RE1,PWRWND002,WND,2067,1193.7475
RE1,PWRWND002,WND,2068,1316.5893
RE1,PWRWND002,WND,2069,1418.3415
RE1,PWRWND002,WND,2070,1418.3415
RE1,RESENEFFDP,ELC003,2025,176.3238
RE1,RESENEFFDP,ELC003,2026,181.3352
RE1,RESENEFFDP,ELC003,2027,186.3465
RE1,RESENEFFDP,ELC003,2028,190.5815
RE1,RESENEFFDP,ELC003,2029,191.7876
RE1,RESENEFFDP,ELC003,2030,202.9981
RE1,RESENEFFDP,ELC003,2031,208.772
RE1,RESENEFFDP,ELC003,2032,215.5926
RE1,RESENEFFDP,ELC003,2033,221.3947
RE1,RESENEFFDP,ELC003,2034,227.1968
RE1,RESENEFFDP,ELC003,2035,231.8677
RE1,RESENEFFDP,ELC003,2036,236.5161
RE1,RESENEFFDP,ELC003,2037,241.1645
RE1,RESENEFFDP,ELC003,2038,245.8129
RE1,RESENEFFDP,ELC003,2039,250.4613
RE1,RESENEFFDP,ELC003,2040,255.1097
RE1,RESENEFFDP,ELC003,2041,259.6616
RE1,RESENEFFDP,ELC003,2042,264.2135
RE1,RESENEFFDP,ELC003,2043,268.7654
RE1,RESENEFFDP,ELC003,2044,273.3173
RE1,RESENEFFDP,ELC003,2045,279.2248
RE1,RESENEFFDP,ELC003,2046,281.0387
RE1,RESENEFFDP,ELC003,2047,284.2082
RE1,RESENEFFDP,ELC003,2048,288.7797
RE1,RESENEFFDP,ELC003,2049,291.9647
RE1,RESENEFFDP,ELC003,2050,279.2595
RE1,RESENEFFDP,ELC003,2051,269.3564
RE1,RESENEFFDP,ELC003,2052,256.7603
RE1,RESENEFFDP,ELC003,2053,246.2014
RE1,RESENEFFDP,ELC003,2054,235.6424
RE1,RESENEFFDP,ELC003,2055,150.1779
RE1,RESENEFFDP,ELC003,2056,157.3799
RE1,RESENEFFDP,ELC003,2057,161.9132
RE1,RESENEFFDP,ELC003,2058,171.7989
RE1,RESENEFFDP,ELC003,2059,281.8804
RE1,RESENEFFDP,ELC003,2060,307.3325
RE1,RESENEFFDP,ELC003,2061,307.3325
RE1,RESENEFFDP,ELC003,2062,307.3325
RE1,RESENEFFDP,ELC003,2063,321.3005
RE1,RESENEFFDP,ELC003,2064,343.0647
RE1,RESENEFFDP,ELC003,2065,346.8915
RE1,RESENEFFDP,ELC003,2066,350.761
RE1,RESENEFFDP,ELC003,2067,354.6737
RE1,RESENEFFDP,ELC003,2068,358.63
RE1,RESENEFFDP,ELC003,2069,362.6305
RE1,RESENEFFDP,ELC003,2070,343.3881
RE1,UPSREF001,OIL,2024,2141.65
