r,t,f,y,ProductionByTechnologyAnnual
RE1,DEMRESELC,RESELC,2057,0.1093
RE1,DEMRESELC,RESELC,2058,0.1105
RE1,DEMRESELC,RESELC,2059,0.1117
RE1,DEMRESELC,RESELC,2060,0.113
RE1,DEMRESELC,RESELC,2061,0.1142
RE1,DEMRESELC,RESELC,2062,0.1155
RE1,DEMRESELC,RESELC,2063,0.1168
RE1,DEMRESELC,RESELC,2064,0.1181
RE1,DEMRESELC,RESELC,2065,0.1194
RE1,DEMRESELC,RESELC,2066,0.1207
RE1,DEMRESELC,RESELC,2067,0.1221
RE1,DEMRESELC,RESELC,2068,0.1234
RE1,DEMRESELC,RESELC,2069,0.1248
RE1,DEMRESELC,RESELC,2070,0.1262
RE1,DEMRESHEBIO,RESHEL,2015,84.502
RE1,DEMRESHEBIO,RESHEL,2016,80.3936
RE1,DEMRESHEBIO,RESHEL,2017,81.5773
RE1,DEMRESHEBIO,RESHEL,2018,84.502
RE1,DEMRESHEBIO,RESHEL,2019,86.6177
RE1,DEMRESHEBIO,RESHEL,2020,88.7281
RE1,DEMRESHEBIO,RESHEL,2021,90.2975
RE1,DEMRESHEBIO,RESHEL,2022,91.8632
RE1,DEMRESHEBIO,RESHEL,2023,93.4254
RE1,DEMRESHEBIO,RESHEL,2024,94.9844
RE1,DEMRESHEBIO,RESHEL,2025,96.5403
RE1,DEMRESHEBIO,RESHEL,2026,98.2455
RE1,DEMRESHEBIO,RESHEL,2027,99.9472
RE1,DEMRESHEBIO,RESHEL,2028,101.6457
RE1,DEMRESHEBIO,RESHEL,2029,103.3411
RE1,DEMRESHEBIO,RESHEL,2030,105.0337
RE1,DEMRESHEBIO,RESHEL,2031,105.0337
RE1,DEMRESHEBIO,RESHEL,2032,98.9387
RE1,DEMRESHEBIO,RESHEL,2033,93.9331
RE1,DEMRESHEBIO,RESHEL,2034,95.2757
RE1,DEMRESHEBIO,RESHEL,2035,96.8085
RE1,DEMRESHEBIO,RESHEL,2036,90.5022
RE1,DEMRESHEBIO,RESHEL,2037,84.1936
RE1,DEMRESHEBIO,RESHEL,2038,77.8827
RE1,DEMRESHEBIO,RESHEL,2039,69.0792
RE1,DEMRESHEBIO,RESHEL,2040,63.1301
RE1,DEMRESHEBIO,RESHEL,2041,60.0411
RE1,DEMRESHEBIO,RESHEL,2042,64.6722
RE1,DEMRESHEBIO,RESHEL,2043,65.9174
RE1,DEMRESHEBIO,RESHEL,2044,56.5651
RE1,DEMRESHEBIO,RESHEL,2045,51.3889
RE1,DEMRESHEBIO,RESHEL,2046,42.7532
RE1,DEMRESHEBIO,RESHEL,2047,36.6899
RE1,DEMRESHEBIO,RESHEL,2048,28.3742
RE1,DEMRESHEEL,RESHEL,2031,1.55
RE1,DEMRESHEEL,RESHEL,2032,9.1904
RE1,DEMRESHEEL,RESHEL,2033,15.7371
RE1,DEMRESHEEL,RESHEL,2034,15.9311
RE1,DEMRESHEEL,RESHEL,2035,15.9311
RE1,DEMRESHEEL,RESHEL,2036,23.5715
RE1,DEMRESHEEL,RESHEL,2037,31.2118
RE1,DEMRESHEEL,RESHEL,2038,38.8521
RE1,DEMRESHEEL,RESHEL,2039,48.9831
RE1,DEMRESHEEL,RESHEL,2040,56.2577
RE1,DEMRESHEEL,RESHEL,2041,60.67
RE1,DEMRESHEEL,RESHEL,2042,57.3608
RE1,DEMRESHEEL,RESHEL,2043,57.4359
RE1,DEMRESHEEL,RESHEL,2044,68.1073
RE1,DEMRESHEEL,RESHEL,2045,74.6013
RE1,DEMRESHEEL,RESHEL,2046,84.2355
RE1,DEMRESHEEL,RESHEL,2047,91.2968
RE1,DEMRESHEEL,RESHEL,2048,100.6098
RE1,DEMRESHEEL,RESHEL,2049,115.6964
RE1,DEMRESHEEL,RESHEL,2050,130.9771
RE1,DEMRESHEEL,RESHEL,2051,131.9979
RE1,DEMRESHEEL,RESHEL,2052,133.0267
RE1,DEMRESHEEL,RESHEL,2053,134.0635
RE1,DEMRESHEEL,RESHEL,2054,135.1083
RE1,DEMRESHEEL,RESHEL,2055,136.1614
RE1,DEMRESHEEL,RESHEL,2056,137.2226
RE1,DEMRESHEEL,RESHEL,2057,138.2922
RE1,DEMRESHEEL,RESHEL,2058,139.37
RE1,DEMRESHEEL,RESHEL,2059,140.4562
RE1,DEMRESHEEL,RESHEL,2060,141.5509
RE1,DEMRESHEEL,RESHEL,2061,142.6542
RE1,DEMRESHEEL,RESHEL,2062,143.766
RE1,DEMRESHEEL,RESHEL,2063,144.8866
RE1,DEMRESHEEL,RESHEL,2064,146.0158
RE1,DEMRESHEEL,RESHEL,2065,147.1538
RE1,DEMRESHEEL,RESHEL,2066,148.3008
RE1,DEMRESHEEL,RESHEL,2067,149.4566
RE1,DEMRESHEEL,RESHEL,2068,150.6215
RE1,DEMRESHEEL,RESHEL,2069,151.7954
RE1,DEMRESHEEL,RESHEL,2070,152.9785
RE1,DEMRESHEOIL,RESHEL,2015,0.0663
RE1,DEMRESHEOIL,RESHEL,2049,14.2844
RE1,DEMTRABUSELC,TRABUS,2026,14.0105
RE1,DEMTRABUSELC,TRABUS,2027,33.8101
RE1,DEMTRABUSELC,TRABUS,2028,55.6639
RE1,DEMTRABUSELC,TRABUS,2029,90.99
RE1,DEMTRABUSELC,TRABUS,2030,126.316
RE1,DEMTRABUSELC,TRABUS,2031,161.642
RE1,DEMTRABUSELC,TRABUS,2032,196.9681
RE1,DEMTRABUSELC,TRABUS,2033,232.2941
RE1,DEMTRABUSELC,TRABUS,2034,267.6201
RE1,DEMTRABUSELC,TRABUS,2035,302.9462
RE1,DEMTRABUSELC,TRABUS,2036,338.2722
RE1,DEMTRABUSELC,TRABUS,2037,373.5982
RE1,DEMTRABUSELC,TRABUS,2038,408.9242
RE1,DEMTRABUSELC,TRABUS,2039,444.2503
RE1,DEMTRABUSELC,TRABUS,2040,444.2503
RE1,DEMTRABUSELC,TRABUS,2041,444.2503
RE1,DEMTRABUSELC,TRABUS,2042,444.2503
RE1,DEMTRABUSELC,TRABUS,2043,444.2503
RE1,DEMTRABUSELC,TRABUS,2044,444.2503
RE1,DEMTRABUSELC,TRABUS,2045,479.5763
RE1,DEMTRABUSELC,TRABUS,2046,536.2178
RE1,DEMTRABUSELC,TRABUS,2047,587.0704
RE1,DEMTRABUSELC,TRABUS,2048,635.8686
RE1,DEMTRABUSELC,TRABUS,2049,671.1946
RE1,DEMTRABUSELC,TRABUS,2050,706.5206
RE1,DEMTRABUSELC,TRABUS,2051,711.9011
RE1,DEMTRABUSELC,TRABUS,2052,717.3231
RE1,DEMTRABUSELC,TRABUS,2053,722.7871
RE1,DEMTRABUSELC,TRABUS,2054,728.2934
RE1,DEMTRABUSELC,TRABUS,2055,733.8422
RE1,DEMTRABUSELC,TRABUS,2056,739.434
RE1,DEMTRABUSELC,TRABUS,2057,745.069
RE1,DEMTRABUSELC,TRABUS,2058,750.7477
RE1,DEMTRABUSELC,TRABUS,2059,756.4703
RE1,DEMTRABUSELC,TRABUS,2060,762.2371
RE1,DEMTRABUSELC,TRABUS,2061,768.0486
RE1,DEMTRABUSELC,TRABUS,2062,773.9051
RE1,DEMTRABUSELC,TRABUS,2063,779.8069
RE1,DEMTRABUSELC,TRABUS,2064,785.7544
RE1,DEMTRABUSELC,TRABUS,2065,791.7479
RE1,DEMTRABUSELC,TRABUS,2066,797.7879
RE1,DEMTRABUSELC,TRABUS,2067,803.8745
RE1,DEMTRABUSELC,TRABUS,2068,810.0083
RE1,DEMTRABUSELC,TRABUS,2069,816.1896
RE1,DEMTRABUSELC,TRABUS,2070,822.4188
RE1,DEMTRABUSGSL,TRABUS,2015,424.8035
RE1,DEMTRABUSGSL,TRABUS,2016,441.0858
RE1,DEMTRABUSGSL,TRABUS,2017,451.2263
RE1,DEMTRABUSGSL,TRABUS,2018,462.1623
RE1,DEMTRABUSGSL,TRABUS,2019,472.7286
RE1,DEMTRABUSGSL,TRABUS,2020,483.2925
RE1,DEMTRABUSGSL,TRABUS,2021,491.7318
RE1,DEMTRABUSGSL,TRABUS,2022,500.1694
RE1,DEMTRABUSGSL,TRABUS,2023,508.6055
RE1,DEMTRABUSGSL,TRABUS,2024,517.04
RE1,DEMTRABUSGSL,TRABUS,2025,525.4732
RE1,DEMTRABUSGSL,TRABUS,2026,520.8555
RE1,DEMTRABUSGSL,TRABUS,2027,510.4472
RE1,DEMTRABUSGSL,TRABUS,2028,497.9831
RE1,DEMTRABUSGSL,TRABUS,2029,472.0454
RE1,DEMTRABUSGSL,TRABUS,2030,446.1065
RE1,DEMTRABUSGSL,TRABUS,2031,418.548
RE1,DEMTRABUSGSL,TRABUS,2032,390.9875
RE1,DEMTRABUSGSL,TRABUS,2033,363.4249
RE1,DEMTRABUSGSL,TRABUS,2034,335.8604
RE1,DEMTRABUSGSL,TRABUS,2035,308.2941
RE1,DEMTRABUSGSL,TRABUS,2036,280.0421
RE1,DEMTRABUSGSL,TRABUS,2037,251.7891
RE1,DEMTRABUSGSL,TRABUS,2038,223.5351
RE1,DEMTRABUSGSL,TRABUS,2039,195.2801
RE1,DEMTRABUSGSL,TRABUS,2040,202.3502
RE1,DEMTRABUSGSL,TRABUS,2041,209.0778
RE1,DEMTRABUSGSL,TRABUS,2042,215.8046
RE1,DEMTRABUSGSL,TRABUS,2043,222.5308
RE1,DEMTRABUSGSL,TRABUS,2044,229.2563
RE1,DEMTRABUSGSL,TRABUS,2045,200.6552
RE1,DEMTRABUSGSL,TRABUS,2046,149.272
RE1,DEMTRABUSGSL,TRABUS,2047,103.6776
RE1,DEMTRABUSGSL,TRABUS,2048,60.1372
RE1,DEMTRABUSGSL,TRABUS,2049,30.0687
RE1,DEMTRACARELC,TRACAR,2029,3.8775
RE1,DEMTRACARELC,TRACAR,2030,26.5726
RE1,DEMTRACARELC,TRACAR,2031,50.3523
RE1,DEMTRACARELC,TRACAR,2032,75.4987
RE1,DEMTRACARELC,TRACAR,2033,102.0112
RE1,DEMTRACARELC,TRACAR,2034,129.889
RE1,DEMTRACARELC,TRACAR,2035,159.1313
RE1,DEMTRACARELC,TRACAR,2036,189.2479
RE1,DEMTRACARELC,TRACAR,2037,220.6061
RE1,DEMTRACARELC,TRACAR,2038,253.2057
RE1,DEMTRACARELC,TRACAR,2039,287.0975
RE1,DEMTRACARELC,TRACAR,2040,350.4814
RE1,DEMTRACARELC,TRACAR,2041,414.6824
RE1,DEMTRACARELC,TRACAR,2042,480.057
RE1,DEMTRACARELC,TRACAR,2043,546.6053
RE1,DEMTRACARELC,TRACAR,2044,614.3268
RE1,DEMTRACARELC,TRACAR,2045,654.9607
RE1,DEMTRACARELC,TRACAR,2046,677.3527
RE1,DEMTRACARELC,TRACAR,2047,705.292
RE1,DEMTRACARELC,TRACAR,2048,735.7908
RE1,DEMTRACARELC,TRACAR,2049,782.495
RE1,DEMTRACARELC,TRACAR,2050,821.0916
RE1,DEMTRACARELC,TRACAR,2051,827.3445
RE1,DEMTRACARELC,TRACAR,2052,833.6458
RE1,DEMTRACARELC,TRACAR,2053,839.9959
RE1,DEMTRACARELC,TRACAR,2054,846.395
RE1,DEMTRACARELC,TRACAR,2055,852.8437
RE1,DEMTRACARELC,TRACAR,2056,859.3422
RE1,DEMTRACARELC,TRACAR,2057,865.8911
RE1,DEMTRACARELC,TRACAR,2058,872.4906
RE1,DEMTRACARELC,TRACAR,2059,879.1411
RE1,DEMTRACARELC,TRACAR,2060,885.8432
RE1,DEMTRACARELC,TRACAR,2061,892.5971
RE1,DEMTRACARELC,TRACAR,2062,899.4033
RE1,DEMTRACARELC,TRACAR,2063,906.2621
RE1,DEMTRACARELC,TRACAR,2064,913.1741
RE1,DEMTRACARELC,TRACAR,2065,920.1395
RE1,DEMTRACARELC,TRACAR,2066,927.1589
RE1,DEMTRACARELC,TRACAR,2067,934.2326
RE1,DEMTRACARELC,TRACAR,2068,941.3611
RE1,DEMTRACARELC,TRACAR,2069,948.5448
RE1,DEMTRACARELC,TRACAR,2070,955.784
RE1,DEMTRACARGSL,TRACAR,2015,493.6905
RE1,DEMTRACARGSL,TRACAR,2016,512.6133
RE1,DEMTRACARGSL,TRACAR,2017,524.3982
RE1,DEMTRACARGSL,TRACAR,2018,537.1076
RE1,DEMTRACARGSL,TRACAR,2019,549.3873
RE1,DEMTRACARGSL,TRACAR,2020,561.6643
RE1,DEMTRACARGSL,TRACAR,2021,571.4721
RE1,DEMTRACARGSL,TRACAR,2022,581.278
RE1,DEMTRACARGSL,TRACAR,2023,591.0821
RE1,DEMTRACARGSL,TRACAR,2024,600.8844
RE1,DEMTRACARGSL,TRACAR,2025,610.6851
RE1,DEMTRACARGSL,TRACAR,2026,621.6011
RE1,DEMTRACARGSL,TRACAR,2027,632.5152
RE1,DEMTRACARGSL,TRACAR,2028,643.4276
RE1,DEMTRACARGSL,TRACAR,2029,650.461
RE1,DEMTRACARGSL,TRACAR,2030,638.6751
RE1,DEMTRACARGSL,TRACAR,2031,623.9227
RE1,DEMTRACARGSL,TRACAR,2032,607.8009
RE1,DEMTRACARGSL,TRACAR,2033,590.3108
RE1,DEMTRACARGSL,TRACAR,2034,571.4532
RE1,DEMTRACARGSL,TRACAR,2035,551.229
RE1,DEMTRACARGSL,TRACAR,2036,529.3336
RE1,DEMTRACARGSL,TRACAR,2037,506.1953
RE1,DEMTRACARGSL,TRACAR,2038,481.8146
RE1,DEMTRACARGSL,TRACAR,2039,456.1405
RE1,DEMTRACARGSL,TRACAR,2040,400.9732
RE1,DEMTRACARGSL,TRACAR,2041,344.5908
RE1,DEMTRACARGSL,TRACAR,2042,287.0338
RE1,DEMTRACARGSL,TRACAR,2043,228.3024
RE1,DEMTRACARGSL,TRACAR,2044,168.397
RE1,DEMTRACARGSL,TRACAR,2045,135.5787
RE1,DEMTRACARGSL,TRACAR,2046,119.2977
RE1,DEMTRACARGSL,TRACAR,2047,97.4692
RE1,DEMTRACARGSL,TRACAR,2048,73.0808
RE1,DEMTRACARGSL,TRACAR,2049,32.4868
RE1,DEMTRAEVC,ELCEV,2021,39.1405
RE1,DEMTRAEVC,ELCEV,2022,78.2811
RE1,DEMTRAEVC,ELCEV,2023,117.4216
RE1,DEMTRAEVC,ELCEV,2024,156.5622
RE1,DEMTRAEVC,ELCEV,2025,195.7027
RE1,DEMTRAEVC,ELCEV,2026,250.395
RE1,DEMTRAEVC,ELCEV,2027,311.513
RE1,DEMTRAEVC,ELCEV,2028,374.9113
RE1,DEMTRAEVC,ELCEV,2029,443.1241
RE1,DEMTRAEVC,ELCEV,2030,513.1598
RE1,DEMTRAEVC,ELCEV,2031,583.4277
RE1,DEMTRAEVC,ELCEV,2032,655.2114
RE1,DEMTRAEVC,ELCEV,2033,728.5103
RE1,DEMTRAEVC,ELCEV,2034,803.3235
RE1,DEMTRAEVC,ELCEV,2035,879.6501
RE1,DEMTRAEVC,ELCEV,2036,956.5359
RE1,DEMTRAEVC,ELCEV,2037,1034.7992
RE1,DEMTRAEVC,ELCEV,2038,1114.4398
RE1,DEMTRAEVC,ELCEV,2039,1195.5143
RE1,DEMTRAEVC,ELCEV,2040,1270.1126
RE1,DEMTRAEVC,ELCEV,2041,1345.4121
RE1,DEMTRAEVC,ELCEV,2042,1422.0141
RE1,DEMTRAEVC,ELCEV,2043,1499.9184
RE1,DEMTRAEVC,ELCEV,2044,1579.1246
RE1,DEMTRAEVC,ELCEV,2045,1667.4751
RE1,DEMTRAEVC,ELCEV,2046,1758.3573
RE1,DEMTRAEVC,ELCEV,2047,1848.9711
RE1,DEMTRAEVC,ELCEV,2048,1940.1455
RE1,DEMTRAEVC,ELCEV,2049,2034.3535
RE1,DEMTRAEVC,ELCEV,2050,2119.562
RE1,DEMTRAEVC,ELCEV,2051,2135.7033
RE1,DEMTRAEVC,ELCEV,2052,2151.9695
RE1,DEMTRAEVC,ELCEV,2053,2168.3614
RE1,DEMTRAEVC,ELCEV,2054,2184.8801
RE1,DEMTRAEVC,ELCEV,2055,2201.5267
RE1,DEMTRAEVC,ELCEV,2056,2218.3021
RE1,DEMTRAEVC,ELCEV,2057,2235.2072
RE1,DEMTRAEVC,ELCEV,2058,2252.2431
RE1,DEMTRAEVC,ELCEV,2059,2269.4109
RE1,DEMTRAEVC,ELCEV,2060,2286.7115
RE1,DEMTRAEVC,ELCEV,2061,2304.146
RE1,DEMTRAEVC,ELCEV,2062,2321.7155
RE1,DEMTRAEVC,ELCEV,2063,2339.4208
RE1,DEMTRAEVC,ELCEV,2064,2357.2633
RE1,DEMTRAEVC,ELCEV,2065,2375.2439
RE1,DEMTRAEVC,ELCEV,2066,2393.3637
RE1,DEMTRAEVC,ELCEV,2067,2411.6237
RE1,DEMTRAEVC,ELCEV,2068,2430.0251
RE1,DEMTRAEVC,ELCEV,2069,2448.569
RE1,DEMTRAEVC,ELCEV,2070,2467.2565
RE1,DEMTRAMCYELC,TRAMCY,2021,35.2618
RE1,DEMTRAMCYELC,TRAMCY,2022,70.5235
RE1,DEMTRAMCYELC,TRAMCY,2023,105.7853
RE1,DEMTRAMCYELC,TRAMCY,2024,141.047
RE1,DEMTRAMCYELC,TRAMCY,2025,176.3088
RE1,DEMTRAMCYELC,TRAMCY,2026,211.5705
RE1,DEMTRAMCYELC,TRAMCY,2027,246.8323
RE1,DEMTRAMCYELC,TRAMCY,2028,282.094
RE1,DEMTRAMCYELC,TRAMCY,2029,304.3434
RE1,DEMTRAMCYELC,TRAMCY,2030,309.4175
RE1,DEMTRAMCYELC,TRAMCY,2031,313.6163
RE1,DEMTRAMCYELC,TRAMCY,2032,317.8138
RE1,DEMTRAMCYELC,TRAMCY,2033,322.0103
RE1,DEMTRAMCYELC,TRAMCY,2034,326.2057
RE1,DEMTRAMCYELC,TRAMCY,2035,330.4002
RE1,DEMTRAMCYELC,TRAMCY,2036,334.224
RE1,DEMTRAMCYELC,TRAMCY,2037,338.0472
RE1,DEMTRAMCYELC,TRAMCY,2038,341.8699
RE1,DEMTRAMCYELC,TRAMCY,2039,345.6921
RE1,DEMTRAMCYELC,TRAMCY,2040,349.5138
RE1,DEMTRAMCYELC,TRAMCY,2041,353.1503
RE1,DEMTRAMCYELC,TRAMCY,2042,356.7865
RE1,DEMTRAMCYELC,TRAMCY,2043,360.4222
RE1,DEMTRAMCYELC,TRAMCY,2044,364.0576
RE1,DEMTRAMCYELC,TRAMCY,2045,367.6927
RE1,DEMTRAMCYELC,TRAMCY,2046,370.5351
RE1,DEMTRAMCYELC,TRAMCY,2047,373.3773
RE1,DEMTRAMCYELC,TRAMCY,2048,376.2193
RE1,DEMTRAMCYELC,TRAMCY,2049,379.0613
RE1,DEMTRAMCYELC,TRAMCY,2050,381.903
RE1,DEMTRAMCYELC,TRAMCY,2051,384.8114
RE1,DEMTRAMCYELC,TRAMCY,2052,387.7422
RE1,DEMTRAMCYELC,TRAMCY,2053,390.6958
RE1,DEMTRAMCYELC,TRAMCY,2054,393.6721
RE1,DEMTRAMCYELC,TRAMCY,2055,396.6715
RE1,DEMTRAMCYELC,TRAMCY,2056,399.6941
RE1,DEMTRAMCYELC,TRAMCY,2057,402.74
RE1,DEMTRAMCYELC,TRAMCY,2058,405.8096
RE1,DEMTRAMCYELC,TRAMCY,2059,408.9028
RE1,DEMTRAMCYELC,TRAMCY,2060,412.0201
RE1,DEMTRAMCYELC,TRAMCY,2061,415.1614
RE1,DEMTRAMCYELC,TRAMCY,2062,418.3271
RE1,DEMTRAMCYELC,TRAMCY,2063,421.5173
RE1,DEMTRAMCYELC,TRAMCY,2064,424.7321
RE1,DEMTRAMCYELC,TRAMCY,2065,427.9718
RE1,DEMTRAMCYELC,TRAMCY,2066,431.2367
RE1,DEMTRAMCYELC,TRAMCY,2067,434.5268
RE1,DEMTRAMCYELC,TRAMCY,2068,437.8424
RE1,DEMTRAMCYELC,TRAMCY,2069,441.1836
RE1,DEMTRAMCYELC,TRAMCY,2070,444.5507
RE1,DEMTRAMCYGSL,TRAMCY,2015,229.6235
RE1,DEMTRAMCYGSL,TRAMCY,2016,238.4248
RE1,DEMTRAMCYGSL,TRAMCY,2017,243.9061
RE1,DEMTRAMCYGSL,TRAMCY,2018,249.8174
RE1,DEMTRAMCYGSL,TRAMCY,2019,255.529
RE1,DEMTRAMCYGSL,TRAMCY,2020,261.2392
RE1,DEMTRAMCYGSL,TRAMCY,2021,230.5392
RE1,DEMTRAMCYGSL,TRAMCY,2022,199.8384
RE1,DEMTRAMCYGSL,TRAMCY,2023,169.1366
RE1,DEMTRAMCYGSL,TRAMCY,2024,138.4341
RE1,DEMTRAMCYGSL,TRAMCY,2025,107.7308
RE1,DEMTRAMCYGSL,TRAMCY,2026,77.5463
RE1,DEMTRAMCYGSL,TRAMCY,2027,47.3608
RE1,DEMTRAMCYGSL,TRAMCY,2028,17.1746
RE1,IMPCOA,COA,2028,331.3733
RE1,IMPCOA,COA,2029,2787.5397
RE1,IMPCOA,COA,2030,2725.424
RE1,IMPCOA,COA,2031,2813.6391
RE1,IMPCOA,COA,2032,2736.5015
RE1,IMPCOA,COA,2033,2651.4294
RE1,IMPCOA,COA,2034,2573.5359
RE1,IMPCOA,COA,2035,2471.6797
RE1,IMPCOA,COA,2036,2351.335
RE1,IMPCOA,COA,2037,2224.614
RE1,IMPCOA,COA,2038,2091.5234
RE1,IMPCOA,COA,2039,1952.5442
RE1,IMPCOA,COA,2040,1807.1223
RE1,IMPCOA,COA,2041,1654.8436
RE1,IMPCOA,COA,2042,1496.2298
RE1,IMPCOA,COA,2043,1331.2872
RE1,IMPCOA,COA,2044,1160.0403
RE1,IMPCOA,COA,2045,982.4557
RE1,IMPCOA,COA,2046,794.7659
RE1,IMPCOA,COA,2047,602.6714
RE1,IMPCOA,COA,2048,406.1762
RE1,IMPCOA,COA,2049,205.2844
RE1,IMPLFO,LFO,2015,5550.8604
RE1,IMPLFO,LFO,2016,5742.9386
RE1,IMPLFO,LFO,2017,5873.1208
RE1,IMPLFO,LFO,2018,6018.0954
RE1,IMPLFO,LFO,2019,6157.2481
RE1,IMPLFO,LFO,2020,4368.869
RE1,IMPLFO,LFO,2021,6071.1994
RE1,IMPLFO,LFO,2022,5960.8879
RE1,IMPLFO,LFO,2023,5966.1376
RE1,IMPLFO,LFO,2024,5841.2284
RE1,IMPLFO,LFO,2025,5693.9723
RE1,IMPLFO,LFO,2026,5579.1584
RE1,IMPLFO,LFO,2027,5441.169
RE1,IMPLFO,LFO,2028,5294.9438
RE1,IMPLFO,LFO,2029,5140.4866
RE1,IMPLFO,LFO,2030,4977.8012
RE1,IMPLFO,LFO,2031,4793.8056
RE1,IMPLFO,LFO,2032,4602.9546
RE1,IMPLFO,LFO,2033,4405.2537
RE1,IMPLFO,LFO,2034,4200.7078
RE1,IMPLFO,LFO,2035,3989.3213
RE1,IMPLFO,LFO,2036,3766.8364
RE1,IMPLFO,LFO,2037,3538.1331
RE1,IMPLFO,LFO,2038,3303.2135
RE1,IMPLFO,LFO,2039,3061.8231
RE1,IMPLFO,LFO,2040,2814.2673
RE1,IMPLFO,LFO,2041,2559.2651
RE1,IMPLFO,LFO,2042,2298.3873
RE1,IMPLFO,LFO,2043,2031.6354
RE1,IMPLFO,LFO,2044,1759.0106
RE1,IMPLFO,LFO,2045,1480.5143
RE1,IMPLFO,LFO,2046,1193.5769
RE1,IMPLFO,LFO,2047,902.0562
RE1,IMPLFO,LFO,2048,605.9528
RE1,IMPLFO,LFO,2049,305.2673
RE1,INDENEFFDP,INDELC,2021,37.5638
RE1,INDENEFFDP,INDELC,2022,75.1275
RE1,INDENEFFDP,INDELC,2023,112.6914
RE1,INDENEFFDP,INDELC,2024,150.2552
RE1,INDENEFFDP,INDELC,2025,187.8189
RE1,INDENEFFDP,INDELC,2026,225.3828
RE1,INDENEFFDP,INDELC,2027,262.9466
RE1,INDENEFFDP,INDELC,2028,300.5103
RE1,INDENEFFDP,INDELC,2029,338.0741
RE1,INDENEFFDP,INDELC,2030,375.6379
RE1,INDENEFFDP,INDELC,2031,375.6379
RE1,INDENEFFDP,INDELC,2032,375.6379
RE1,INDENEFFDP,INDELC,2033,375.6379
RE1,INDENEFFDP,INDELC,2034,375.6379
RE1,INDENEFFDP,INDELC,2035,375.6379
RE1,INDENEFFDP,INDELC,2036,375.6379
RE1,INDENEFFDP,INDELC,2037,375.6379
RE1,INDENEFFDP,INDELC,2038,375.6379
RE1,INDENEFFDP,INDELC,2039,375.6379
RE1,INDENEFFDP,INDELC,2040,413.2018
RE1,INDENEFFDP,INDELC,2041,450.7655
RE1,INDENEFFDP,INDELC,2042,488.3293
RE1,INDENEFFDP,INDELC,2043,525.8932
RE1,INDENEFFDP,INDELC,2044,563.4569
RE1,INDENEFFDP,INDELC,2045,601.0207
RE1,INDENEFFDP,INDELC,2046,638.5845
RE1,INDENEFFDP,INDELC,2047,676.1482
RE1,INDENEFFDP,INDELC,2048,712.1039
RE1,INDENEFFDP,INDELC,2049,744.1026
RE1,INDENEFFDP,INDELC,2050,746.0732
RE1,INDENEFFDP,INDELC,2051,782.9167
RE1,INDENEFFDP,INDELC,2052,801.3865
RE1,INDENEFFDP,INDELC,2053,810.3258
RE1,INDENEFFDP,INDELC,2054,819.3649
RE1,INDENEFFDP,INDELC,2055,828.5047
RE1,INDENEFFDP,INDELC,2056,837.7466
RE1,INDENEFFDP,INDELC,2057,847.0915
RE1,INDENEFFDP,INDELC,2058,856.5407
RE1,INDENEFFDP,INDELC,2059,866.0953
RE1,INDENEFFDP,INDELC,2060,875.7565
RE1,INDENEFFDP,INDELC,2061,885.5254
RE1,INDENEFFDP,INDELC,2062,895.4033
RE1,INDENEFFDP,INDELC,2063,905.3914
RE1,INDENEFFDP,INDELC,2064,915.4909
RE1,INDENEFFDP,INDELC,2065,925.703
RE1,INDENEFFDP,INDELC,2066,936.0291
RE1,INDENEFFDP,INDELC,2067,946.4704
RE1,INDENEFFDP,INDELC,2068,957.0281
RE1,INDENEFFDP,INDELC,2069,967.7036
RE1,INDENEFFDP,INDELC,2070,978.4982
RE1,INDENEFFGD,INDELC,2021,302.405
RE1,INDENEFFGD,INDELC,2022,302.405
RE1,INDENEFFGD,INDELC,2023,301.851
RE1,INDENEFFGD,INDELC,2024,296.8421
RE1,INDENEFFGD,INDELC,2025,281.6656
RE1,INDENEFFGD,INDELC,2026,262.535
RE1,INDENEFFGD,INDELC,2027,238.4552
RE1,INDENEFFGD,INDELC,2028,214.3754
RE1,INDENEFFGD,INDELC,2029,190.2956
RE1,INDENEFFGD,INDELC,2030,166.2158
RE1,INDENEFFGD,INDELC,2031,168.0363
RE1,INDENEFFGD,INDELC,2032,185.7983
RE1,INDENEFFGD,INDELC,2033,203.2662
RE1,INDENEFFGD,INDELC,2034,218.4376
RE1,INDENEFFGD,INDELC,2035,232.7957
RE1,INDENEFFGD,INDELC,2036,245.8229
RE1,INDENEFFGD,INDELC,2037,261.1777
RE1,INDENEFFGD,INDELC,2038,270.2508
RE1,INDENEFFGD,INDELC,2039,284.1719
RE1,INDENEFFGD,INDELC,2040,265.0722
RE1,INDENEFFGD,INDELC,2041,214.8713
RE1,INDENEFFGD,INDELC,2042,192.7516
RE1,INDENEFFGD,INDELC,2043,169.6508
RE1,INDENEFFGD,INDELC,2044,149.7642
RE1,INDENEFFGD,INDELC,2045,129.0979
RE1,INDENEFFGD,INDELC,2046,103.4286
RE1,INDENEFFGD,INDELC,2047,75.1607
RE1,INDENEFFGD,INDELC,2048,54.7826
RE1,INDENEFFGD,INDELC,2049,31.4422
RE1,INDENEFFGD,INDELC,2050,37.7293
RE1,MINBIO,BIO,2015,1097.6423
RE1,MINBIO,BIO,2016,1029.2793
RE1,MINBIO,BIO,2017,1043.3476
RE1,MINBIO,BIO,2018,1069.9028
