r,t,y,CapitalInvestment
RE1,PWRDIST,2065,208.0502
RE1,PWRDIST,2066,209.8464
RE1,PWRDIST,2067,211.6588
RE1,PWRSOL002,2023,8052.1191
RE1,PWRSOL002,2026,15808.824
RE1,PWRSOL002,2027,7012.005
RE1,PWRSOL002,2028,3914.4036
RE1,PWRSOL002,2030,26358.197
RE1,PWRSOL002,2031,994.0715
RE1,PWRSOL002,2032,19679.656
RE1,PWRSOL002,2033,5171.5793
RE1,PWRSOL002,2034,5581.4176
RE1,PWRSOL002,2035,6658.708
RE1,PWRSOL002,2036,6582.9466
RE1,PWRSOL002,2037,5964.7925
RE1,PWRSOL002,2038,8017.8375
RE1,PWRSOL002,2039,9137.4025
RE1,PWRSOL002,2040,2247.568
RE1,PWRSOL002,2045,45816.913
RE1,PWRSOL002,2048,21323.88
RE1,PWRSOL002,2049,5519.7981
RE1,PWRSOL002,2050,18091.447
RE1,PWRSOL002,2051,7858.8634
RE1,PWRSOL002,2052,5170.9124
RE1,PWRSOL002,2053,1661.5076
RE1,PWRSOL002,2054,26083.09
RE1,PWRSOL002,2055,2615.1834
RE1,PWRSOL002,2056,20065.289
RE1,PWRSOL002,2057,6563.2329
RE1,PWRSOL002,2058,6983.5421
RE1,PWRSOL002,2059,8033.5158
RE1,PWRSOL002,2060,8003.1903
RE1,PWRSOL002,2061,7453.5761
RE1,PWRSOL002,2062,9452.0332
RE1,PWRSOL002,2063,10567.421
RE1,PWRSOL002,2064,3995.0969
RE1,PWRSOL002,2065,1850.5029
RE1,PWRSOL002,2066,1867.2295
RE1,PWRSOL002,2067,1884.1104
RE1,PWRSOL002,2068,1901.1541
RE1,PWRSOL002,2069,46850.881
RE1,PWRSOL002,2070,1935.7176
RE1,PWRHYD004,2021,151.34
RE1,PWRHYD004,2061,151.34
RE1,PWRTRNEXP,2015,0.0
RE1,PWRTRNEXP,2016,0.0
RE1,PWRTRNEXP,2017,0.0
RE1,PWRTRNEXP,2018,0.0
RE1,PWRTRNEXP,2019,0.0
RE1,PWRTRNEXP,2020,0.0
RE1,PWRTRNEXP,2021,0.0
RE1,PWRTRNEXP,2022,0.0
RE1,PWRTRNEXP,2023,0.0
RE1,PWRTRNEXP,2024,0.0001
RE1,PWRTRNEXP,2025,0.0
RE1,PWRTRNEXP,2026,0.0
RE1,PWRTRNEXP,2027,0.0
RE1,PWRTRNEXP,2028,0.0
RE1,PWRTRNEXP,2029,0.0
RE1,PWRTRNEXP,2030,0.0
RE1,PWRTRNEXP,2031,0.0
RE1,PWRTRNEXP,2032,0.0
RE1,PWRTRNEXP,2033,0.0
RE1,PWRTRNEXP,2034,0.0
RE1,PWRTRNEXP,2035,0.0001
RE1,PWRTRNEXP,2036,0.0001
RE1,PWRTRNEXP,2037,0.0001
RE1,PWRTRNEXP,2038,0.0001
RE1,PWRTRNEXP,2039,0.0001
RE1,PWRTRNEXP,2040,0.0001
RE1,PWRTRNEXP,2041,0.0001
RE1,PWRTRNEXP,2042,0.0001
RE1,PWRTRNEXP,2043,0.0001
RE1,PWRTRNEXP,2044,0.0001
RE1,PWRTRNEXP,2045,0.0001
RE1,PWRTRNEXP,2046,0.0001
RE1,PWRTRNEXP,2047,0.0001
RE1,PWRTRNEXP,2048,0.0001
RE1,PWRTRNEXP,2049,0.0
RE1,PWRTRNEXP,2050,0.0001
RE1,PWRTRNEXP,2051,0.0001
RE1,PWRTRNEXP,2052,0.0001
RE1,PWRTRNEXP,2053,0.0001
RE1,PWRTRNEXP,2054,0.0001
RE1,PWRTRNEXP,2055,0.0001
RE1,PWRTRNEXP,2056,0.0001
RE1,PWRTRNEXP,2057,0.0001
RE1,PWRTRNEXP,2058,0.0001
RE1,PWRTRNEXP,2059,0.0001
RE1,PWRTRNEXP,2060,0.0001
RE1,PWRTRNEXP,2061,0.0001
RE1,PWRTRNEXP,2062,0.0001
RE1,PWRTRNEXP,2063,0.0001
RE1,PWRTRNEXP,2064,0.0001
RE1,PWRTRNEXP,2065,0.0001
RE1,PWRTRNEXP,2066,0.0001
RE1,PWRTRNEXP,2067,0.0001
RE1,PWRTRNEXP,2068,0.0001
RE1,PWRTRNEXP,2069,0.0001
RE1,PWRTRNEXP,2070,0.0
RE1,DEMTRAEVC,2021,624.1317
RE1,DEMTRAEVC,2022,624.1317
RE1,DEMTRAEVC,2023,624.1317
RE1,DEMTRAEVC,2024,624.1317
RE1,DEMTRAEVC,2025,624.1317
RE1,DEMTRAEVC,2026,872.1176
RE1,DEMTRAEVC,2027,974.5826
RE1,DEMTRAEVC,2028,1010.9442
RE1,DEMTRAEVC,2029,1096.9023
RE1,DEMTRAEVC,2030,1872.2346
RE1,DEMTRAEVC,2031,1670.2992
RE1,DEMTRAEVC,2032,1694.4925
RE1,DEMTRAEVC,2033,1080.3833
RE1,DEMTRAEVC,2034,1196.6836
RE1,DEMTRAEVC,2035,1268.5828
RE1,DEMTRAEVC,2036,1228.5366
RE1,DEMTRAEVC,2037,1468.4076
RE1,DEMTRAEVC,2038,1411.7097
RE1,DEMTRAEVC,2039,2340.2678
RE1,DEMTRAEVC,2040,1375.3008
RE1,DEMTRAEVC,2041,2131.2094
RE1,DEMTRAEVC,2042,1372.7874
RE1,DEMTRAEVC,2043,1288.2208
RE1,DEMTRAEVC,2044,1308.9783
RE1,DEMTRAEVC,2045,1004.0825
RE1,DEMTRAEVC,2046,1935.8389
RE1,DEMTRAEVC,2047,1480.853
RE1,DEMTRAEVC,2048,1489.7898
RE1,DEMTRAEVC,2049,1538.1633
RE1,DEMTRAEVC,2050,2398.5574
RE1,DEMTRAEVC,2051,695.6889
RE1,DEMTRAEVC,2052,503.8102
RE1,DEMTRAEVC,2053,507.8493
RE1,DEMTRAEVC,2054,1027.9486
RE1,DEMTRAEVC,2056,520.1664
RE1,DEMTRAEVC,2057,1976.1207
RE1,DEMTRAEVC,2058,3069.1645
RE1,DEMTRAEVC,2059,3073.4066
RE1,DEMTRAEVC,2060,1867.6227
RE1,DEMTRAEVC,2061,403.113
RE1,DEMTRAEVC,2062,406.2329
RE1,DEMTRAEVC,2063,409.3771
RE1,DEMTRAEVC,2064,412.5458
RE1,DEMTRAEVC,2065,415.7392
RE1,DEMTRAEVC,2066,418.9576
RE1,DEMTRAEVC,2067,422.201
RE1,DEMTRAEVC,2068,425.4698
RE1,DEMTRAEVC,2069,428.764
RE1,DEMTRAMCYELC,2021,2603.6996
RE1,DEMTRAMCYELC,2022,2398.5964
RE1,DEMTRAMCYELC,2023,2193.4933
RE1,DEMTRAMCYELC,2024,1988.3901
RE1,DEMTRAMCYELC,2025,1783.287
RE1,DEMTRAMCYELC,2026,1578.1838
RE1,DEMTRAMCYELC,2027,1373.0807
RE1,DEMTRAMCYELC,2028,1167.9775
RE1,DEMTRAMCYELC,2029,962.8743
RE1,DEMTRAMCYELC,2030,757.7712
RE1,DEMTRAMCYELC,2031,552.668
RE1,DEMTRAMCYELC,2032,347.5649
RE1,DEMTRAMCYELC,2033,142.4617
RE1,DEMTRAMCYELC,2034,0.0001
RE1,DEMTRAMCYELC,2035,0.0001
RE1,DEMTRAMCYELC,2036,0.0001
RE1,DEMTRAMCYELC,2037,0.0001
RE1,DEMTRAMCYELC,2038,0.0001
RE1,DEMTRAMCYELC,2039,0.0001
RE1,DEMTRAMCYELC,2040,0.0002
RE1,DEMTRAMCYELC,2041,0.0002
RE1,DEMTRAMCYELC,2042,0.0002
RE1,DEMTRAMCYELC,2043,0.0001
RE1,DEMTRAMCYELC,2044,0.0001
RE1,DEMTRAMCYELC,2045,0.0001
RE1,DEMTRAMCYELC,2046,0.0002
RE1,DEMTRAMCYELC,2047,0.0001
RE1,DEMTRAMCYELC,2048,0.0001
RE1,DEMTRAMCYELC,2049,0.0001
RE1,DEMTRAMCYELC,2050,0.0001
RE1,DEMTRAMCYELC,2054,0.0
RE1,DEMTRAMCYELC,2055,0.0003
RE1,DEMTRAMCYELC,2056,0.0001
RE1,DEMTRAMCYELC,2057,0.0003
RE1,DEMTRAMCYELC,2058,0.0004
RE1,DEMTRAMCYELC,2059,0.0002
RE1,DEMTRAMCYELC,2060,0.0001
RE1,DEMTRAMCYELC,2061,0.0002
RE1,DEMTRAMCYELC,2062,0.0001
RE1,DEMTRAMCYELC,2063,0.0001
RE1,DEMTRAMCYELC,2064,0.0001
RE1,DEMTRAMCYELC,2065,0.0001
RE1,DEMTRAMCYELC,2066,0.0
RE1,DEMTRAMCYELC,2067,0.0
RE1,DEMTRAMCYELC,2068,0.0
RE1,DEMTRAMCYELC,2069,0.0
RE1,DEMTRAMCYELC,2070,0.0002
RE1,DEMTRACARELC,2029,16904.928
RE1,DEMTRACARELC,2030,94200.951
RE1,DEMTRACARELC,2031,93730.025
RE1,DEMTRACARELC,2032,93859.779
RE1,DEMTRACARELC,2033,93415.113
RE1,DEMTRACARELC,2034,92396.575
RE1,DEMTRACARELC,2035,90804.884
RE1,DEMTRACARELC,2036,87222.639
RE1,DEMTRACARELC,2037,84262.062
RE1,DEMTRACARELC,2038,80781.304
RE1,DEMTRACARELC,2039,76897.215
RE1,DEMTRACARELC,2040,130558.9
RE1,DEMTRACARELC,2041,118818.04
RE1,DEMTRACARELC,2042,107321.24
RE1,DEMTRACARELC,2043,95333.243
RE1,DEMTRACARELC,2044,82854.24
RE1,DEMTRACARELC,2045,41217.557
RE1,DEMTRACARELC,2046,18031.736
RE1,DEMTRACARELC,2047,16657.046
RE1,DEMTRACARELC,2048,11806.01
RE1,DEMTRACARELC,2049,9003.9585
RE1,DEMTRACARELC,2050,0.0004
RE1,DEMTRACARELC,2051,0.0008
RE1,DEMTRACARELC,2052,0.0
RE1,DEMTRACARELC,2054,0.0003
RE1,DEMTRACARELC,2056,0.0003
RE1,DEMTRACARELC,2057,0.0003
RE1,DEMTRACARELC,2058,0.0003
RE1,DEMTRACARELC,2059,0.0005
RE1,DEMTRACARELC,2060,0.0005
RE1,DEMTRACARELC,2061,0.0002
RE1,DEMTRACARELC,2062,0.0002
RE1,DEMTRACARELC,2063,0.0002
RE1,DEMTRACARELC,2064,0.0003
RE1,DEMTRACARELC,2065,0.0002
RE1,DEMTRACARELC,2066,0.0001
RE1,DEMTRACARELC,2067,0.0001
RE1,DEMTRACARELC,2068,0.0001
RE1,DEMTRACARELC,2069,0.0002
RE1,DEMTRACARELC,2070,0.0004
RE1,DEMTRABUSELC,2026,49242.423
RE1,DEMTRABUSELC,2027,67388.503
RE1,DEMTRABUSELC,2028,71951.867
RE1,DEMTRABUSELC,2029,112381.98
RE1,DEMTRABUSELC,2030,108456.19
RE1,DEMTRABUSELC,2031,104530.4
RE1,DEMTRABUSELC,2032,100604.61
RE1,DEMTRABUSELC,2033,96678.819
RE1,DEMTRABUSELC,2034,92753.029
RE1,DEMTRABUSELC,2035,88827.238
RE1,DEMTRABUSELC,2036,84901.448
RE1,DEMTRABUSELC,2037,80975.657
RE1,DEMTRABUSELC,2038,77049.866
RE1,DEMTRABUSELC,2039,73124.076
RE1,DEMTRABUSELC,2045,49569.345
RE1,DEMTRABUSELC,2046,91287.083
RE1,DEMTRABUSELC,2047,83435.502
RE1,DEMTRABUSELC,2048,75583.92
RE1,DEMTRABUSELC,2049,67732.339
RE1,DEMTRABUSELC,2050,59880.694
RE1,DEMTRABUSELC,2051,34500.497
RE1,DEMTRABUSELC,2052,34535.768
RE1,DEMTRABUSELC,2053,34571.314
RE1,DEMTRABUSELC,2054,34607.137
RE1,DEMTRABUSELC,2055,34643.24
RE1,DEMTRABUSELC,2056,34679.624
RE1,DEMTRABUSELC,2057,34716.292
RE1,DEMTRABUSELC,2058,34753.246
RE1,DEMTRABUSELC,2059,34790.488
RE1,DEMTRABUSELC,2060,4887.6732
RE1,DEMTRABUSELC,2061,4925.4986
RE1,DEMTRABUSELC,2062,4963.6189
RE1,DEMTRABUSELC,2063,5002.0366
RE1,DEMTRABUSELC,2064,5040.754
RE1,DEMTRABUSELC,2065,35020.128
RE1,DEMTRABUSELC,2066,64999.792
RE1,DEMTRABUSELC,2067,65039.422
RE1,DEMTRABUSELC,2068,65079.362
RE1,DEMTRABUSELC,2069,65119.613
RE1,DEMTRABUSELC,2070,65160.179
RE1,DEMTRAMCYGSL,2015,0.0007
RE1,DEMTRAMCYGSL,2016,0.0
RE1,DEMTRAMCYGSL,2017,0.0
RE1,DEMTRAMCYGSL,2018,0.0
RE1,DEMTRAMCYGSL,2019,0.0
RE1,DEMTRAMCYGSL,2020,0.0
RE1,DEMTRACARGSL,2015,0.0016
RE1,DEMTRACARGSL,2016,0.0001
RE1,DEMTRACARGSL,2017,0.0001
RE1,DEMTRACARGSL,2018,0.0001
RE1,DEMTRACARGSL,2019,0.0001
RE1,DEMTRACARGSL,2020,0.0002
RE1,DEMTRACARGSL,2021,0.0002
RE1,DEMTRACARGSL,2022,0.0002
RE1,DEMTRACARGSL,2023,0.0002
RE1,DEMTRACARGSL,2024,0.0002
RE1,DEMTRACARGSL,2025,0.0001
RE1,DEMTRACARGSL,2026,0.0001
RE1,DEMTRACARGSL,2027,0.0001
RE1,DEMTRACARGSL,2028,0.0001
RE1,DEMTRACARGSL,2029,0.0001
RE1,DEMTRACARGSL,2030,0.0001
RE1,DEMTRABUSGSL,2015,0.0014
RE1,DEMTRABUSGSL,2016,0.0001
RE1,DEMTRABUSGSL,2017,0.0001
RE1,DEMTRABUSGSL,2019,0.0001
RE1,DEMTRABUSGSL,2020,0.0
RE1,DEMTRABUSGSL,2021,0.0
RE1,DEMTRABUSGSL,2025,0.0001
RE1,DEMTRABUSGSL,2026,0.0002
RE1,DEMTRABUSGSL,2027,0.0001
RE1,DEMTRABUSGSL,2028,0.0001
RE1,DEMTRABUSGSL,2029,0.0001
RE1,DEMTRABUSGSL,2030,0.0001
RE1,DEMINDELC,2015,0.0011
RE1,DEMINDELC,2016,0.0001
RE1,DEMINDELC,2017,0.0001
RE1,DEMINDELC,2018,0.0001
RE1,DEMINDELC,2019,0.0001
RE1,DEMINDELC,2020,0.0001
RE1,DEMINDELC,2031,0.0001
RE1,DEMINDELC,2041,0.0002
RE1,DEMINDELC,2051,0.0001
RE1,DEMINDELC,2061,0.0
RE1,DEMINDELC,2062,0.0
RE1,DEMINDELC,2063,0.0
RE1,DEMINDELC,2064,0.0
RE1,DEMINDELC,2065,0.0
RE1,DEMINDELC,2066,0.0
RE1,DEMINDELC,2067,0.0
RE1,DEMINDELC,2068,0.0
RE1,DEMINDELC,2069,0.0
RE1,DEMINDELC,2070,0.0
RE1,INDENEFFGD,2021,3997.7505
RE1,INDENEFFGD,2031,2344.4908
RE1,INDENEFFGD,2032,274.2491
RE1,INDENEFFGD,2033,287.2591
RE1,INDENEFFGD,2034,206.2984
RE1,INDENEFFGD,2035,177.632
RE1,INDENEFFGD,2036,194.7508
RE1,INDENEFFGD,2037,332.1688
RE1,INDENEFFGD,2039,256.3544
RE1,INDENEFFGD,2041,1199.3962
RE1,INDENEFFDP,2021,878.4864
RE1,INDENEFFDP,2022,878.4864
RE1,INDENEFFDP,2023,878.4864
RE1,INDENEFFDP,2024,878.4864
RE1,INDENEFFDP,2025,878.4864
RE1,INDENEFFDP,2026,878.4864
RE1,INDENEFFDP,2027,878.4864
RE1,INDENEFFDP,2028,878.4864
RE1,INDENEFFDP,2029,878.4864
RE1,INDENEFFDP,2030,878.4864
RE1,INDENEFFDP,2031,878.4864
RE1,INDENEFFDP,2032,878.4864
RE1,INDENEFFDP,2033,878.4864
RE1,INDENEFFDP,2034,878.4864
RE1,INDENEFFDP,2035,878.4864
RE1,INDENEFFDP,2036,878.4864
RE1,INDENEFFDP,2037,878.4864
RE1,INDENEFFDP,2038,878.4864
RE1,INDENEFFDP,2039,878.4864
RE1,INDENEFFDP,2040,1756.9727
RE1,INDENEFFDP,2041,1756.9727
RE1,INDENEFFDP,2042,1756.9727
RE1,INDENEFFDP,2043,1756.9727
RE1,INDENEFFDP,2044,1756.9727
RE1,INDENEFFDP,2045,1756.9727
RE1,INDENEFFDP,2046,1756.9727
RE1,INDENEFFDP,2047,1756.9727
RE1,INDENEFFDP,2048,1756.9727
RE1,INDENEFFDP,2049,1756.9727
RE1,INDENEFFDP,2050,1756.9727
RE1,INDENEFFDP,2051,3197.6591
RE1,INDENEFFDP,2052,2879.8342
RE1,INDENEFFDP,2053,1981.5563
RE1,INDENEFFDP,2054,1984.0615
RE1,INDENEFFDP,2055,1986.5946
RE1,INDENEFFDP,2056,1989.156
RE1,INDENEFFDP,2057,1991.746
RE1,INDENEFFDP,2058,1994.3648
RE1,INDENEFFDP,2059,1997.0129
RE1,INDENEFFDP,2060,1999.6905
RE1,INDENEFFDP,2061,3443.0844
RE1,INDENEFFDP,2062,3127.9972
RE1,INDENEFFDP,2063,2232.4875
RE1,INDENEFFDP,2064,2237.7918
RE1,INDENEFFDP,2065,2243.1552
RE1,INDENEFFDP,2066,2248.5785
RE1,INDENEFFDP,2067,2254.0623
RE1,INDENEFFDP,2068,2259.6072
RE1,INDENEFFDP,2069,2265.2141
RE1,INDENEFFDP,2070,2270.8834
RE1,DEMINDHEEH,2042,914.5131
RE1,DEMINDHEEH,2043,1600.3981
RE1,DEMINDHEEH,2044,1600.3981
RE1,DEMINDHEEH,2045,1600.3981
RE1,DEMINDHEEH,2046,1600.3981
RE1,DEMINDHEEH,2047,1600.3981
RE1,DEMINDHEEH,2048,1600.3981
RE1,DEMINDHEEH,2049,1600.3981
RE1,DEMINDHEEH,2050,1600.3981
RE1,DEMINDHEEH,2060,762.2478
RE1,DEMINDHEEH,2061,1687.4953
RE1,DEMINDHEEH,2062,1688.2689
RE1,DEMINDHEEH,2063,1689.0495
RE1,DEMINDHEEH,2064,1689.8375
RE1,DEMINDHEEH,2065,1690.6328
RE1,DEMINDHEEH,2066,91.0373
RE1,DEMINDHEEH,2067,91.8476
RE1,DEMINDHEEH,2068,92.6651
RE1,DEMINDHEEH,2069,93.4903
RE1,DEMINDHEEL,2030,852.2563
RE1,DEMINDHEEL,2031,76.2208
RE1,DEMINDHEEL,2032,245.7392
RE1,DEMINDHEEL,2033,269.1252
RE1,DEMINDHEEL,2034,397.9776
RE1,DEMINDHEEL,2035,415.8799
RE1,DEMINDHEEL,2036,281.12
RE1,DEMINDHEEL,2037,294.8536
RE1,DEMINDHEEL,2038,312.7318
RE1,DEMINDHEEL,2039,137.6361
RE1,DEMINDHEEL,2040,630.163
RE1,DEMINDHEEL,2041,508.8189
RE1,DEMINDHEEL,2042,626.2357
RE1,DEMINDHEEL,2043,207.7547
RE1,DEMINDHEEL,2044,319.0942
RE1,DEMINDHEEL,2045,1497.6686
RE1,DEMINDHEEL,2047,596.1368
RE1,DEMINDHEEL,2048,589.3763
RE1,DEMINDHEEL,2049,371.3994
RE1,DEMINDHEEL,2050,1524.2319
RE1,DEMINDHEEL,2051,293.6544
RE1,DEMINDHEEL,2052,329.7267
RE1,DEMINDHEEL,2053,384.9398
RE1,DEMINDHEEL,2054,17.9537
RE1,DEMINDHEEL,2055,832.1609
RE1,DEMINDHEEL,2056,530.171
RE1,DEMINDHEEL,2057,743.6148
RE1,DEMINDHEEL,2058,253.3286
RE1,DEMINDHEEL,2059,307.4734
RE1,DEMINDHEEL,2060,1666.9683
RE1,DEMINDHEEL,2061,13.8841
RE1,DEMINDHEEL,2062,584.0113
RE1,DEMINDHEEL,2063,628.8143
RE1,DEMINDHEEL,2064,559.0385
RE1,DEMINDHEEL,2065,1410.1004
RE1,DEMINDHEEL,2066,355.1929
RE1,DEMINDHEEL,2067,507.2276
RE1,DEMINDHEEL,2068,412.4613
RE1,DEMINDHEEL,2069,99.5142
RE1,DEMINDHEBIO,2015,6118.9699
RE1,DEMINDHEBIO,2022,57.5756
RE1,DEMINDHEBIO,2023,88.7996
RE1,DEMINDHEBIO,2024,88.6422
RE1,DEMINDHEBIO,2025,88.5041
RE1,DEMINDHEBIO,2026,97.6675
RE1,DEMINDHEBIO,2027,97.5138
RE1,DEMINDHEBIO,2028,97.3534
RE1,DEMINDHEBIO,2029,97.1969
RE1,DEMINDHEBIO,2030,5205.9196
RE1,DEMINDHEBIO,2045,1400.0555
RE1,DEMRESELC,2015,0.0006
RE1,DEMRESELC,2016,0.0
RE1,DEMRESELC,2017,0.0
RE1,DEMRESELC,2018,0.0
RE1,DEMRESELC,2019,0.0
RE1,DEMRESELC,2020,0.0
RE1,DEMRESELC,2031,0.0001
RE1,DEMRESELC,2041,0.0001
RE1,DEMRESELC,2051,0.0
RE1,DEMRESELC,2061,0.0
RE1,DEMRESELC,2062,0.0
RE1,DEMRESELC,2063,0.0
RE1,DEMRESELC,2064,0.0
RE1,DEMRESELC,2065,0.0
RE1,DEMRESELC,2066,0.0
RE1,DEMRESELC,2067,0.0
RE1,DEMRESELC,2068,0.0
RE1,DEMRESELC,2069,0.0
RE1,DEMRESELC,2070,0.0
RE1,RESENEFFGD,2021,1995.6872
RE1,RESENEFFGD,2031,1170.3758
RE1,RESENEFFGD,2032,136.9059
RE1,RESENEFFGD,2033,143.4004
RE1,RESENEFFGD,2034,102.9847
RE1,RESENEFFGD,2035,88.6743
RE1,RESENEFFGD,2036,97.2201
RE1,RESENEFFGD,2037,165.8195
RE1,RESENEFFGD,2039,127.9728
RE1,RESENEFFGD,2041,598.7416
RE1,RESENEFFDP,2021,438.5426
RE1,RESENEFFDP,2022,438.5426
RE1,RESENEFFDP,2023,438.5426
RE1,RESENEFFDP,2024,438.5426
RE1,RESENEFFDP,2025,438.5426
RE1,RESENEFFDP,2026,438.5426
RE1,RESENEFFDP,2027,438.5426
RE1,RESENEFFDP,2028,438.5426
RE1,RESENEFFDP,2029,438.5426
RE1,RESENEFFDP,2030,438.5426
RE1,RESENEFFDP,2031,438.5426
RE1,RESENEFFDP,2032,438.5426
RE1,RESENEFFDP,2033,438.5426
RE1,RESENEFFDP,2034,438.5426
RE1,RESENEFFDP,2035,438.5426
RE1,RESENEFFDP,2036,438.5426
RE1,RESENEFFDP,2037,438.5426
RE1,RESENEFFDP,2038,438.5426
RE1,RESENEFFDP,2039,438.5426
RE1,RESENEFFDP,2040,877.0853
RE1,RESENEFFDP,2041,877.0853
RE1,RESENEFFDP,2042,877.0853
RE1,RESENEFFDP,2043,877.0853
RE1,RESENEFFDP,2044,877.0853
RE1,RESENEFFDP,2045,877.0853
RE1,RESENEFFDP,2046,877.0853
RE1,RESENEFFDP,2047,877.0853
RE1,RESENEFFDP,2048,877.0853
RE1,RESENEFFDP,2049,877.0853
RE1,RESENEFFDP,2050,877.0853
RE1,RESENEFFDP,2051,1922.8975
RE1,RESENEFFDP,2052,988.1745
RE1,RESENEFFDP,2053,1112.026
RE1,RESENEFFDP,2054,990.4486
RE1,RESENEFFDP,2055,991.7131
RE1,RESENEFFDP,2056,992.9918
RE1,RESENEFFDP,2057,994.2847
RE1,RESENEFFDP,2058,995.592
RE1,RESENEFFDP,2059,996.914
RE1,RESENEFFDP,2060,998.2506
RE1,RESENEFFDP,2061,2045.4145
RE1,RESENEFFDP,2062,1112.0581
RE1,RESENEFFDP,2063,1237.2915
RE1,RESENEFFDP,2064,1117.1114
RE1,RESENEFFDP,2065,1119.7888
RE1,RESENEFFDP,2066,1122.4961
RE1,RESENEFFDP,2067,1125.2337
RE1,RESENEFFDP,2068,1128.0017
RE1,RESENEFFDP,2069,1130.8007
RE1,RESENEFFDP,2070,1133.6308
RE1,DEMRESCKNELC,2021,244.5818
RE1,DEMRESCKNELC,2022,210.7644
RE1,DEMRESCKNELC,2023,244.5818
RE1,DEMRESCKNELC,2024,244.5818
RE1,DEMRESCKNELC,2025,244.5818
RE1,DEMRESCKNELC,2026,63.4943
RE1,DEMRESCKNELC,2027,71.1381
RE1,DEMRESCKNELC,2028,151.0836
RE1,DEMRESCKNELC,2029,24.1533
RE1,DEMRESCKNELC,2030,90.3625
RE1,DEMRESCKNELC,2032,9.0244
RE1,DEMRESCKNELC,2033,144.0825
RE1,DEMRESCKNELC,2034,68.4438
RE1,DEMRESCKNELC,2035,85.507
RE1,DEMRESCKNELC,2036,244.5818
RE1,DEMRESCKNELC,2037,244.5818
RE1,DEMRESCKNELC,2038,244.5818
RE1,DEMRESCKNELC,2039,244.5818
RE1,DEMRESCKNELC,2040,105.8427
RE1,DEMRESCKNELC,2041,117.2902
RE1,DEMRESCKNELC,2045,210.0463
RE1,DEMRESCKNELC,2050,138.1624
RE1,DEMRESCKNELC,2051,647.9094
RE1,DEMRESCKNELC,2052,222.4922
RE1,DEMRESCKNELC,2053,276.2451
RE1,DEMRESCKNELC,2054,278.3
RE1,DEMRESCKNELC,2055,278.5904
RE1,DEMRESCKNELC,2056,97.796
RE1,DEMRESCKNELC,2057,105.7354
RE1,DEMRESCKNELC,2058,185.9792
RE1,DEMRESCKNELC,2059,59.3499
RE1,DEMRESCKNELC,2060,125.8626
RE1,DEMRESCKNELC,2061,35.8064
RE1,DEMRESCKNELC,2062,45.1399
RE1,DEMRESCKNELC,2063,180.5098
RE1,DEMRESCKNELC,2064,105.1856
RE1,DEMRESCKNELC,2065,122.5662
RE1,DEMRESCKNELC,2066,281.9611
RE1,DEMRESCKNELC,2067,282.2842
RE1,DEMRESCKNELC,2068,91.4988
RE1,DEMRESCKNELC,2069,90.1762
RE1,DEMRESHEBIO,2015,1212.0074
RE1,DEMRESHEBIO,2019,30.3127
RE1,DEMRESHEBIO,2020,30.2233
RE1,DEMRESHEBIO,2021,22.4702
RE1,DEMRESHEBIO,2022,22.4093
RE1,DEMRESHEBIO,2023,22.353
RE1,DEMRESHEBIO,2024,22.2965
RE1,DEMRESHEBIO,2025,22.2458
RE1,DEMRESHEBIO,2026,24.3684
RE1,DEMRESHEBIO,2027,24.3121
RE1,DEMRESHEBIO,2028,24.255
RE1,DEMRESHEBIO,2029,24.1999
RE1,DEMRESHEBIO,2030,1229.7891
RE1,DEMRESHEBIO,2045,726.9068
RE1,DEMRESHEOIL,2015,0.2605
RE1,DEMRESHEOIL,2049,60.532
RE1,DEMRESHEEL,2031,19.2645
RE1,DEMRESHEEL,2032,94.9402
RE1,DEMRESHEEL,2033,81.3054
RE1,DEMRESHEEL,2034,2.4097
RE1,DEMRESHEEL,2036,94.7888
RE1,DEMRESHEEL,2037,94.7313
RE1,DEMRESHEEL,2038,94.6948
RE1,DEMRESHEEL,2039,94.6321
RE1,DEMRESHEEL,2040,189.2225
RE1,DEMRESHEEL,2043,1.0008
RE1,DEMRESHEEL,2044,106.8645
RE1,DEMRESHEEL,2045,188.7212
RE1,DEMRESHEEL,2047,188.4915
RE1,DEMRESHEEL,2048,188.3453
RE1,DEMRESHEEL,2049,188.2409
RE1,DEMRESHEEL,2050,188.1156
RE1,DEMRESHEEL,2051,183.6156
RE1,DEMRESHEEL,2052,90.1735
RE1,DEMRESHEEL,2053,139.3473
RE1,DEMRESHEEL,2054,13.4691
RE1,DEMRESHEEL,2055,294.975
RE1,DEMRESHEEL,2056,32.0661
RE1,DEMRESHEEL,2058,13.599
RE1,DEMRESHEEL,2059,174.504
RE1,DEMRESHEEL,2060,79.6737
RE1,DEMRESHEEL,2061,63.2455
RE1,DEMRESHEEL,2062,235.7507
RE1,DEMRESHEEL,2063,201.3522
RE1,DEMRESHEEL,2064,146.262
RE1,DEMRESHEEL,2065,315.6591
RE1,DEMRESHEEL,2066,217.0246
RE1,DEMRESHEEL,2067,8.2845
RE1,DEMRESHEEL,2068,152.8186
RE1,DEMRESHEEL,2069,68.3489
RE1,DEMCOMELC,2015,0.0006
RE1,DEMCOMELC,2016,0.0
RE1,DEMCOMELC,2017,0.0
RE1,DEMCOMELC,2018,0.0
RE1,DEMCOMELC,2019,0.0
RE1,DEMCOMELC,2020,0.0
RE1,DEMCOMELC,2031,0.0001
RE1,DEMCOMELC,2041,0.0001
